game_group_identifier,pokemon_species_identifier,language_identifier,name
sm,fletchling,fr,Passerouge
sm,fletchling,it,Fletchling
sm,fletchling,de,Dartiri
sm,fletchling,es,Fletchling
sm,fletchling,ko,화살꼬빈
sm,fletchling,zh-simp,小箭雀
sm,fletchling,zh-trad,小箭雀
sm,fletchinder,jp-kana,ヒノヤコマ
sm,fletchinder,jp-kanji,ヒノヤコマ
sm,fletchinder,en,Fletchinder
sm,fletchinder,fr,Braisillon
sm,fletchinder,it,Fletchinder
sm,fletchinder,de,Dartignis
sm,fletchinder,es,Fletchinder
sm,fletchinder,ko,불화살빈
sm,fletchinder,zh-simp,火箭雀
sm,fletchinder,zh-trad,火箭雀
sm,talonflame,jp-kana,ファイアロー
sm,talonflame,jp-kanji,ファイアロー
sm,talonflame,en,Talonflame
sm,talonflame,fr,Flambusard
sm,talonflame,it,Talonflame
sm,talonflame,de,Fiaro
sm,talonflame,es,Talonflame
sm,talonflame,ko,파이어로
sm,talonflame,zh-simp,烈箭鹰
sm,talonflame,zh-trad,烈箭鷹
sm,scatterbug,jp-kana,コフキムシ
sm,scatterbug,jp-kanji,コフキムシ
sm,scatterbug,en,Scatterbug
sm,scatterbug,fr,Lépidonille
sm,scatterbug,it,Scatterbug
sm,scatterbug,de,Purmel
sm,scatterbug,es,Scatterbug
sm,scatterbug,ko,분이벌레
sm,scatterbug,zh-simp,粉蝶虫
sm,scatterbug,zh-trad,粉蝶蟲
sm,spewpa,jp-kana,コフーライ
sm,spewpa,jp-kanji,コフーライ
sm,spewpa,en,Spewpa
sm,spewpa,fr,Pérégrain
sm,spewpa,it,Spewpa
sm,spewpa,de,Puponcho
sm,spewpa,es,Spewpa
sm,spewpa,ko,분떠도리
sm,spewpa,zh-simp,粉蝶蛹
sm,spewpa,zh-trad,粉蝶蛹
sm,vivillon,jp-kana,ビビヨン
sm,vivillon,jp-kanji,ビビヨン
sm,vivillon,en,Vivillon
sm,vivillon,fr,Prismillon
sm,vivillon,it,Vivillon
sm,vivillon,de,Vivillon
sm,vivillon,es,Vivillon
sm,vivillon,ko,비비용
sm,vivillon,zh-simp,彩粉蝶
sm,vivillon,zh-trad,彩粉蝶
sm,litleo,jp-kana,シシコ
sm,litleo,jp-kanji,シシコ
sm,litleo,en,Litleo
sm,litleo,fr,Hélionceau
sm,litleo,it,Litleo
sm,litleo,de,Leufeo
sm,litleo,es,Litleo
sm,litleo,ko,레오꼬
sm,litleo,zh-simp,小狮狮
sm,litleo,zh-trad,小獅獅
sm,pyroar,jp-kana,カエンジシ
sm,pyroar,jp-kanji,カエンジシ
sm,pyroar,en,Pyroar
sm,pyroar,fr,Némélios
sm,pyroar,it,Pyroar
sm,pyroar,de,Pyroleo
sm,pyroar,es,Pyroar
sm,pyroar,ko,화염레오
sm,pyroar,zh-simp,火炎狮
sm,pyroar,zh-trad,火炎獅
sm,flabebe,jp-kana,フラベベ
sm,flabebe,jp-kanji,フラベベ
sm,flabebe,en,Flabébé
sm,flabebe,fr,Flabébé
sm,flabebe,it,Flabébé
sm,flabebe,de,Flabébé
sm,flabebe,es,Flabébé
sm,flabebe,ko,플라베베
sm,flabebe,zh-simp,花蓓蓓
sm,flabebe,zh-trad,花蓓蓓
sm,floette,jp-kana,フラエッテ
sm,floette,jp-kanji,フラエッテ
sm,floette,en,Floette
sm,floette,fr,Floette
sm,floette,it,Floette
sm,floette,de,Floette
sm,floette,es,Floette
sm,floette,ko,플라엣테
sm,floette,zh-simp,花叶蒂
sm,floette,zh-trad,花葉蒂
sm,florges,jp-kana,フラージェス
sm,florges,jp-kanji,フラージェス
sm,florges,en,Florges
sm,florges,fr,Florges
sm,florges,it,Florges
sm,florges,de,Florges
sm,florges,es,Florges
sm,florges,ko,플라제스
sm,florges,zh-simp,花洁夫人
sm,florges,zh-trad,花潔夫人
sm,skiddo,jp-kana,メェークル
sm,skiddo,jp-kanji,メェークル
sm,skiddo,en,Skiddo
sm,skiddo,fr,Cabriolaine
sm,skiddo,it,Skiddo
sm,skiddo,de,Mähikel
sm,skiddo,es,Skiddo
sm,skiddo,ko,메이클
sm,skiddo,zh-simp,坐骑小羊
sm,skiddo,zh-trad,坐騎小羊
sm,gogoat,jp-kana,ゴーゴート
sm,gogoat,jp-kanji,ゴーゴート
sm,gogoat,en,Gogoat
sm,gogoat,fr,Chevroum
sm,gogoat,it,Gogoat
sm,gogoat,de,Chevrumm
sm,gogoat,es,Gogoat
sm,gogoat,ko,고고트
sm,gogoat,zh-simp,坐骑山羊
sm,gogoat,zh-trad,坐騎山羊
sm,pancham,jp-kana,ヤンチャム
sm,pancham,jp-kanji,ヤンチャム
sm,pancham,en,Pancham
sm,pancham,fr,Pandespiègle
sm,pancham,it,Pancham
sm,pancham,de,Pam-Pam
sm,pancham,es,Pancham
sm,pancham,ko,판짱
sm,pancham,zh-simp,顽皮熊猫
sm,pancham,zh-trad,頑皮熊貓
sm,pangoro,jp-kana,ゴロンダ
sm,pangoro,jp-kanji,ゴロンダ
sm,pangoro,en,Pangoro
sm,pangoro,fr,Pandarbare
sm,pangoro,it,Pangoro
sm,pangoro,de,Pandagro
sm,pangoro,es,Pangoro
sm,pangoro,ko,부란다
sm,pangoro,zh-simp,流氓熊猫
sm,pangoro,zh-trad,流氓熊貓
sm,furfrou,jp-kana,トリミアン
sm,furfrou,jp-kanji,トリミアン
sm,furfrou,en,Furfrou
sm,furfrou,fr,Couafarel
sm,furfrou,it,Furfrou
sm,furfrou,de,Coiffwaff
sm,furfrou,es,Furfrou
sm,furfrou,ko,트리미앙
sm,furfrou,zh-simp,多丽米亚
sm,furfrou,zh-trad,多麗米亞
sm,espurr,jp-kana,ニャスパー
sm,espurr,jp-kanji,ニャスパー
sm,espurr,en,Espurr
sm,espurr,fr,Psystigri
sm,espurr,it,Espurr
sm,espurr,de,Psiau
sm,espurr,es,Espurr
sm,espurr,ko,냐스퍼
sm,espurr,zh-simp,妙喵
sm,espurr,zh-trad,妙喵
sm,meowstic,jp-kana,ニャオニクス
sm,meowstic,jp-kanji,ニャオニクス
sm,meowstic,en,Meowstic
sm,meowstic,fr,Mistigrix
sm,meowstic,it,Meowstic
sm,meowstic,de,Psiaugon
sm,meowstic,es,Meowstic
sm,meowstic,ko,냐오닉스
sm,meowstic,zh-simp,超能妙喵
sm,meowstic,zh-trad,超能妙喵
sm,honedge,jp-kana,ヒトツキ
sm,honedge,jp-kanji,ヒトツキ
sm,honedge,en,Honedge
sm,honedge,fr,Monorpale
sm,honedge,it,Honedge
sm,honedge,de,Gramokles
sm,honedge,es,Honedge
sm,honedge,ko,단칼빙
sm,honedge,zh-simp,独剑鞘
sm,honedge,zh-trad,獨劍鞘
sm,doublade,jp-kana,ニダンギル
sm,doublade,jp-kanji,ニダンギル
sm,doublade,en,Doublade
sm,doublade,fr,Dimoclès
sm,doublade,it,Doublade
sm,doublade,de,Duokles
sm,doublade,es,Doublade
sm,doublade,ko,쌍검킬
sm,doublade,zh-simp,双剑鞘
sm,doublade,zh-trad,雙劍鞘
sm,aegislash,jp-kana,ギルガルド
sm,aegislash,jp-kanji,ギルガルド
sm,aegislash,en,Aegislash
sm,aegislash,fr,Exagide
sm,aegislash,it,Aegislash
sm,aegislash,de,Durengard
sm,aegislash,es,Aegislash
sm,aegislash,ko,킬가르도
sm,aegislash,zh-simp,坚盾剑怪
sm,aegislash,zh-trad,堅盾劍怪
sm,spritzee,jp-kana,シュシュプ
sm,spritzee,jp-kanji,シュシュプ
sm,spritzee,en,Spritzee
sm,spritzee,fr,Fluvetin
sm,spritzee,it,Spritzee
sm,spritzee,de,Parfi
sm,spritzee,es,Spritzee
sm,spritzee,ko,슈쁘
sm,spritzee,zh-simp,粉香香
sm,spritzee,zh-trad,粉香香
sm,aromatisse,jp-kana,フレフワン
sm,aromatisse,jp-kanji,フレフワン
sm,aromatisse,en,Aromatisse
sm,aromatisse,fr,Cocotine
sm,aromatisse,it,Aromatisse
sm,aromatisse,de,Parfinesse
sm,aromatisse,es,Aromatisse
sm,aromatisse,ko,프레프티르
sm,aromatisse,zh-simp,芳香精
sm,aromatisse,zh-trad,芳香精
sm,swirlix,jp-kana,ペロッパフ
sm,swirlix,jp-kanji,ペロッパフ
sm,swirlix,en,Swirlix
sm,swirlix,fr,Sucroquin
sm,swirlix,it,Swirlix
sm,swirlix,de,Flauschling
sm,swirlix,es,Swirlix
sm,swirlix,ko,나룸퍼프
sm,swirlix,zh-simp,绵绵泡芙
sm,swirlix,zh-trad,綿綿泡芙
sm,slurpuff,jp-kana,ペロリーム
sm,slurpuff,jp-kanji,ペロリーム
sm,slurpuff,en,Slurpuff
sm,slurpuff,fr,Cupcanaille
sm,slurpuff,it,Slurpuff
sm,slurpuff,de,Sabbaione
sm,slurpuff,es,Slurpuff
sm,slurpuff,ko,나루림
sm,slurpuff,zh-simp,胖甜妮
sm,slurpuff,zh-trad,胖甜妮
sm,inkay,jp-kana,マーイーカ
sm,inkay,jp-kanji,マーイーカ
sm,inkay,en,Inkay
sm,inkay,fr,Sepiatop
sm,inkay,it,Inkay
sm,inkay,de,Iscalar
sm,inkay,es,Inkay
sm,inkay,ko,오케이징
sm,inkay,zh-simp,好啦鱿
sm,inkay,zh-trad,好啦魷
sm,malamar,jp-kana,カラマネロ
sm,malamar,jp-kanji,カラマネロ
sm,malamar,en,Malamar
sm,malamar,fr,Sepiatroce
sm,malamar,it,Malamar
sm,malamar,de,Calamanero
sm,malamar,es,Malamar
sm,malamar,ko,칼라마네로
sm,malamar,zh-simp,乌贼王
sm,malamar,zh-trad,烏賊王
sm,binacle,jp-kana,カメテテ
sm,binacle,jp-kanji,カメテテ
sm,binacle,en,Binacle
sm,binacle,fr,Opermine
sm,binacle,it,Binacle
sm,binacle,de,Bithora
sm,binacle,es,Binacle
sm,binacle,ko,거북손손
sm,binacle,zh-simp,龟脚脚
sm,binacle,zh-trad,龜腳腳
sm,barbaracle,jp-kana,ガメノデス
sm,barbaracle,jp-kanji,ガメノデス
sm,barbaracle,en,Barbaracle
sm,barbaracle,fr,Golgopathe
sm,barbaracle,it,Barbaracle
sm,barbaracle,de,Thanathora
sm,barbaracle,es,Barbaracle
sm,barbaracle,ko,거북손데스
sm,barbaracle,zh-simp,龟足巨铠
sm,barbaracle,zh-trad,龜足巨鎧
sm,skrelp,jp-kana,クズモー
sm,skrelp,jp-kanji,クズモー
sm,skrelp,en,Skrelp
sm,skrelp,fr,Venalgue
sm,skrelp,it,Skrelp
sm,skrelp,de,Algitt
sm,skrelp,es,Skrelp
sm,skrelp,ko,수레기
sm,skrelp,zh-simp,垃垃藻
sm,skrelp,zh-trad,垃垃藻
sm,dragalge,jp-kana,ドラミドロ
sm,dragalge,jp-kanji,ドラミドロ
sm,dragalge,en,Dragalge
sm,dragalge,fr,Kravarech
sm,dragalge,it,Dragalge
sm,dragalge,de,Tandrak
sm,dragalge,es,Dragalge
sm,dragalge,ko,드래캄
sm,dragalge,zh-simp,毒藻龙
sm,dragalge,zh-trad,毒藻龍
sm,clauncher,jp-kana,ウデッポウ
sm,clauncher,jp-kanji,ウデッポウ
sm,clauncher,en,Clauncher
sm,clauncher,fr,Flingouste
sm,clauncher,it,Clauncher
sm,clauncher,de,Scampisto
sm,clauncher,es,Clauncher
sm,clauncher,ko,완철포
sm,clauncher,zh-simp,铁臂枪虾
sm,clauncher,zh-trad,鐵臂槍蝦
sm,clawitzer,jp-kana,ブロスター
sm,clawitzer,jp-kanji,ブロスター
sm,clawitzer,en,Clawitzer
sm,clawitzer,fr,Gamblast
sm,clawitzer,it,Clawitzer
sm,clawitzer,de,Wummer
sm,clawitzer,es,Clawitzer
sm,clawitzer,ko,블로스터
sm,clawitzer,zh-simp,钢炮臂虾
sm,clawitzer,zh-trad,鋼炮臂蝦
sm,helioptile,jp-kana,エリキテル
sm,helioptile,jp-kanji,エリキテル
sm,helioptile,en,Helioptile
sm,helioptile,fr,Galvaran
sm,helioptile,it,Helioptile
sm,helioptile,de,Eguana
sm,helioptile,es,Helioptile
sm,helioptile,ko,목도리키텔
sm,helioptile,zh-simp,伞电蜥
sm,helioptile,zh-trad,傘電蜥
sm,heliolisk,jp-kana,エレザード
sm,heliolisk,jp-kanji,エレザード
sm,heliolisk,en,Heliolisk
sm,heliolisk,fr,Iguolta
sm,heliolisk,it,Heliolisk
sm,heliolisk,de,Elezard
sm,heliolisk,es,Heliolisk
sm,heliolisk,ko,일레도리자드
sm,heliolisk,zh-simp,光电伞蜥
sm,heliolisk,zh-trad,光電傘蜥
sm,tyrunt,jp-kana,チゴラス
sm,tyrunt,jp-kanji,チゴラス
sm,tyrunt,en,Tyrunt
sm,tyrunt,fr,Ptyranidur
sm,tyrunt,it,Tyrunt
sm,tyrunt,de,Balgoras
sm,tyrunt,es,Tyrunt
sm,tyrunt,ko,티고라스
sm,tyrunt,zh-simp,宝宝暴龙
sm,tyrunt,zh-trad,寶寶暴龍
sm,tyrantrum,jp-kana,ガチゴラス
sm,tyrantrum,jp-kanji,ガチゴラス
sm,tyrantrum,en,Tyrantrum
sm,tyrantrum,fr,Rexillius
sm,tyrantrum,it,Tyrantrum
sm,tyrantrum,de,Monargoras
sm,tyrantrum,es,Tyrantrum
sm,tyrantrum,ko,견고라스
sm,tyrantrum,zh-simp,怪颚龙
sm,tyrantrum,zh-trad,怪顎龍
sm,amaura,jp-kana,アマルス
sm,amaura,jp-kanji,アマルス
sm,amaura,en,Amaura
sm,amaura,fr,Amagara
sm,amaura,it,Amaura
sm,amaura,de,Amarino
sm,amaura,es,Amaura
sm,amaura,ko,아마루스
sm,amaura,zh-simp,冰雪龙
sm,amaura,zh-trad,冰雪龍
sm,aurorus,jp-kana,アマルルガ
sm,aurorus,jp-kanji,アマルルガ
sm,aurorus,en,Aurorus
sm,aurorus,fr,Dragmara
sm,aurorus,it,Aurorus
sm,aurorus,de,Amagarga
sm,aurorus,es,Aurorus
sm,aurorus,ko,아마루르가
sm,aurorus,zh-simp,冰雪巨龙
sm,aurorus,zh-trad,冰雪巨龍
sm,sylveon,jp-kana,ニンフィア
sm,sylveon,jp-kanji,ニンフィア
sm,sylveon,en,Sylveon
sm,sylveon,fr,Nymphali
sm,sylveon,it,Sylveon
sm,sylveon,de,Feelinara
sm,sylveon,es,Sylveon
sm,sylveon,ko,님피아
sm,sylveon,zh-simp,仙子伊布
sm,sylveon,zh-trad,仙子伊布
sm,hawlucha,jp-kana,ルチャブル
sm,hawlucha,jp-kanji,ルチャブル
sm,hawlucha,en,Hawlucha
sm,hawlucha,fr,Brutalibré
sm,hawlucha,it,Hawlucha
sm,hawlucha,de,Resladero
sm,hawlucha,es,Hawlucha
sm,hawlucha,ko,루차불
sm,hawlucha,zh-simp,摔角鹰人
sm,hawlucha,zh-trad,摔角鷹人
sm,dedenne,jp-kana,デデンネ
sm,dedenne,jp-kanji,デデンネ
sm,dedenne,en,Dedenne
sm,dedenne,fr,Dedenne
sm,dedenne,it,Dedenne
sm,dedenne,de,Dedenne
sm,dedenne,es,Dedenne
sm,dedenne,ko,데덴네
sm,dedenne,zh-simp,咚咚鼠
sm,dedenne,zh-trad,咚咚鼠
sm,carbink,jp-kana,メレシー
sm,carbink,jp-kanji,メレシー
sm,carbink,en,Carbink
sm,carbink,fr,Strassie
sm,carbink,it,Carbink
sm,carbink,de,Rocara
sm,carbink,es,Carbink
sm,carbink,ko,멜리시
sm,carbink,zh-simp,小碎钻
sm,carbink,zh-trad,小碎鑽
sm,goomy,jp-kana,ヌメラ
sm,goomy,jp-kanji,ヌメラ
sm,goomy,en,Goomy
sm,goomy,fr,Mucuscule
sm,goomy,it,Goomy
sm,goomy,de,Viscora
sm,goomy,es,Goomy
sm,goomy,ko,미끄메라
sm,goomy,zh-simp,黏黏宝
sm,goomy,zh-trad,黏黏寶
sm,sliggoo,jp-kana,ヌメイル
sm,sliggoo,jp-kanji,ヌメイル
sm,sliggoo,en,Sliggoo
sm,sliggoo,fr,Colimucus
sm,sliggoo,it,Sliggoo
sm,sliggoo,de,Viscargot
sm,sliggoo,es,Sliggoo
sm,sliggoo,ko,미끄네일
sm,sliggoo,zh-simp,黏美儿
sm,sliggoo,zh-trad,黏美兒
sm,goodra,jp-kana,ヌメルゴン
sm,goodra,jp-kanji,ヌメルゴン
sm,goodra,en,Goodra
sm,goodra,fr,Muplodocus
sm,goodra,it,Goodra
sm,goodra,de,Viscogon
sm,goodra,es,Goodra
sm,goodra,ko,미끄래곤
sm,goodra,zh-simp,黏美龙
sm,goodra,zh-trad,黏美龍
sm,klefki,jp-kana,クレッフィ
sm,klefki,jp-kanji,クレッフィ
sm,klefki,en,Klefki
sm,klefki,fr,Trousselin
sm,klefki,it,Klefki
sm,klefki,de,Clavion
sm,klefki,es,Klefki
sm,klefki,ko,클레피
sm,klefki,zh-simp,钥圈儿
sm,klefki,zh-trad,鑰圈兒
sm,phantump,jp-kana,ボクレー
sm,phantump,jp-kanji,ボクレー
sm,phantump,en,Phantump
sm,phantump,fr,Brocélôme
sm,phantump,it,Phantump
sm,phantump,de,Paragoni
sm,phantump,es,Phantump
sm,phantump,ko,나목령
sm,phantump,zh-simp,小木灵
sm,phantump,zh-trad,小木靈
sm,trevenant,jp-kana,オーロット
sm,trevenant,jp-kanji,オーロット
sm,trevenant,en,Trevenant
sm,trevenant,fr,Desséliande
sm,trevenant,it,Trevenant
sm,trevenant,de,Trombork
sm,trevenant,es,Trevenant
sm,trevenant,ko,대로트
sm,trevenant,zh-simp,朽木妖
sm,trevenant,zh-trad,朽木妖
sm,pumpkaboo,jp-kana,バケッチャ
sm,pumpkaboo,jp-kanji,バケッチャ
sm,pumpkaboo,en,Pumpkaboo
sm,pumpkaboo,fr,Pitrouille
sm,pumpkaboo,it,Pumpkaboo
sm,pumpkaboo,de,Irrbis
sm,pumpkaboo,es,Pumpkaboo
sm,pumpkaboo,ko,호바귀
sm,pumpkaboo,zh-simp,南瓜精
sm,pumpkaboo,zh-trad,南瓜精
sm,gourgeist,jp-kana,パンプジン
sm,gourgeist,jp-kanji,パンプジン
sm,gourgeist,en,Gourgeist
sm,gourgeist,fr,Banshitrouye
sm,gourgeist,it,Gourgeist
sm,gourgeist,de,Pumpdjinn
sm,gourgeist,es,Gourgeist
sm,gourgeist,ko,펌킨인
sm,gourgeist,zh-simp,南瓜怪人
sm,gourgeist,zh-trad,南瓜怪人
sm,bergmite,jp-kana,カチコール
sm,bergmite,jp-kanji,カチコール
sm,bergmite,en,Bergmite
sm,bergmite,fr,Grelaçon
sm,bergmite,it,Bergmite
sm,bergmite,de,Arktip
sm,bergmite,es,Bergmite
sm,bergmite,ko,꽁어름
sm,bergmite,zh-simp,冰宝
sm,bergmite,zh-trad,冰寶
sm,avalugg,jp-kana,クレベース
sm,avalugg,jp-kanji,クレベース
sm,avalugg,en,Avalugg
sm,avalugg,fr,Séracrawl
sm,avalugg,it,Avalugg
sm,avalugg,de,Arktilas
sm,avalugg,es,Avalugg
sm,avalugg,ko,크레베이스
sm,avalugg,zh-simp,冰岩怪
sm,avalugg,zh-trad,冰岩怪
sm,noibat,jp-kana,オンバット
sm,noibat,jp-kanji,オンバット
sm,noibat,en,Noibat
sm,noibat,fr,Sonistrelle
sm,noibat,it,Noibat
sm,noibat,de,eF-eM
sm,noibat,es,Noibat
sm,noibat,ko,음뱃
sm,noibat,zh-simp,嗡蝠
sm,noibat,zh-trad,嗡蝠
sm,noivern,jp-kana,オンバーン
sm,noivern,jp-kanji,オンバーン
sm,noivern,en,Noivern
sm,noivern,fr,Bruyverne
sm,noivern,it,Noivern
sm,noivern,de,UHaFnir
sm,noivern,es,Noivern
sm,noivern,ko,음번
sm,noivern,zh-simp,音波龙
sm,noivern,zh-trad,音波龍
sm,xerneas,jp-kana,ゼルネアス
sm,xerneas,jp-kanji,ゼルネアス
sm,xerneas,en,Xerneas
sm,xerneas,fr,Xerneas
sm,xerneas,it,Xerneas
sm,xerneas,de,Xerneas
sm,xerneas,es,Xerneas
sm,xerneas,ko,제르네아스
sm,xerneas,zh-simp,哲尔尼亚斯
sm,xerneas,zh-trad,哲爾尼亞斯
sm,yveltal,jp-kana,イベルタル
sm,yveltal,jp-kanji,イベルタル
sm,yveltal,en,Yveltal
sm,yveltal,fr,Yveltal
sm,yveltal,it,Yveltal
sm,yveltal,de,Yveltal
sm,yveltal,es,Yveltal
sm,yveltal,ko,이벨타르
sm,yveltal,zh-simp,伊裴尔塔尔
sm,yveltal,zh-trad,伊裴爾塔爾
sm,zygarde,jp-kana,ジガルデ
sm,zygarde,jp-kanji,ジガルデ
sm,zygarde,en,Zygarde
sm,zygarde,fr,Zygarde
sm,zygarde,it,Zygarde
sm,zygarde,de,Zygarde
sm,zygarde,es,Zygarde
sm,zygarde,ko,지가르데
sm,zygarde,zh-simp,基格尔德
sm,zygarde,zh-trad,基格爾德
sm,diancie,jp-kana,ディアンシー
sm,diancie,jp-kanji,ディアンシー
sm,diancie,en,Diancie
sm,diancie,fr,Diancie
sm,diancie,it,Diancie
sm,diancie,de,Diancie
sm,diancie,es,Diancie
sm,diancie,ko,디안시
sm,diancie,zh-simp,蒂安希
sm,diancie,zh-trad,蒂安希
sm,hoopa,jp-kana,フーパ
sm,hoopa,jp-kanji,フーパ
sm,hoopa,en,Hoopa
sm,hoopa,fr,Hoopa
sm,hoopa,it,Hoopa
sm,hoopa,de,Hoopa
sm,hoopa,es,Hoopa
sm,hoopa,ko,후파
sm,hoopa,zh-simp,胡帕
sm,hoopa,zh-trad,胡帕
sm,volcanion,jp-kana,ボルケニオン
sm,volcanion,jp-kanji,ボルケニオン
sm,volcanion,en,Volcanion
sm,volcanion,fr,Volcanion
sm,volcanion,it,Volcanion
sm,volcanion,de,Volcanion
sm,volcanion,es,Volcanion
sm,volcanion,ko,볼케니온
sm,volcanion,zh-simp,波尔凯尼恩
sm,volcanion,zh-trad,波爾凱尼恩
sm,rowlet,jp-kana,モクロー
sm,rowlet,jp-kanji,モクロー
sm,rowlet,en,Rowlet
sm,rowlet,fr,Brindibou
sm,rowlet,it,Rowlet
sm,rowlet,de,Bauz
sm,rowlet,es,Rowlet
sm,rowlet,ko,나몰빼미
sm,rowlet,zh-simp,木木枭
sm,rowlet,zh-trad,木木梟
sm,dartrix,jp-kana,フクスロー
sm,dartrix,jp-kanji,フクスロー
sm,dartrix,en,Dartrix
sm,dartrix,fr,Efflèche
sm,dartrix,it,Dartrix
sm,dartrix,de,Arboretoss
sm,dartrix,es,Dartrix
sm,dartrix,ko,빼미스로우
sm,dartrix,zh-simp,投羽枭
sm,dartrix,zh-trad,投羽梟
sm,decidueye,jp-kana,ジュナイパー
sm,decidueye,jp-kanji,ジュナイパー
sm,decidueye,en,Decidueye
sm,decidueye,fr,Archéduc
sm,decidueye,it,Decidueye
sm,decidueye,de,Silvarro
sm,decidueye,es,Decidueye
sm,decidueye,ko,모크나이퍼
sm,decidueye,zh-simp,狙射树枭
sm,decidueye,zh-trad,狙射樹梟
sm,litten,jp-kana,ニャビー
sm,litten,jp-kanji,ニャビー
sm,litten,en,Litten
sm,litten,fr,Flamiaou
sm,litten,it,Litten
sm,litten,de,Flamiau
sm,litten,es,Litten
sm,litten,ko,냐오불
sm,litten,zh-simp,火斑喵
sm,litten,zh-trad,火斑喵
sm,torracat,jp-kana,ニャヒート
sm,torracat,jp-kanji,ニャヒート
sm,torracat,en,Torracat
sm,torracat,fr,Matoufeu
sm,torracat,it,Torracat
sm,torracat,de,Miezunder
sm,torracat,es,Torracat
sm,torracat,ko,냐오히트
sm,torracat,zh-simp,炎热喵
sm,torracat,zh-trad,炎熱喵
sm,incineroar,jp-kana,ガオガエン
sm,incineroar,jp-kanji,ガオガエン
sm,incineroar,en,Incineroar
sm,incineroar,fr,Félinferno
sm,incineroar,it,Incineroar
sm,incineroar,de,Fuegro
sm,incineroar,es,Incineroar
sm,incineroar,ko,어흥염
sm,incineroar,zh-simp,炽焰咆哮虎
sm,incineroar,zh-trad,熾焰咆哮虎
sm,popplio,jp-kana,アシマリ
sm,popplio,jp-kanji,アシマリ
sm,popplio,en,Popplio
sm,popplio,fr,Otaquin
sm,popplio,it,Popplio
sm,popplio,de,Robball
sm,popplio,es,Popplio
sm,popplio,ko,누리공
sm,popplio,zh-simp,球球海狮
sm,popplio,zh-trad,球球海獅
sm,brionne,jp-kana,オシャマリ
sm,brionne,jp-kanji,オシャマリ
sm,brionne,en,Brionne
sm,brionne,fr,Otarlette
sm,brionne,it,Brionne
sm,brionne,de,Marikeck
sm,brionne,es,Brionne
sm,brionne,ko,키요공
sm,brionne,zh-simp,花漾海狮
sm,brionne,zh-trad,花漾海獅
sm,primarina,jp-kana,アシレーヌ
sm,primarina,jp-kanji,アシレーヌ
sm,primarina,en,Primarina
sm,primarina,fr,Oratoria
sm,primarina,it,Primarina
sm,primarina,de,Primarene
sm,primarina,es,Primarina
sm,primarina,ko,누리레느
sm,primarina,zh-simp,西狮海壬
sm,primarina,zh-trad,西獅海壬
sm,pikipek,jp-kana,ツツケラ
sm,pikipek,jp-kanji,ツツケラ
sm,pikipek,en,Pikipek
sm,pikipek,fr,Picassaut
sm,pikipek,it,Pikipek
sm,pikipek,de,Peppeck
sm,pikipek,es,Pikipek
sm,pikipek,ko,콕코구리
sm,pikipek,zh-simp,小笃儿
sm,pikipek,zh-trad,小篤兒
sm,trumbeak,jp-kana,ケララッパ
sm,trumbeak,jp-kanji,ケララッパ
sm,trumbeak,en,Trumbeak
sm,trumbeak,fr,Piclairon
sm,trumbeak,it,Trumbeak
sm,trumbeak,de,Trompeck
sm,trumbeak,es,Trumbeak
sm,trumbeak,ko,크라파
sm,trumbeak,zh-simp,喇叭啄鸟
sm,trumbeak,zh-trad,喇叭啄鳥
sm,toucannon,jp-kana,ドデカバシ
sm,toucannon,jp-kanji,ドデカバシ
sm,toucannon,en,Toucannon
sm,toucannon,fr,Bazoucan
sm,toucannon,it,Toucannon
sm,toucannon,de,Tukanon
sm,toucannon,es,Toucannon
sm,toucannon,ko,왕큰부리
sm,toucannon,zh-simp,铳嘴大鸟
sm,toucannon,zh-trad,銃嘴大鳥
sm,yungoos,jp-kana,ヤングース
sm,yungoos,jp-kanji,ヤングース
sm,yungoos,en,Yungoos
sm,yungoos,fr,Manglouton
sm,yungoos,it,Yungoos
sm,yungoos,de,Mangunior
sm,yungoos,es,Yungoos
sm,yungoos,ko,영구스
sm,yungoos,zh-simp,猫鼬少
sm,yungoos,zh-trad,貓鼬少
sm,gumshoos,jp-kana,デカグース
sm,gumshoos,jp-kanji,デカグース
sm,gumshoos,en,Gumshoos
sm,gumshoos,fr,Argouste
sm,gumshoos,it,Gumshoos
sm,gumshoos,de,Manguspektor
sm,gumshoos,es,Gumshoos
sm,gumshoos,ko,형사구스
sm,gumshoos,zh-simp,猫鼬探长
sm,gumshoos,zh-trad,貓鼬探長
sm,grubbin,jp-kana,アゴジムシ
sm,grubbin,jp-kanji,アゴジムシ
sm,grubbin,en,Grubbin
sm,grubbin,fr,Larvibule
sm,grubbin,it,Grubbin
sm,grubbin,de,Mabula
sm,grubbin,es,Grubbin
sm,grubbin,ko,턱지충이
sm,grubbin,zh-simp,强颚鸡母虫
sm,grubbin,zh-trad,強顎雞母蟲
sm,charjabug,jp-kana,デンヂムシ
sm,charjabug,jp-kanji,デンヂムシ
sm,charjabug,en,Charjabug
sm,charjabug,fr,Chrysapile
sm,charjabug,it,Charjabug
sm,charjabug,de,Akkup
sm,charjabug,es,Charjabug
sm,charjabug,ko,전지충이
sm,charjabug,zh-simp,虫电宝
sm,charjabug,zh-trad,蟲電寶
sm,vikavolt,jp-kana,クワガノン
sm,vikavolt,jp-kanji,クワガノン
sm,vikavolt,en,Vikavolt
sm,vikavolt,fr,Lucanon
