item_identifier,language,game_group_from,game_revision_from,game_group_to,game_revision_to,name
tm093,zh-trad,lgpe,,lgpe,,招式學習器93
tm093,zh-trad,ss,,la,,招式學習器９３
tm094,jp-kana,bw,,bdsp,,わざマシン９４
tm094,jp-kanji,bw,,la,,わざマシン９４
tm094,en,bw,,la,,TM94
tm094,fr,bw,,la,,CT94
tm094,it,bw,,la,,MT94
tm094,de,bw,,la,,TM94
tm094,es,bw,,la,,MT94
tm094,ko,bw,,la,,기술머신94
tm094,zh-simp,sm,,usum,,招式学习器９４
tm094,zh-simp,lgpe,,lgpe,,招式学习器94
tm094,zh-simp,ss,,la,,招式学习器９４
tm094,zh-trad,sm,,usum,,招式學習器９４
tm094,zh-trad,lgpe,,lgpe,,招式學習器94
tm094,zh-trad,ss,,la,,招式學習器９４
tm095,jp-kana,bw,,bdsp,,わざマシン９５
tm095,jp-kanji,bw,,la,,わざマシン９５
tm095,en,bw,,la,,TM95
tm095,fr,bw,,la,,CT95
tm095,it,bw,,la,,MT95
tm095,de,bw,,la,,TM95
tm095,es,bw,,la,,MT95
tm095,ko,bw,,la,,기술머신95
tm095,zh-simp,sm,,usum,,招式学习器９５
tm095,zh-simp,lgpe,,lgpe,,招式学习器95
tm095,zh-simp,ss,,la,,招式学习器９５
tm095,zh-trad,sm,,usum,,招式學習器９５
tm095,zh-trad,lgpe,,lgpe,,招式學習器95
tm095,zh-trad,ss,,la,,招式學習器９５
tm096,jp-kana,xy,,bdsp,,わざマシン９６
tm096,jp-kanji,xy,,la,,わざマシン９６
tm096,en,xy,,la,,TM96
tm096,fr,xy,,la,,CT96
tm096,it,xy,,la,,MT96
tm096,de,xy,,la,,TM96
tm096,es,xy,,la,,MT96
tm096,ko,xy,,la,,기술머신96
tm096,zh-simp,sm,,usum,,招式学习器９６
tm096,zh-simp,lgpe,,lgpe,,招式学习器96
tm096,zh-simp,ss,,la,,招式学习器９６
tm096,zh-trad,sm,,usum,,招式學習器９６
tm096,zh-trad,lgpe,,lgpe,,招式學習器96
tm096,zh-trad,ss,,la,,招式學習器９６
tm097,jp-kana,xy,,bdsp,,わざマシン９７
tm097,jp-kanji,xy,,la,,わざマシン９７
tm097,en,xy,,la,,TM97
tm097,fr,xy,,la,,CT97
tm097,it,xy,,la,,MT97
tm097,de,xy,,la,,TM97
tm097,es,xy,,la,,MT97
tm097,ko,xy,,la,,기술머신97
tm097,zh-simp,sm,,usum,,招式学习器９７
tm097,zh-simp,lgpe,,lgpe,,招式学习器97
tm097,zh-simp,ss,,la,,招式学习器９７
tm097,zh-trad,sm,,usum,,招式學習器９７
tm097,zh-trad,lgpe,,lgpe,,招式學習器97
tm097,zh-trad,ss,,la,,招式學習器９７
tm098,jp-kana,xy,,bdsp,,わざマシン９８
tm098,jp-kanji,xy,,la,,わざマシン９８
tm098,en,xy,,la,,TM98
tm098,fr,xy,,la,,CT98
tm098,it,xy,,la,,MT98
tm098,de,xy,,la,,TM98
tm098,es,xy,,la,,MT98
tm098,ko,xy,,la,,기술머신98
tm098,zh-simp,sm,,usum,,招式学习器９８
tm098,zh-simp,lgpe,,lgpe,,招式学习器98
tm098,zh-simp,ss,,la,,招式学习器９８
tm098,zh-trad,sm,,usum,,招式學習器９８
tm098,zh-trad,lgpe,,lgpe,,招式學習器98
tm098,zh-trad,ss,,la,,招式學習器９８
tm099,jp-kana,xy,,bdsp,,わざマシン９９
tm099,jp-kanji,xy,,la,,わざマシン９９
tm099,en,xy,,la,,TM99
tm099,fr,xy,,la,,CT99
tm099,it,xy,,la,,MT99
tm099,de,xy,,la,,TM99
tm099,es,xy,,la,,MT99
tm099,ko,xy,,la,,기술머신99
tm099,zh-simp,sm,,usum,,招式学习器９９
tm099,zh-simp,lgpe,,lgpe,,招式学习器99
tm099,zh-simp,ss,,la,,招式学习器９９
tm099,zh-trad,sm,,usum,,招式學習器９９
tm099,zh-trad,lgpe,,lgpe,,招式學習器99
tm099,zh-trad,ss,,la,,招式學習器９９
tm100,zh-simp,lgpe,,lgpe,,招式学习器100
tm100,zh-trad,lgpe,,lgpe,,招式學習器100
tmv-pass,zh-simp,lgpe,,lgpe,,TMV自由票
tmv-pass,zh-trad,lgpe,,lgpe,,TMV自由票
tough-candy-l,zh-simp,lgpe,,lgpe,,守护糖果L
tough-candy-l,zh-trad,lgpe,,lgpe,,守護糖果L
tough-candy-xl,zh-simp,lgpe,,lgpe,,守护糖果XL
tough-candy-xl,zh-trad,lgpe,,lgpe,,守護糖果XL
town-map,en,rb,,e,,TOWN MAP
town-map,fr,rb,,e,,CARTE
town-map,it,rb,,e,,MAPPA CITTÀ
town-map,it,dp,,usum,,Mappa Città
town-map,de,rb,,e,,KARTE
town-map,es,rb,,y,,MAPA PUEBLO
town-map,es,frlg,,e,,MAPA
toxic-plate,fr,dp,,b2w2,,Plaque Toxic
toxic-plate,fr,xy,,lgpe,,Plaque Toxik
twisted-spoon,en,gs,,e,,TWISTEDSPOON
twisted-spoon,en,dp,,b2w2,,TwistedSpoon
twisted-spoon,fr,gs,,e,,CUILLERTORDU
twisted-spoon,fr,dp,,b2w2,,Cuillertordu
twisted-spoon,fr,xy,,lgpe,,Cuiller Tordue
twisted-spoon,it,gs,,c,,CUCCH.TORTO
twisted-spoon,it,rs,,e,,CUCCH. TORTO
twisted-spoon,it,dp,,b2w2,,Cucch. Torto
twisted-spoon,it,xy,,la,,Cucchiaio Torto
twisted-spoon,de,gs,,e,,KRÜMMLÖFFEL
twisted-spoon,es,gs,,e,,CUCHARA TOR
twisted-spoon,es,dp,,b2w2,,Cuchara Tor
twisted-spoon,ko,gs,,gs,,휘어진 스푼
ultra-ball,en,rb,,e,,ULTRA BALL
ultra-ball,fr,rb,,e,,HYPER BALL
ultra-ball,it,rb,,e,,ULTRA BALL
ultra-ball,de,rb,,e,,HYPERBALL
ultra-ball,es,rb,,c,,ULTRA BALL
ultra-ball,es,rs,,e,,ULTRABALL
ultra-ball,es,dp,,b2w2,,Ultraball
unown-report,en,hgss,,hgss,,UNOWN Report
unown-report,fr,hgss,,hgss,,Carnet ZARBI
unown-report,it,hgss,,la,,UnownBloc
unown-report,es,hgss,,hgss,,Bloc UNOWN
upgrade,en,gs,,e,,UP-GRADE
upgrade,en,dp,,lgpe,,Up-Grade
upgrade,fr,gs,,c,,EVOLUTOR
upgrade,fr,rs,,e,,AMELIORATOR
upgrade,it,gs,,e,,UPGRADE
upgrade,de,gs,,e,,UP-GRADE
upgrade,de,dp,,la,,Up-Grade
upgrade,es,gs,,e,,MEJORA
vs-seeker,en,frlg,,e,,VS SEEKER
vs-seeker,fr,frlg,,e,,CHERCHE VS
vs-seeker,fr,dp,,usum,,Cherche VS
vs-seeker,it,frlg,,e,,CERCASFIDE
vs-seeker,de,frlg,,e,,KAMPFFAHNDER
vs-seeker,es,frlg,,e,,BUSCAPELEA
wailmer-pail,en,rs,,e,,WAILMER PAIL
wailmer-pail,fr,rs,,e,,SEAU WAILMER
wailmer-pail,it,rs,,e,,VASO WAILMER
wailmer-pail,de,rs,,e,,WAILMERKANNE
wailmer-pail,es,rs,,e,,CUBO WAILMER
water-gem,es,bw,,b2w2,,G. Agua
water-stone,en,rb,,e,,WATER STONE
water-stone,fr,rb,,e,,PIERRE EAU
water-stone,it,rb,,e,,PIETRAIDRICA
water-stone,de,rb,,e,,WASSERSTEIN
water-stone,es,rb,,e,,PIEDRA AGUA
water-stone,ko,gs,,gs,,물의 돌
watmel-berry,en,rs,,e,,WATMEL BERRY
watmel-berry,fr,rs,,e,,BAIE STEKPA
watmel-berry,it,rs,,e,,BACCACOMERO
watmel-berry,de,rs,,e,,WASMELBEERE
watmel-berry,es,rs,,e,,BAYA SAMBIA
wave-incense,es,dp,,b2w2,,Incie. Aqua
wave-incense,es,xy,,lgpe,,Incienso Aqua
wepear-berry,en,rs,,e,,WEPEAR BERRY
wepear-berry,fr,rs,,e,,BAIE REPOI
wepear-berry,it,rs,,e,,BACCAPERA
wepear-berry,de,rs,,e,,NIRBEBEERE
wepear-berry,es,rs,,e,,BAYA PERAGU
white-apricorn,en,gs,,c,,WHT APRICORN
white-apricorn,en,hgss,,b2w2,,Wht Apricorn
white-apricorn,fr,gs,,c,,NOIGRUME BLC
white-apricorn,fr,hgss,,oras,,Noigrume Blc
white-apricorn,it,gs,,c,,GHICOC.BNCA
white-apricorn,it,hgss,,b2w2,,Ghic. Bianca
white-apricorn,it,xy,,la,,Ghicocca Bianca
white-apricorn,de,gs,,c,,APRIKOKO WSS
white-apricorn,de,hgss,,lgpe,,Aprikoko Wss
white-apricorn,es,gs,,c,,BONGURI BLA
white-apricorn,es,hgss,,b2w2,,Bonguri Bla
white-apricorn,ko,gs,,gs,,하얀 규토리
white-flute,en,rs,,e,,WHITE FLUTE
white-flute,fr,rs,,e,,FLUTEBLANCHE
white-flute,fr,dp,,b2w2,,Flûteblanche
white-flute,it,rs,,e,,FLAUTO B.NCO
white-flute,it,dp,,b2w2,,Flauto B.nco
white-flute,it,xy,,la,,Flauto Bianco
white-flute,de,rs,,e,,WEISSE FLÖTE
white-flute,es,rs,,e,,FL. BLANCA
white-flute,es,dp,,b2w2,,Fl. Blanca
white-herb,en,rs,,e,,WHITE HERB
white-herb,fr,rs,,e,,HERBEBLANCHE
white-herb,fr,dp,,b2w2,,Herbeblanche
white-herb,it,rs,,e,,ERBACHIARA
white-herb,de,rs,,e,,SCHLOHKRAUT
white-herb,es,rs,,e,,HIER. BLANCA
white-herb,es,dp,,b2w2,,Hier. Blanca
wiki-berry,en,rs,,e,,WIKI BERRY
wiki-berry,fr,rs,,e,,BAIE WIKI
wiki-berry,it,rs,,e,,BACCAKIWI
wiki-berry,de,rs,,e,,WIKIBEERE
wiki-berry,es,rs,,e,,BAYA WIKI
wise-glasses,fr,dp,,b2w2,,Lunet. Sages
wise-glasses,de,dp,,lgpe,,Schlauglas
wise-glasses,es,dp,,b2w2,,Gafas Esp.
works-key,fr,dp,,ss,,Clé Centrale
works-key,it,dp,,ss,,Turbinchiave
works-key,es,dp,,b2w2,,Ll. Central
works-key,es,xy,,la,,Llave Central
x-accuracy,en,rb,,e,,X ACCURACY
x-accuracy,fr,rb,,e,,PRECISION +
x-accuracy,it,rb,,e,,PRECISIONE X
x-accuracy,de,rb,,e,,X-TREFFER
x-accuracy,de,dp,,lgpe,,X-Treffer
x-accuracy,es,rb,,e,,PRECISIÓN X
x-accuracy-2,it,bw,,b2w2,,Precis. X-2
x-accuracy-2,de,bw,,lgpe,,X-Treffer2
x-accuracy-2,es,bw,,b2w2,,Prec. X 2
x-accuracy-3,it,bw,,b2w2,,Precis. X-3
x-accuracy-3,de,bw,,lgpe,,X-Treffer3
x-accuracy-3,es,bw,,b2w2,,Prec. X 3
x-accuracy-6,it,bw,,b2w2,,Precis. X-6
x-accuracy-6,de,bw,,lgpe,,X-Treffer6
x-accuracy-6,es,bw,,b2w2,,Prec. X 6
x-attack,en,rb,,e,,X ATTACK
x-attack,fr,rb,,e,,ATTAQUE +
x-attack,it,rb,,e,,ATTACCO X
x-attack,de,rb,,e,,X-ANGRIFF
x-attack,es,rb,,e,,ATAQUE X
x-attack-2,de,bw,,lgpe,,X-Angriff2
x-attack-3,de,bw,,lgpe,,X-Angriff3
x-attack-6,de,bw,,lgpe,,X-Angriff6
x-defense,en,rb,,e,,X DEFEND
x-defense,en,dp,,b2w2,,X Defend
x-defense,fr,rb,,e,,DEFENSE +
x-defense,it,rb,,e,,DIFESA X
x-defense,de,rb,,e,,X-ABWEHR
x-defense,de,dp,,lgpe,,X-Abwehr
x-defense,es,rb,,e,,DEFENSA X
x-defense,ko,gs,,gs,,디펜드 업
x-defense-2,en,bw,,b2w2,,X Defend 2
x-defense-2,de,bw,,lgpe,,X-Abwehr2
x-defense-3,en,bw,,b2w2,,X Defend 3
x-defense-3,de,bw,,lgpe,,X-Abwehr3
x-defense-6,en,bw,,b2w2,,X Defend 6
x-defense-6,de,bw,,lgpe,,X-Abwehr6
x-sp-atk,en,rb,,e,,X SPECIAL
x-sp-atk,en,dp,,b2w2,,X Special
x-sp-atk,fr,rb,,e,,SPECIAL +
x-sp-atk,fr,dp,,usum,,Spécial +
x-sp-atk,it,rb,,e,,SPECIAL X
x-sp-atk,it,dp,,oras,,Special X
x-sp-atk,it,sm,,la,,Att. Speciale X
x-sp-atk,de,rb,,e,,X-SPEZIAL
x-sp-atk,de,dp,,lgpe,,X-Spezial
x-sp-atk,es,rb,,e,,ESPECIAL X
x-sp-atk,es,dp,,lgpe,,Especial X
x-sp-atk,es,ss,,la,,At. Especial X
x-sp-atk,ko,gs,,gs,,스페셜 업
x-sp-atk-2,en,bw,,b2w2,,X Special 2
x-sp-atk-2,it,bw,,oras,,Special X-2
x-sp-atk-2,it,sm,,la,,Att. Sp. X-2
x-sp-atk-2,de,bw,,lgpe,,X-Spezial2
x-sp-atk-2,es,bw,,lgpe,,Especial X 2
x-sp-atk-2,es,ss,,la,,At. Esp. X 2
x-sp-atk-3,en,bw,,b2w2,,X Special 3
x-sp-atk-3,it,bw,,oras,,Special X-3
x-sp-atk-3,it,sm,,la,,Att. Sp. X-3
x-sp-atk-3,de,bw,,lgpe,,X-Spezial3
x-sp-atk-3,es,bw,,lgpe,,Especial X 3
x-sp-atk-3,es,ss,,la,,At. Esp. X 3
x-sp-atk-6,en,bw,,b2w2,,X Special 6
x-sp-atk-6,it,bw,,oras,,Special X-6
x-sp-atk-6,it,sm,,la,,Att. Sp. X-6
x-sp-atk-6,de,bw,,lgpe,,X-Spezial6
x-sp-atk-6,es,bw,,lgpe,,Especial X 6
x-sp-atk-6,es,ss,,la,,At. Esp. X 6
x-sp-def,it,dp,,b2w2,,Dif. Sp. X
x-sp-def,it,xy,,la,,Dif. Speciale X
x-sp-def,de,dp,,oras,,X-SpezialVer
x-sp-def,de,sm,,lgpe,,X-Spezial-Vert.
x-sp-def,es,dp,,b2w2,,Def. Esp. X
x-sp-def,es,xy,,la,,Def. Especial X
x-sp-def-2,it,bw,,b2w2,,Dif. Sp. X-2
x-sp-def-2,it,xy,,la,,Dif. Spec. X-2
x-sp-def-2,de,bw,,oras,,X-Sp. Ver.2
x-sp-def-2,de,sm,,lgpe,,X-Sp.-Vert.2
x-sp-def-2,es,bw,,b2w2,,D. Esp. X 2
x-sp-def-2,es,xy,,la,,Def. Esp. X 2
x-sp-def-3,it,bw,,b2w2,,Dif. Sp. X-3
x-sp-def-3,it,xy,,la,,Dif. Spec. X-3
x-sp-def-3,de,bw,,oras,,X-Sp. Ver.3
x-sp-def-3,de,sm,,lgpe,,X-Sp.-Vert.3
x-sp-def-3,es,bw,,b2w2,,D. Esp. X 3
x-sp-def-3,es,xy,,la,,Def. Esp. X 3
x-sp-def-6,it,bw,,b2w2,,Dif. Sp. X-6
x-sp-def-6,it,xy,,la,,Dif. Spec. X-6
x-sp-def-6,de,bw,,oras,,X-Sp. Ver.6
x-sp-def-6,de,sm,,lgpe,,X-Sp.-Vert.6
x-sp-def-6,es,bw,,b2w2,,D. Esp. X 6
x-sp-def-6,es,xy,,la,,Def. Esp. X 6
x-speed,en,rb,,e,,X SPEED
x-speed,fr,rb,,e,,VITESSE +
x-speed,it,rb,,e,,VELOCITÀ X
x-speed,de,rb,,e,,X-TEMPO
x-speed,de,dp,,lgpe,,X-Tempo
x-speed,es,rb,,e,,VELOCIDAD X
x-speed,ko,gs,,gs,,스피드 업
x-speed-2,de,bw,,lgpe,,X-Tempo2
x-speed-2,es,bw,,b2w2,,Veloc. X 2
x-speed-3,de,bw,,lgpe,,X-Tempo3
x-speed-3,es,bw,,b2w2,,Veloc. X 3
x-speed-6,de,bw,,lgpe,,X-Tempo6
x-speed-6,es,bw,,b2w2,,Veloc. X 6
yellow-apricorn,en,gs,,c,,YLW APRICORN
yellow-apricorn,en,hgss,,b2w2,,Ylw Apricorn
yellow-apricorn,fr,gs,,c,,NOIGRUME JNE
yellow-apricorn,fr,hgss,,oras,,Noigrume Jne
yellow-apricorn,it,gs,,c,,GHICOC.GIAL.
yellow-apricorn,it,hgss,,b2w2,,Ghic. Gialla
yellow-apricorn,it,xy,,la,,Ghicocca Gialla
yellow-apricorn,de,gs,,c,,APRIKOKO GLB
yellow-apricorn,de,hgss,,lgpe,,Aprikoko Glb
yellow-apricorn,es,gs,,c,,BONGURI AMA
yellow-apricorn,es,hgss,,b2w2,,Bonguri Ama
yellow-apricorn,ko,gs,,gs,,노랑 규토리
yellow-flute,en,rs,,e,,YELLOW FLUTE
yellow-flute,fr,rs,,e,,FLUTE JAUNE
yellow-flute,it,rs,,e,,FLAUTO GIAL.
yellow-flute,it,dp,,b2w2,,Flauto Gial.
yellow-flute,it,xy,,la,,Flauto Giallo
yellow-flute,de,rs,,e,,GELBE FLÖTE
yellow-flute,es,rs,,e,,FL. AMARILLA
yellow-flute,es,dp,,b2w2,,Fl. Amarilla
yellow-scarf,en,rs,,e,,YELLOW SCARF
yellow-scarf,fr,rs,,e,,FOUL. JAUNE
yellow-scarf,fr,dp,,b2w2,,Foul. Jaune
yellow-scarf,it,rs,,e,,FASCIA GIAL.
yellow-scarf,it,dp,,b2w2,,Fascia Gial.
yellow-scarf,it,xy,,la,,Fascia Gialla
yellow-scarf,de,rs,,e,,GELBER SCHAL
yellow-scarf,es,rs,,e,,P. AMARILLO
yellow-scarf,es,dp,,b2w2,,P. Amarillo
yellow-shard,en,rs,,e,,YELLOW SHARD
yellow-shard,fr,rs,,e,,TESSON JAUNE
yellow-shard,it,rs,,e,,COCCIO GIAL.
yellow-shard,it,dp,,b2w2,,Coccio Gial.
yellow-shard,it,xy,,la,,Coccio Giallo
yellow-shard,de,rs,,e,,GELBSTÜCK
yellow-shard,es,rs,,e,,P. AMARILLA
yellow-shard,es,dp,,b2w2,,P. Amarilla
zap-plate,ko,dp,,la,,우뢰플레이트
zinc,en,rs,,e,,ZINC
zinc,fr,rs,,e,,ZINC
zinc,it,rs,,e,,ZINCO
zinc,de,rs,,e,,ZINK
zinc,es,rs,,e,,ZINC
zoom-lens,fr,dp,,b2w2,,Lentil. Zoom
