game_group_identifier,pokemon_identifier,stat_identifier,base_value,ev_yield
b2w2,gorebyss,defense,105,0
b2w2,gorebyss,sp-atk,114,2
b2w2,gorebyss,sp-def,75,0
b2w2,gorebyss,speed,52,0
b2w2,relicanth,hp,100,1
b2w2,relicanth,attack,90,0
b2w2,relicanth,defense,130,1
b2w2,relicanth,sp-atk,45,0
b2w2,relicanth,sp-def,65,0
b2w2,relicanth,speed,55,0
b2w2,luvdisc,hp,43,0
b2w2,luvdisc,attack,30,0
b2w2,luvdisc,defense,55,0
b2w2,luvdisc,sp-atk,40,0
b2w2,luvdisc,sp-def,65,0
b2w2,luvdisc,speed,97,1
b2w2,bagon,hp,45,0
b2w2,bagon,attack,75,1
b2w2,bagon,defense,60,0
b2w2,bagon,sp-atk,40,0
b2w2,bagon,sp-def,30,0
b2w2,bagon,speed,50,0
b2w2,shelgon,hp,65,0
b2w2,shelgon,attack,95,0
b2w2,shelgon,defense,100,2
b2w2,shelgon,sp-atk,60,0
b2w2,shelgon,sp-def,50,0
b2w2,shelgon,speed,50,0
b2w2,salamence,hp,95,0
b2w2,salamence,attack,135,3
b2w2,salamence,defense,80,0
b2w2,salamence,sp-atk,110,0
b2w2,salamence,sp-def,80,0
b2w2,salamence,speed,100,0
b2w2,beldum,hp,40,0
b2w2,beldum,attack,55,0
b2w2,beldum,defense,80,1
b2w2,beldum,sp-atk,35,0
b2w2,beldum,sp-def,60,0
b2w2,beldum,speed,30,0
b2w2,metang,hp,60,0
b2w2,metang,attack,75,0
b2w2,metang,defense,100,2
b2w2,metang,sp-atk,55,0
b2w2,metang,sp-def,80,0
b2w2,metang,speed,50,0
b2w2,metagross,hp,80,0
b2w2,metagross,attack,135,0
b2w2,metagross,defense,130,3
b2w2,metagross,sp-atk,95,0
b2w2,metagross,sp-def,90,0
b2w2,metagross,speed,70,0
b2w2,regirock,hp,80,0
b2w2,regirock,attack,100,0
b2w2,regirock,defense,200,3
b2w2,regirock,sp-atk,50,0
b2w2,regirock,sp-def,100,0
b2w2,regirock,speed,50,0
b2w2,regice,hp,80,0
b2w2,regice,attack,50,0
b2w2,regice,defense,100,0
b2w2,regice,sp-atk,100,0
b2w2,regice,sp-def,200,3
b2w2,regice,speed,50,0
b2w2,registeel,hp,80,0
b2w2,registeel,attack,75,0
b2w2,registeel,defense,150,2
b2w2,registeel,sp-atk,75,0
b2w2,registeel,sp-def,150,1
b2w2,registeel,speed,50,0
b2w2,latias,hp,80,0
b2w2,latias,attack,80,0
b2w2,latias,defense,90,0
b2w2,latias,sp-atk,110,0
b2w2,latias,sp-def,130,3
b2w2,latias,speed,110,0
b2w2,latios,hp,80,0
b2w2,latios,attack,90,0
b2w2,latios,defense,80,0
b2w2,latios,sp-atk,130,3
b2w2,latios,sp-def,110,0
b2w2,latios,speed,110,0
b2w2,kyogre,hp,100,0
b2w2,kyogre,attack,100,0
b2w2,kyogre,defense,90,0
b2w2,kyogre,sp-atk,150,3
b2w2,kyogre,sp-def,140,0
b2w2,kyogre,speed,90,0
b2w2,groudon,hp,100,0
b2w2,groudon,attack,150,3
b2w2,groudon,defense,140,0
b2w2,groudon,sp-atk,100,0
b2w2,groudon,sp-def,90,0
b2w2,groudon,speed,90,0
b2w2,rayquaza,hp,105,0
b2w2,rayquaza,attack,150,2
b2w2,rayquaza,defense,90,0
b2w2,rayquaza,sp-atk,150,1
b2w2,rayquaza,sp-def,90,0
b2w2,rayquaza,speed,95,0
b2w2,jirachi,hp,100,3
b2w2,jirachi,attack,100,0
b2w2,jirachi,defense,100,0
b2w2,jirachi,sp-atk,100,0
b2w2,jirachi,sp-def,100,0
b2w2,jirachi,speed,100,0
b2w2,deoxys-normal-forme,hp,50,0
b2w2,deoxys-normal-forme,attack,150,1
b2w2,deoxys-normal-forme,defense,50,0
b2w2,deoxys-normal-forme,sp-atk,150,1
b2w2,deoxys-normal-forme,sp-def,50,0
b2w2,deoxys-normal-forme,speed,150,1
b2w2,deoxys-attack-forme,hp,50,0
b2w2,deoxys-attack-forme,attack,180,2
b2w2,deoxys-attack-forme,defense,20,0
b2w2,deoxys-attack-forme,sp-atk,180,1
b2w2,deoxys-attack-forme,sp-def,20,0
b2w2,deoxys-attack-forme,speed,150,0
b2w2,deoxys-defense-forme,hp,50,0
b2w2,deoxys-defense-forme,attack,70,0
b2w2,deoxys-defense-forme,defense,160,2
b2w2,deoxys-defense-forme,sp-atk,70,0
b2w2,deoxys-defense-forme,sp-def,160,1
b2w2,deoxys-defense-forme,speed,90,0
b2w2,deoxys-speed-forme,hp,50,0
b2w2,deoxys-speed-forme,attack,95,0
b2w2,deoxys-speed-forme,defense,90,0
b2w2,deoxys-speed-forme,sp-atk,95,0
b2w2,deoxys-speed-forme,sp-def,90,0
b2w2,deoxys-speed-forme,speed,180,3
b2w2,turtwig,hp,55,0
b2w2,turtwig,attack,68,1
b2w2,turtwig,defense,64,0
b2w2,turtwig,sp-atk,45,0
b2w2,turtwig,sp-def,55,0
b2w2,turtwig,speed,31,0
b2w2,grotle,hp,75,0
b2w2,grotle,attack,89,1
b2w2,grotle,defense,85,1
b2w2,grotle,sp-atk,55,0
b2w2,grotle,sp-def,65,0
b2w2,grotle,speed,36,0
b2w2,torterra,hp,95,0
b2w2,torterra,attack,109,2
b2w2,torterra,defense,105,1
b2w2,torterra,sp-atk,75,0
b2w2,torterra,sp-def,85,0
b2w2,torterra,speed,56,0
b2w2,chimchar,hp,44,0
b2w2,chimchar,attack,58,0
b2w2,chimchar,defense,44,0
b2w2,chimchar,sp-atk,58,0
b2w2,chimchar,sp-def,44,0
b2w2,chimchar,speed,61,1
b2w2,monferno,hp,64,0
b2w2,monferno,attack,78,0
b2w2,monferno,defense,52,0
b2w2,monferno,sp-atk,78,1
b2w2,monferno,sp-def,52,0
b2w2,monferno,speed,81,1
b2w2,infernape,hp,76,0
b2w2,infernape,attack,104,1
b2w2,infernape,defense,71,0
b2w2,infernape,sp-atk,104,1
b2w2,infernape,sp-def,71,0
b2w2,infernape,speed,108,1
b2w2,piplup,hp,53,0
b2w2,piplup,attack,51,0
b2w2,piplup,defense,53,0
b2w2,piplup,sp-atk,61,1
b2w2,piplup,sp-def,56,0
b2w2,piplup,speed,40,0
b2w2,prinplup,hp,64,0
b2w2,prinplup,attack,66,0
b2w2,prinplup,defense,68,0
b2w2,prinplup,sp-atk,81,2
b2w2,prinplup,sp-def,76,0
b2w2,prinplup,speed,50,0
b2w2,empoleon,hp,84,0
b2w2,empoleon,attack,86,0
b2w2,empoleon,defense,88,0
b2w2,empoleon,sp-atk,111,3
b2w2,empoleon,sp-def,101,0
b2w2,empoleon,speed,60,0
b2w2,starly,hp,40,0
b2w2,starly,attack,55,0
b2w2,starly,defense,30,0
b2w2,starly,sp-atk,30,0
b2w2,starly,sp-def,30,0
b2w2,starly,speed,60,1
b2w2,staravia,hp,55,0
b2w2,staravia,attack,75,0
b2w2,staravia,defense,50,0
b2w2,staravia,sp-atk,40,0
b2w2,staravia,sp-def,40,0
b2w2,staravia,speed,80,2
b2w2,staraptor,hp,85,0
b2w2,staraptor,attack,120,3
b2w2,staraptor,defense,70,0
b2w2,staraptor,sp-atk,50,0
b2w2,staraptor,sp-def,50,0
b2w2,staraptor,speed,100,0
b2w2,bidoof,hp,59,1
b2w2,bidoof,attack,45,0
b2w2,bidoof,defense,40,0
b2w2,bidoof,sp-atk,35,0
b2w2,bidoof,sp-def,40,0
b2w2,bidoof,speed,31,0
b2w2,bibarel,hp,79,0
b2w2,bibarel,attack,85,2
b2w2,bibarel,defense,60,0
b2w2,bibarel,sp-atk,55,0
b2w2,bibarel,sp-def,60,0
b2w2,bibarel,speed,71,0
b2w2,kricketot,hp,37,0
b2w2,kricketot,attack,25,0
b2w2,kricketot,defense,41,1
b2w2,kricketot,sp-atk,25,0
b2w2,kricketot,sp-def,41,0
b2w2,kricketot,speed,25,0
b2w2,kricketune,hp,77,0
b2w2,kricketune,attack,85,2
b2w2,kricketune,defense,51,0
b2w2,kricketune,sp-atk,55,0
b2w2,kricketune,sp-def,51,0
b2w2,kricketune,speed,65,0
b2w2,shinx,hp,45,0
b2w2,shinx,attack,65,1
b2w2,shinx,defense,34,0
b2w2,shinx,sp-atk,40,0
b2w2,shinx,sp-def,34,0
b2w2,shinx,speed,45,0
b2w2,luxio,hp,60,0
b2w2,luxio,attack,85,2
b2w2,luxio,defense,49,0
b2w2,luxio,sp-atk,60,0
b2w2,luxio,sp-def,49,0
b2w2,luxio,speed,60,0
b2w2,luxray,hp,80,0
b2w2,luxray,attack,120,3
b2w2,luxray,defense,79,0
b2w2,luxray,sp-atk,95,0
b2w2,luxray,sp-def,79,0
b2w2,luxray,speed,70,0
b2w2,budew,hp,40,0
b2w2,budew,attack,30,0
b2w2,budew,defense,35,0
b2w2,budew,sp-atk,50,1
b2w2,budew,sp-def,70,0
b2w2,budew,speed,55,0
b2w2,roserade,hp,60,0
b2w2,roserade,attack,70,0
b2w2,roserade,defense,55,0
b2w2,roserade,sp-atk,125,3
b2w2,roserade,sp-def,105,0
b2w2,roserade,speed,90,0
b2w2,cranidos,hp,67,0
b2w2,cranidos,attack,125,1
b2w2,cranidos,defense,40,0
b2w2,cranidos,sp-atk,30,0
b2w2,cranidos,sp-def,30,0
b2w2,cranidos,speed,58,0
b2w2,rampardos,hp,97,0
b2w2,rampardos,attack,165,2
b2w2,rampardos,defense,60,0
b2w2,rampardos,sp-atk,65,0
b2w2,rampardos,sp-def,50,0
b2w2,rampardos,speed,58,0
b2w2,shieldon,hp,30,0
b2w2,shieldon,attack,42,0
b2w2,shieldon,defense,118,1
b2w2,shieldon,sp-atk,42,0
b2w2,shieldon,sp-def,88,0
b2w2,shieldon,speed,30,0
b2w2,bastiodon,hp,60,0
b2w2,bastiodon,attack,52,0
b2w2,bastiodon,defense,168,2
b2w2,bastiodon,sp-atk,47,0
b2w2,bastiodon,sp-def,138,0
b2w2,bastiodon,speed,30,0
b2w2,burmy-plant-cloak,hp,40,0
b2w2,burmy-plant-cloak,attack,29,0
b2w2,burmy-plant-cloak,defense,45,0
b2w2,burmy-plant-cloak,sp-atk,29,0
b2w2,burmy-plant-cloak,sp-def,45,1
b2w2,burmy-plant-cloak,speed,36,0
b2w2,burmy-sandy-cloak,hp,40,0
b2w2,burmy-sandy-cloak,attack,29,0
b2w2,burmy-sandy-cloak,defense,45,0
b2w2,burmy-sandy-cloak,sp-atk,29,0
b2w2,burmy-sandy-cloak,sp-def,45,1
b2w2,burmy-sandy-cloak,speed,36,0
b2w2,burmy-trash-cloak,hp,40,0
b2w2,burmy-trash-cloak,attack,29,0
b2w2,burmy-trash-cloak,defense,45,0
b2w2,burmy-trash-cloak,sp-atk,29,0
b2w2,burmy-trash-cloak,sp-def,45,1
b2w2,burmy-trash-cloak,speed,36,0
b2w2,wormadam-plant-cloak,hp,60,0
b2w2,wormadam-plant-cloak,attack,59,0
b2w2,wormadam-plant-cloak,defense,85,0
b2w2,wormadam-plant-cloak,sp-atk,79,0
b2w2,wormadam-plant-cloak,sp-def,105,2
b2w2,wormadam-plant-cloak,speed,36,0
b2w2,wormadam-sandy-cloak,hp,60,0
b2w2,wormadam-sandy-cloak,attack,79,0
b2w2,wormadam-sandy-cloak,defense,105,2
b2w2,wormadam-sandy-cloak,sp-atk,59,0
b2w2,wormadam-sandy-cloak,sp-def,85,0
b2w2,wormadam-sandy-cloak,speed,36,0
b2w2,wormadam-trash-cloak,hp,60,0
b2w2,wormadam-trash-cloak,attack,69,0
b2w2,wormadam-trash-cloak,defense,95,1
b2w2,wormadam-trash-cloak,sp-atk,69,0
b2w2,wormadam-trash-cloak,sp-def,95,1
b2w2,wormadam-trash-cloak,speed,36,0
b2w2,mothim,hp,70,0
b2w2,mothim,attack,94,1
b2w2,mothim,defense,50,0
b2w2,mothim,sp-atk,94,1
b2w2,mothim,sp-def,50,0
b2w2,mothim,speed,66,0
b2w2,combee,hp,30,0
b2w2,combee,attack,30,0
b2w2,combee,defense,42,0
b2w2,combee,sp-atk,30,0
b2w2,combee,sp-def,42,0
b2w2,combee,speed,70,1
b2w2,vespiquen,hp,70,0
b2w2,vespiquen,attack,80,0
b2w2,vespiquen,defense,102,1
b2w2,vespiquen,sp-atk,80,0
b2w2,vespiquen,sp-def,102,1
b2w2,vespiquen,speed,40,0
b2w2,pachirisu,hp,60,0
b2w2,pachirisu,attack,45,0
b2w2,pachirisu,defense,70,0
b2w2,pachirisu,sp-atk,45,0
b2w2,pachirisu,sp-def,90,0
b2w2,pachirisu,speed,95,1
b2w2,buizel,hp,55,0
b2w2,buizel,attack,65,0
b2w2,buizel,defense,35,0
b2w2,buizel,sp-atk,60,0
b2w2,buizel,sp-def,30,0
b2w2,buizel,speed,85,1
b2w2,floatzel,hp,85,0
b2w2,floatzel,attack,105,0
b2w2,floatzel,defense,55,0
b2w2,floatzel,sp-atk,85,0
b2w2,floatzel,sp-def,50,0
b2w2,floatzel,speed,115,2
b2w2,cherubi,hp,45,0
b2w2,cherubi,attack,35,0
b2w2,cherubi,defense,45,0
b2w2,cherubi,sp-atk,62,1
b2w2,cherubi,sp-def,53,0
b2w2,cherubi,speed,35,0
b2w2,cherrim-overcast-form,hp,70,0
b2w2,cherrim-overcast-form,attack,60,0
b2w2,cherrim-overcast-form,defense,70,0
b2w2,cherrim-overcast-form,sp-atk,87,2
b2w2,cherrim-overcast-form,sp-def,78,0
b2w2,cherrim-overcast-form,speed,85,0
b2w2,cherrim-sunshine-form,hp,70,0
b2w2,cherrim-sunshine-form,attack,60,0
b2w2,cherrim-sunshine-form,defense,70,0
b2w2,cherrim-sunshine-form,sp-atk,87,2
b2w2,cherrim-sunshine-form,sp-def,78,0
b2w2,cherrim-sunshine-form,speed,85,0
b2w2,shellos-west-sea,hp,76,1
b2w2,shellos-west-sea,attack,48,0
b2w2,shellos-west-sea,defense,48,0
b2w2,shellos-west-sea,sp-atk,57,0
b2w2,shellos-west-sea,sp-def,62,0
b2w2,shellos-west-sea,speed,34,0
b2w2,shellos-east-sea,hp,76,1
b2w2,shellos-east-sea,attack,48,0
b2w2,shellos-east-sea,defense,48,0
b2w2,shellos-east-sea,sp-atk,57,0
b2w2,shellos-east-sea,sp-def,62,0
b2w2,shellos-east-sea,speed,34,0
b2w2,gastrodon-west-sea,hp,111,2
b2w2,gastrodon-west-sea,attack,83,0
b2w2,gastrodon-west-sea,defense,68,0
b2w2,gastrodon-west-sea,sp-atk,92,0
b2w2,gastrodon-west-sea,sp-def,82,0
b2w2,gastrodon-west-sea,speed,39,0
b2w2,gastrodon-east-sea,hp,111,2
b2w2,gastrodon-east-sea,attack,83,0
b2w2,gastrodon-east-sea,defense,68,0
b2w2,gastrodon-east-sea,sp-atk,92,0
b2w2,gastrodon-east-sea,sp-def,82,0
b2w2,gastrodon-east-sea,speed,39,0
b2w2,ambipom,hp,75,0
b2w2,ambipom,attack,100,0
b2w2,ambipom,defense,66,0
b2w2,ambipom,sp-atk,60,0
b2w2,ambipom,sp-def,66,0
b2w2,ambipom,speed,115,2
b2w2,drifloon,hp,90,1
b2w2,drifloon,attack,50,0
b2w2,drifloon,defense,34,0
b2w2,drifloon,sp-atk,60,0
b2w2,drifloon,sp-def,44,0
b2w2,drifloon,speed,70,0
b2w2,drifblim,hp,150,2
b2w2,drifblim,attack,80,0
b2w2,drifblim,defense,44,0
b2w2,drifblim,sp-atk,90,0
b2w2,drifblim,sp-def,54,0
b2w2,drifblim,speed,80,0
b2w2,buneary,hp,55,0
b2w2,buneary,attack,66,0
b2w2,buneary,defense,44,0
b2w2,buneary,sp-atk,44,0
b2w2,buneary,sp-def,56,0
b2w2,buneary,speed,85,1
b2w2,lopunny,hp,65,0
b2w2,lopunny,attack,76,0
b2w2,lopunny,defense,84,0
b2w2,lopunny,sp-atk,54,0
b2w2,lopunny,sp-def,96,0
b2w2,lopunny,speed,105,2
b2w2,mismagius,hp,60,0
b2w2,mismagius,attack,60,0
b2w2,mismagius,defense,60,0
b2w2,mismagius,sp-atk,105,1
b2w2,mismagius,sp-def,105,1
b2w2,mismagius,speed,105,0
b2w2,honchkrow,hp,100,0
b2w2,honchkrow,attack,125,2
b2w2,honchkrow,defense,52,0
b2w2,honchkrow,sp-atk,105,0
b2w2,honchkrow,sp-def,52,0
b2w2,honchkrow,speed,71,0
b2w2,glameow,hp,49,0
b2w2,glameow,attack,55,0
b2w2,glameow,defense,42,0
b2w2,glameow,sp-atk,42,0
b2w2,glameow,sp-def,37,0
b2w2,glameow,speed,85,1
b2w2,purugly,hp,71,0
b2w2,purugly,attack,82,0
b2w2,purugly,defense,64,0
b2w2,purugly,sp-atk,64,0
b2w2,purugly,sp-def,59,0
b2w2,purugly,speed,112,2
b2w2,chingling,hp,45,0
b2w2,chingling,attack,30,0
b2w2,chingling,defense,50,0
b2w2,chingling,sp-atk,65,1
b2w2,chingling,sp-def,50,0
b2w2,chingling,speed,45,0
b2w2,stunky,hp,63,0
b2w2,stunky,attack,63,0
b2w2,stunky,defense,47,0
b2w2,stunky,sp-atk,41,0
b2w2,stunky,sp-def,41,0
b2w2,stunky,speed,74,1
b2w2,skuntank,hp,103,2
b2w2,skuntank,attack,93,0
b2w2,skuntank,defense,67,0
b2w2,skuntank,sp-atk,71,0
b2w2,skuntank,sp-def,61,0
b2w2,skuntank,speed,84,0
b2w2,bronzor,hp,57,0
b2w2,bronzor,attack,24,0
b2w2,bronzor,defense,86,1
b2w2,bronzor,sp-atk,24,0
b2w2,bronzor,sp-def,86,0
b2w2,bronzor,speed,23,0
b2w2,bronzong,hp,67,0
b2w2,bronzong,attack,89,0
b2w2,bronzong,defense,116,1
b2w2,bronzong,sp-atk,79,0
b2w2,bronzong,sp-def,116,1
b2w2,bronzong,speed,33,0
b2w2,bonsly,hp,50,0
b2w2,bonsly,attack,80,0
b2w2,bonsly,defense,95,1
b2w2,bonsly,sp-atk,10,0
b2w2,bonsly,sp-def,45,0
b2w2,bonsly,speed,10,0
b2w2,mime-jr,hp,20,0
b2w2,mime-jr,attack,25,0
b2w2,mime-jr,defense,45,0
b2w2,mime-jr,sp-atk,70,0
b2w2,mime-jr,sp-def,90,1
b2w2,mime-jr,speed,60,0
b2w2,happiny,hp,100,1
b2w2,happiny,attack,5,0
b2w2,happiny,defense,5,0
b2w2,happiny,sp-atk,15,0
b2w2,happiny,sp-def,65,0
b2w2,happiny,speed,30,0
b2w2,chatot,hp,76,0
b2w2,chatot,attack,65,1
b2w2,chatot,defense,45,0
b2w2,chatot,sp-atk,92,0
b2w2,chatot,sp-def,42,0
b2w2,chatot,speed,91,0
b2w2,spiritomb,hp,50,0
b2w2,spiritomb,attack,92,0
b2w2,spiritomb,defense,108,1
b2w2,spiritomb,sp-atk,92,0
b2w2,spiritomb,sp-def,108,1
b2w2,spiritomb,speed,35,0
b2w2,gible,hp,58,0
b2w2,gible,attack,70,1
b2w2,gible,defense,45,0
b2w2,gible,sp-atk,40,0
b2w2,gible,sp-def,45,0
b2w2,gible,speed,42,0
b2w2,gabite,hp,68,0
b2w2,gabite,attack,90,2
b2w2,gabite,defense,65,0
b2w2,gabite,sp-atk,50,0
b2w2,gabite,sp-def,55,0
b2w2,gabite,speed,82,0
b2w2,garchomp,hp,108,0
b2w2,garchomp,attack,130,3
b2w2,garchomp,defense,95,0
b2w2,garchomp,sp-atk,80,0
b2w2,garchomp,sp-def,85,0
b2w2,garchomp,speed,102,0
b2w2,munchlax,hp,135,1
b2w2,munchlax,attack,85,0
b2w2,munchlax,defense,40,0
b2w2,munchlax,sp-atk,40,0
b2w2,munchlax,sp-def,85,0
b2w2,munchlax,speed,5,0
b2w2,riolu,hp,40,0
b2w2,riolu,attack,70,1
b2w2,riolu,defense,40,0
b2w2,riolu,sp-atk,35,0
b2w2,riolu,sp-def,40,0
b2w2,riolu,speed,60,0
b2w2,lucario,hp,70,0
b2w2,lucario,attack,110,1
b2w2,lucario,defense,70,0
b2w2,lucario,sp-atk,115,1
b2w2,lucario,sp-def,70,0
b2w2,lucario,speed,90,0
b2w2,hippopotas,hp,68,0
b2w2,hippopotas,attack,72,0
b2w2,hippopotas,defense,78,1
b2w2,hippopotas,sp-atk,38,0
b2w2,hippopotas,sp-def,42,0
b2w2,hippopotas,speed,32,0
b2w2,hippowdon,hp,108,0
b2w2,hippowdon,attack,112,0
b2w2,hippowdon,defense,118,2
b2w2,hippowdon,sp-atk,68,0
b2w2,hippowdon,sp-def,72,0
b2w2,hippowdon,speed,47,0
b2w2,skorupi,hp,40,0
b2w2,skorupi,attack,50,0
b2w2,skorupi,defense,90,1
b2w2,skorupi,sp-atk,30,0
b2w2,skorupi,sp-def,55,0
b2w2,skorupi,speed,65,0
b2w2,drapion,hp,70,0
b2w2,drapion,attack,90,0
b2w2,drapion,defense,110,2
b2w2,drapion,sp-atk,60,0
b2w2,drapion,sp-def,75,0
b2w2,drapion,speed,95,0
b2w2,croagunk,hp,48,0
b2w2,croagunk,attack,61,1
b2w2,croagunk,defense,40,0
b2w2,croagunk,sp-atk,61,0
b2w2,croagunk,sp-def,40,0
b2w2,croagunk,speed,50,0
b2w2,toxicroak,hp,83,0
b2w2,toxicroak,attack,106,2
b2w2,toxicroak,defense,65,0
b2w2,toxicroak,sp-atk,86,0
b2w2,toxicroak,sp-def,65,0
b2w2,toxicroak,speed,85,0
b2w2,carnivine,hp,74,0
b2w2,carnivine,attack,100,2
b2w2,carnivine,defense,72,0
b2w2,carnivine,sp-atk,90,0
b2w2,carnivine,sp-def,72,0
b2w2,carnivine,speed,46,0
b2w2,finneon,hp,49,0
b2w2,finneon,attack,49,0
b2w2,finneon,defense,56,0
b2w2,finneon,sp-atk,49,0
b2w2,finneon,sp-def,61,0
b2w2,finneon,speed,66,1
b2w2,lumineon,hp,69,0
b2w2,lumineon,attack,69,0
b2w2,lumineon,defense,76,0
b2w2,lumineon,sp-atk,69,0
b2w2,lumineon,sp-def,86,0
b2w2,lumineon,speed,91,2
b2w2,mantyke,hp,45,0
b2w2,mantyke,attack,20,0
b2w2,mantyke,defense,50,0
b2w2,mantyke,sp-atk,60,0
b2w2,mantyke,sp-def,120,1
b2w2,mantyke,speed,50,0
b2w2,snover,hp,60,0
b2w2,snover,attack,62,1
b2w2,snover,defense,50,0
b2w2,snover,sp-atk,62,0
b2w2,snover,sp-def,60,0
b2w2,snover,speed,40,0
b2w2,abomasnow,hp,90,0
b2w2,abomasnow,attack,92,1
b2w2,abomasnow,defense,75,0
b2w2,abomasnow,sp-atk,92,1
b2w2,abomasnow,sp-def,85,0
b2w2,abomasnow,speed,60,0
b2w2,weavile,hp,70,0
b2w2,weavile,attack,120,1
b2w2,weavile,defense,65,0
b2w2,weavile,sp-atk,45,0
b2w2,weavile,sp-def,85,0
b2w2,weavile,speed,125,1
b2w2,magnezone,hp,70,0
b2w2,magnezone,attack,70,0
b2w2,magnezone,defense,115,0
b2w2,magnezone,sp-atk,130,3
b2w2,magnezone,sp-def,90,0
b2w2,magnezone,speed,60,0
b2w2,lickilicky,hp,110,3
b2w2,lickilicky,attack,85,0
b2w2,lickilicky,defense,95,0
b2w2,lickilicky,sp-atk,80,0
b2w2,lickilicky,sp-def,95,0
b2w2,lickilicky,speed,50,0
b2w2,rhyperior,hp,115,0
b2w2,rhyperior,attack,140,3
b2w2,rhyperior,defense,130,0
b2w2,rhyperior,sp-atk,55,0
b2w2,rhyperior,sp-def,55,0
b2w2,rhyperior,speed,40,0
b2w2,tangrowth,hp,100,0
b2w2,tangrowth,attack,100,0
b2w2,tangrowth,defense,125,2
b2w2,tangrowth,sp-atk,110,0
b2w2,tangrowth,sp-def,50,0
b2w2,tangrowth,speed,50,0
b2w2,electivire,hp,75,0
b2w2,electivire,attack,123,3
b2w2,electivire,defense,67,0
b2w2,electivire,sp-atk,95,0
b2w2,electivire,sp-def,85,0
b2w2,electivire,speed,95,0
b2w2,magmortar,hp,75,0
b2w2,magmortar,attack,95,0
b2w2,magmortar,defense,67,0
b2w2,magmortar,sp-atk,125,3
b2w2,magmortar,sp-def,95,0
b2w2,magmortar,speed,83,0
b2w2,togekiss,hp,85,0
b2w2,togekiss,attack,50,0
b2w2,togekiss,defense,95,0
b2w2,togekiss,sp-atk,120,2
b2w2,togekiss,sp-def,115,1
b2w2,togekiss,speed,80,0
b2w2,yanmega,hp,86,0
b2w2,yanmega,attack,76,2
b2w2,yanmega,defense,86,0
b2w2,yanmega,sp-atk,116,0
b2w2,yanmega,sp-def,56,0
b2w2,yanmega,speed,95,0
b2w2,leafeon,hp,65,0
b2w2,leafeon,attack,110,0
b2w2,leafeon,defense,130,2
b2w2,leafeon,sp-atk,60,0
b2w2,leafeon,sp-def,65,0
b2w2,leafeon,speed,95,0
b2w2,glaceon,hp,65,0
b2w2,glaceon,attack,60,0
b2w2,glaceon,defense,110,0
b2w2,glaceon,sp-atk,130,2
b2w2,glaceon,sp-def,95,0
b2w2,glaceon,speed,65,0
b2w2,gliscor,hp,75,0
b2w2,gliscor,attack,95,0
b2w2,gliscor,defense,125,2
b2w2,gliscor,sp-atk,45,0
b2w2,gliscor,sp-def,75,0
b2w2,gliscor,speed,95,0
b2w2,mamoswine,hp,110,0
b2w2,mamoswine,attack,130,3
b2w2,mamoswine,defense,80,0
b2w2,mamoswine,sp-atk,70,0
b2w2,mamoswine,sp-def,60,0
b2w2,mamoswine,speed,80,0
b2w2,porygon-z,hp,85,0
b2w2,porygon-z,attack,80,0
b2w2,porygon-z,defense,70,0
b2w2,porygon-z,sp-atk,135,3
b2w2,porygon-z,sp-def,75,0
b2w2,porygon-z,speed,90,0
b2w2,gallade,hp,68,0
b2w2,gallade,attack,125,3
b2w2,gallade,defense,65,0
b2w2,gallade,sp-atk,65,0
b2w2,gallade,sp-def,115,0
b2w2,gallade,speed,80,0
b2w2,probopass,hp,60,0
b2w2,probopass,attack,55,0
b2w2,probopass,defense,145,1
b2w2,probopass,sp-atk,75,0
b2w2,probopass,sp-def,150,2
b2w2,probopass,speed,40,0
b2w2,dusknoir,hp,45,0
b2w2,dusknoir,attack,100,0
b2w2,dusknoir,defense,135,1
b2w2,dusknoir,sp-atk,65,0
b2w2,dusknoir,sp-def,135,2
b2w2,dusknoir,speed,45,0
b2w2,froslass,hp,70,0
b2w2,froslass,attack,80,0
b2w2,froslass,defense,70,0
b2w2,froslass,sp-atk,80,0
b2w2,froslass,sp-def,70,0
b2w2,froslass,speed,110,2
b2w2,rotom,hp,50,0
b2w2,rotom,attack,50,0
b2w2,rotom,defense,77,0
b2w2,rotom,sp-atk,95,1
b2w2,rotom,sp-def,77,0
b2w2,rotom,speed,91,1
b2w2,rotom-heat,hp,50,0
b2w2,rotom-heat,attack,65,0
b2w2,rotom-heat,defense,107,0
b2w2,rotom-heat,sp-atk,105,1
b2w2,rotom-heat,sp-def,107,0
b2w2,rotom-heat,speed,86,1
b2w2,rotom-wash,hp,50,0
b2w2,rotom-wash,attack,65,0
b2w2,rotom-wash,defense,107,0
b2w2,rotom-wash,sp-atk,105,1
b2w2,rotom-wash,sp-def,107,0
b2w2,rotom-wash,speed,86,1
b2w2,rotom-frost,hp,50,0
b2w2,rotom-frost,attack,65,0
b2w2,rotom-frost,defense,107,0
b2w2,rotom-frost,sp-atk,105,1
b2w2,rotom-frost,sp-def,107,0
b2w2,rotom-frost,speed,86,1
b2w2,rotom-fan,hp,50,0
b2w2,rotom-fan,attack,65,0
b2w2,rotom-fan,defense,107,0
b2w2,rotom-fan,sp-atk,105,1
b2w2,rotom-fan,sp-def,107,0
b2w2,rotom-fan,speed,86,1
b2w2,rotom-mow,hp,50,0
b2w2,rotom-mow,attack,65,0
b2w2,rotom-mow,defense,107,0
b2w2,rotom-mow,sp-atk,105,1
b2w2,rotom-mow,sp-def,107,0
