game_group_identifier,move_identifier,language_identifier,name
oras,focus-energy,ko,기충전
oras,focus-punch,jp-kana,きあいパンチ
oras,focus-punch,jp-kanji,きあいパンチ
oras,focus-punch,en,Focus Punch
oras,focus-punch,fr,Mitra-Poing
oras,focus-punch,it,Centripugno
oras,focus-punch,de,Power-Punch
oras,focus-punch,es,Puño Certero
oras,focus-punch,ko,힘껏펀치
oras,follow-me,jp-kana,このゆびとまれ
oras,follow-me,jp-kanji,このゆびとまれ
oras,follow-me,en,Follow Me
oras,follow-me,fr,Par Ici
oras,follow-me,it,Sonoqui
oras,follow-me,de,Spotlight
oras,follow-me,es,Señuelo
oras,follow-me,ko,날따름
oras,force-palm,jp-kana,はっけい
oras,force-palm,jp-kanji,はっけい
oras,force-palm,en,Force Palm
oras,force-palm,fr,Forte-Paume
oras,force-palm,it,Palmoforza
oras,force-palm,de,Kraftwelle
oras,force-palm,es,Palmeo
oras,force-palm,ko,발경
oras,foresight,jp-kana,みやぶる
oras,foresight,jp-kanji,みやぶる
oras,foresight,en,Foresight
oras,foresight,fr,Clairvoyance
oras,foresight,it,Preveggenza
oras,foresight,de,Gesichte
oras,foresight,es,Profecía
oras,foresight,ko,꿰뚫어보기
oras,forests-curse,jp-kana,もりののろい
oras,forests-curse,jp-kanji,もりののろい
oras,forests-curse,en,Forest’s Curse
oras,forests-curse,fr,Maléfice Sylvain
oras,forests-curse,it,Boscomalocchio
oras,forests-curse,de,Waldesfluch
oras,forests-curse,es,Condena Silvana
oras,forests-curse,ko,숲의저주
oras,foul-play,jp-kana,イカサマ
oras,foul-play,jp-kanji,イカサマ
oras,foul-play,en,Foul Play
oras,foul-play,fr,Tricherie
oras,foul-play,it,Ripicca
oras,foul-play,de,Schmarotzer
oras,foul-play,es,Juego Sucio
oras,foul-play,ko,속임수
oras,freeze-dry,jp-kana,フリーズドライ
oras,freeze-dry,jp-kanji,フリーズドライ
oras,freeze-dry,en,Freeze-Dry
oras,freeze-dry,fr,Lyophilisation
oras,freeze-dry,it,Liofilizzazione
oras,freeze-dry,de,Gefriertrockner
oras,freeze-dry,es,Liofilización
oras,freeze-dry,ko,프리즈드라이
oras,freeze-shock,jp-kana,フリーズボルト
oras,freeze-shock,jp-kanji,フリーズボルト
oras,freeze-shock,en,Freeze Shock
oras,freeze-shock,fr,Éclair Gelé
oras,freeze-shock,it,Elettrogelo
oras,freeze-shock,de,Frostvolt
oras,freeze-shock,es,Rayo Gélido
oras,freeze-shock,ko,프리즈볼트
oras,frenzy-plant,jp-kana,ハードプラント
oras,frenzy-plant,jp-kanji,ハードプラント
oras,frenzy-plant,en,Frenzy Plant
oras,frenzy-plant,fr,Végé-Attak
oras,frenzy-plant,it,Radicalbero
oras,frenzy-plant,de,Fauna-Statue
oras,frenzy-plant,es,Planta Feroz
oras,frenzy-plant,ko,하드플랜트
oras,frost-breath,jp-kana,こおりのいぶき
oras,frost-breath,jp-kanji,こおりのいぶき
oras,frost-breath,en,Frost Breath
oras,frost-breath,fr,Souffle Glacé
oras,frost-breath,it,Alitogelido
oras,frost-breath,de,Eisesodem
oras,frost-breath,es,Vaho Gélido
oras,frost-breath,ko,얼음숨결
oras,frustration,jp-kana,やつあたり
oras,frustration,jp-kanji,やつあたり
oras,frustration,en,Frustration
oras,frustration,fr,Frustration
oras,frustration,it,Frustrazione
oras,frustration,de,Frustration
oras,frustration,es,Frustración
oras,frustration,ko,화풀이
oras,fury-attack,jp-kana,みだれづき
oras,fury-attack,jp-kanji,みだれづき
oras,fury-attack,en,Fury Attack
oras,fury-attack,fr,Furie
oras,fury-attack,it,Furia
oras,fury-attack,de,Furienschlag
oras,fury-attack,es,Ataque Furia
oras,fury-attack,ko,마구찌르기
oras,fury-cutter,jp-kana,れんぞくぎり
oras,fury-cutter,jp-kanji,れんぞくぎり
oras,fury-cutter,en,Fury Cutter
oras,fury-cutter,fr,Taillade
oras,fury-cutter,it,Tagliofuria
oras,fury-cutter,de,Zornklinge
oras,fury-cutter,es,Corte Furia
oras,fury-cutter,ko,연속자르기
oras,fury-swipes,jp-kana,みだれひっかき
oras,fury-swipes,jp-kanji,みだれひっかき
oras,fury-swipes,en,Fury Swipes
oras,fury-swipes,fr,Combo-Griffe
oras,fury-swipes,it,Sfuriate
oras,fury-swipes,de,Kratzfurie
oras,fury-swipes,es,Golpes Furia
oras,fury-swipes,ko,마구할퀴기
oras,fusion-bolt,jp-kana,クロスサンダー
oras,fusion-bolt,jp-kanji,クロスサンダー
oras,fusion-bolt,en,Fusion Bolt
oras,fusion-bolt,fr,Éclair Croix
oras,fusion-bolt,it,Incrotuono
oras,fusion-bolt,de,Kreuzdonner
oras,fusion-bolt,es,Rayo Fusión
oras,fusion-bolt,ko,크로스썬더
oras,fusion-flare,jp-kana,クロスフレイム
oras,fusion-flare,jp-kanji,クロスフレイム
oras,fusion-flare,en,Fusion Flare
oras,fusion-flare,fr,Flamme Croix
oras,fusion-flare,it,Incrofiamma
oras,fusion-flare,de,Kreuzflamme
oras,fusion-flare,es,Llama Fusión
oras,fusion-flare,ko,크로스플레임
oras,future-sight,jp-kana,みらいよち
oras,future-sight,jp-kanji,みらいよち
oras,future-sight,en,Future Sight
oras,future-sight,fr,Prescience
oras,future-sight,it,Divinazione
oras,future-sight,de,Seher
oras,future-sight,es,Premonición
oras,future-sight,ko,미래예지
oras,gastro-acid,jp-kana,いえき
oras,gastro-acid,jp-kanji,いえき
oras,gastro-acid,en,Gastro Acid
oras,gastro-acid,fr,Suc Digestif
oras,gastro-acid,it,Gastroacido
oras,gastro-acid,de,Magensäfte
oras,gastro-acid,es,Bilis
oras,gastro-acid,ko,위액
oras,gear-grind,jp-kana,ギアソーサー
oras,gear-grind,jp-kanji,ギアソーサー
oras,gear-grind,en,Gear Grind
oras,gear-grind,fr,Lancécrou
oras,gear-grind,it,Ingracolpo
oras,gear-grind,de,Klikkdiskus
oras,gear-grind,es,Rueda Doble
oras,gear-grind,ko,기어소서
oras,geomancy,jp-kana,ジオコントロール
oras,geomancy,jp-kanji,ジオコントロール
oras,geomancy,en,Geomancy
oras,geomancy,fr,Géo-Contrôle
oras,geomancy,it,Geocontrollo
oras,geomancy,de,Geokontrolle
oras,geomancy,es,Geocontrol
oras,geomancy,ko,지오컨트롤
oras,giga-drain,jp-kana,ギガドレイン
oras,giga-drain,jp-kanji,ギガドレイン
oras,giga-drain,en,Giga Drain
oras,giga-drain,fr,Giga-Sangsue
oras,giga-drain,it,Gigassorbimento
oras,giga-drain,de,Gigasauger
oras,giga-drain,es,Gigadrenado
oras,giga-drain,ko,기가드레인
oras,giga-impact,jp-kana,ギガインパクト
oras,giga-impact,jp-kanji,ギガインパクト
oras,giga-impact,en,Giga Impact
oras,giga-impact,fr,Giga Impact
oras,giga-impact,it,Gigaimpatto
oras,giga-impact,de,Gigastoß
oras,giga-impact,es,Giga Impacto
oras,giga-impact,ko,기가임팩트
oras,glaciate,jp-kana,こごえるせかい
oras,glaciate,jp-kanji,こごえるせかい
oras,glaciate,en,Glaciate
oras,glaciate,fr,Ère Glaciaire
oras,glaciate,it,Gelamondo
oras,glaciate,de,Eiszeit
oras,glaciate,es,Mundo Gélido
oras,glaciate,ko,얼다세계
oras,glare,jp-kana,へびにらみ
oras,glare,jp-kanji,へびにらみ
oras,glare,en,Glare
oras,glare,fr,Regard Médusant
oras,glare,it,Sguardo Feroce
oras,glare,de,Giftblick
oras,glare,es,Deslumbrar
oras,glare,ko,뱀눈초리
oras,grass-knot,jp-kana,くさむすび
oras,grass-knot,jp-kanji,くさむすび
oras,grass-knot,en,Grass Knot
oras,grass-knot,fr,Nœud Herbe
oras,grass-knot,it,Laccioerboso
oras,grass-knot,de,Strauchler
oras,grass-knot,es,Hierba Lazo
oras,grass-knot,ko,풀묶기
oras,grass-pledge,jp-kana,くさのちかい
oras,grass-pledge,jp-kanji,くさのちかい
oras,grass-pledge,en,Grass Pledge
oras,grass-pledge,fr,Aire d’Herbe
oras,grass-pledge,it,Erbapatto
oras,grass-pledge,de,Pflanzsäulen
oras,grass-pledge,es,Voto Planta
oras,grass-pledge,ko,풀의맹세
oras,grass-whistle,jp-kana,くさぶえ
oras,grass-whistle,jp-kanji,くさぶえ
oras,grass-whistle,en,Grass Whistle
oras,grass-whistle,fr,Siffl’Herbe
oras,grass-whistle,it,Meloderba
oras,grass-whistle,de,Grasflöte
oras,grass-whistle,es,Silbato
oras,grass-whistle,ko,풀피리
oras,grassy-terrain,jp-kana,グラスフィールド
oras,grassy-terrain,jp-kanji,グラスフィールド
oras,grassy-terrain,en,Grassy Terrain
oras,grassy-terrain,fr,Champ Herbu
oras,grassy-terrain,it,Campo Erboso
oras,grassy-terrain,de,Grasfeld
oras,grassy-terrain,es,Campo de Hierba
oras,grassy-terrain,ko,그래스필드
oras,gravity,jp-kana,じゅうりょく
oras,gravity,jp-kanji,じゅうりょく
oras,gravity,en,Gravity
oras,gravity,fr,Gravité
oras,gravity,it,Gravità
oras,gravity,de,Erdanziehung
oras,gravity,es,Gravedad
oras,gravity,ko,중력
oras,growl,jp-kana,なきごえ
oras,growl,jp-kanji,なきごえ
oras,growl,en,Growl
oras,growl,fr,Rugissement
oras,growl,it,Ruggito
oras,growl,de,Heuler
oras,growl,es,Gruñido
oras,growl,ko,울음소리
oras,growth,jp-kana,せいちょう
oras,growth,jp-kanji,せいちょう
oras,growth,en,Growth
oras,growth,fr,Croissance
oras,growth,it,Crescita
oras,growth,de,Wachstum
oras,growth,es,Desarrollo
oras,growth,ko,성장
oras,grudge,jp-kana,おんねん
oras,grudge,jp-kanji,おんねん
oras,grudge,en,Grudge
oras,grudge,fr,Rancune
oras,grudge,it,Rancore
oras,grudge,de,Nachspiel
oras,grudge,es,Rabia
oras,grudge,ko,원념
oras,guard-split,jp-kana,ガードシェア
oras,guard-split,jp-kanji,ガードシェア
oras,guard-split,en,Guard Split
oras,guard-split,fr,Partage Garde
oras,guard-split,it,Paridifesa
oras,guard-split,de,Schutzteiler
oras,guard-split,es,Isoguardia
oras,guard-split,ko,가드셰어
oras,guard-swap,jp-kana,ガードスワップ
oras,guard-swap,jp-kanji,ガードスワップ
oras,guard-swap,en,Guard Swap
oras,guard-swap,fr,Permugarde
oras,guard-swap,it,Barattoscudo
oras,guard-swap,de,Schutztausch
oras,guard-swap,es,Cambia Defensa
oras,guard-swap,ko,가드스웹
oras,guillotine,jp-kana,ハサミギロチン
oras,guillotine,jp-kanji,ハサミギロチン
oras,guillotine,en,Guillotine
oras,guillotine,fr,Guillotine
oras,guillotine,it,Ghigliottina
oras,guillotine,de,Guillotine
oras,guillotine,es,Guillotina
oras,guillotine,ko,가위자르기
oras,gunk-shot,jp-kana,ダストシュート
oras,gunk-shot,jp-kanji,ダストシュート
oras,gunk-shot,en,Gunk Shot
oras,gunk-shot,fr,Détricanon
oras,gunk-shot,it,Sporcolancio
oras,gunk-shot,de,Mülltreffer
oras,gunk-shot,es,Lanza Mugre
oras,gunk-shot,ko,더스트슈트
oras,gust,jp-kana,かぜおこし
oras,gust,jp-kanji,かぜおこし
oras,gust,en,Gust
oras,gust,fr,Tornade
oras,gust,it,Raffica
oras,gust,de,Windstoß
oras,gust,es,Tornado
oras,gust,ko,바람일으키기
oras,gyro-ball,jp-kana,ジャイロボール
oras,gyro-ball,jp-kanji,ジャイロボール
oras,gyro-ball,en,Gyro Ball
oras,gyro-ball,fr,Gyroballe
oras,gyro-ball,it,Vortexpalla
oras,gyro-ball,de,Gyroball
oras,gyro-ball,es,Giro Bola
oras,gyro-ball,ko,자이로볼
oras,hail,jp-kana,あられ
oras,hail,jp-kanji,あられ
oras,hail,en,Hail
oras,hail,fr,Grêle
oras,hail,it,Grandine
oras,hail,de,Hagelsturm
oras,hail,es,Granizo
oras,hail,ko,싸라기눈
oras,hammer-arm,jp-kana,アームハンマー
oras,hammer-arm,jp-kanji,アームハンマー
oras,hammer-arm,en,Hammer Arm
oras,hammer-arm,fr,Marto-Poing
oras,hammer-arm,it,Martelpugno
oras,hammer-arm,de,Hammerarm
oras,hammer-arm,es,Machada
oras,hammer-arm,ko,암해머
oras,happy-hour,jp-kana,ハッピータイム
oras,happy-hour,jp-kanji,ハッピータイム
oras,happy-hour,en,Happy Hour
oras,happy-hour,fr,Étrennes
oras,happy-hour,it,Cuccagna
oras,happy-hour,de,Goldene Zeiten
oras,happy-hour,es,Paga Extra
oras,happy-hour,ko,해피타임
oras,harden,jp-kana,かたくなる
oras,harden,jp-kanji,かたくなる
oras,harden,en,Harden
oras,harden,fr,Armure
oras,harden,it,Rafforzatore
oras,harden,de,Härtner
oras,harden,es,Fortaleza
oras,harden,ko,단단해지기
oras,haze,jp-kana,くろいきり
oras,haze,jp-kanji,くろいきり
oras,haze,en,Haze
oras,haze,fr,Buée Noire
oras,haze,it,Nube
oras,haze,de,Dunkelnebel
oras,haze,es,Niebla
oras,haze,ko,흑안개
oras,head-charge,jp-kana,アフロブレイク
oras,head-charge,jp-kanji,アフロブレイク
oras,head-charge,en,Head Charge
oras,head-charge,fr,Peignée
oras,head-charge,it,Ricciolata
oras,head-charge,de,Steinschädel
oras,head-charge,es,Ariete
oras,head-charge,ko,아프로브레이크
oras,head-smash,jp-kana,もろはのずつき
oras,head-smash,jp-kanji,もろはのずつき
oras,head-smash,en,Head Smash
oras,head-smash,fr,Fracass’Tête
oras,head-smash,it,Zuccata
oras,head-smash,de,Kopfstoß
oras,head-smash,es,Testarazo
oras,head-smash,ko,양날박치기
oras,headbutt,jp-kana,ずつき
oras,headbutt,jp-kanji,ずつき
oras,headbutt,en,Headbutt
oras,headbutt,fr,Coup d’Boule
oras,headbutt,it,Bottintesta
oras,headbutt,de,Kopfnuss
oras,headbutt,es,Golpe Cabeza
oras,headbutt,ko,박치기
oras,heal-bell,jp-kana,いやしのすず
oras,heal-bell,jp-kanji,いやしのすず
oras,heal-bell,en,Heal Bell
oras,heal-bell,fr,Glas de Soin
oras,heal-bell,it,Rintoccasana
oras,heal-bell,de,Vitalglocke
oras,heal-bell,es,Campana Cura
oras,heal-bell,ko,치료방울
oras,heal-block,jp-kana,かいふくふうじ
oras,heal-block,jp-kanji,かいふくふうじ
oras,heal-block,en,Heal Block
oras,heal-block,fr,Anti-Soin
oras,heal-block,it,Anticura
oras,heal-block,de,Heilblockade
oras,heal-block,es,Anticura
oras,heal-block,ko,회복봉인
oras,heal-order,jp-kana,かいふくしれい
oras,heal-order,jp-kanji,かいふくしれい
oras,heal-order,en,Heal Order
oras,heal-order,fr,Appel Soins
oras,heal-order,it,Comandocura
oras,heal-order,de,Heilbefehl
oras,heal-order,es,Auxilio
oras,heal-order,ko,회복지령
oras,heal-pulse,jp-kana,いやしのはどう
oras,heal-pulse,jp-kanji,いやしのはどう
oras,heal-pulse,en,Heal Pulse
oras,heal-pulse,fr,Vibra Soin
oras,heal-pulse,it,Ondasana
oras,heal-pulse,de,Heilwoge
oras,heal-pulse,es,Pulso Cura
oras,heal-pulse,ko,치유파동
oras,healing-wish,jp-kana,いやしのねがい
oras,healing-wish,jp-kanji,いやしのねがい
oras,healing-wish,en,Healing Wish
oras,healing-wish,fr,Vœu Soin
oras,healing-wish,it,Curardore
oras,healing-wish,de,Heilopfer
oras,healing-wish,es,Deseo Cura
oras,healing-wish,ko,치유소원
oras,heart-stamp,jp-kana,ハートスタンプ
oras,heart-stamp,jp-kanji,ハートスタンプ
oras,heart-stamp,en,Heart Stamp
oras,heart-stamp,fr,Crève-Cœur
oras,heart-stamp,it,Cuorestampo
oras,heart-stamp,de,Herzstempel
oras,heart-stamp,es,Arrumaco
oras,heart-stamp,ko,하트스탬프
oras,heart-swap,jp-kana,ハートスワップ
oras,heart-swap,jp-kanji,ハートスワップ
oras,heart-swap,en,Heart Swap
oras,heart-swap,fr,Permucœur
oras,heart-swap,it,Cuorbaratto
oras,heart-swap,de,Statustausch
oras,heart-swap,es,Cambia Almas
oras,heart-swap,ko,하트스웹
oras,heat-crash,jp-kana,ヒートスタンプ
oras,heat-crash,jp-kanji,ヒートスタンプ
oras,heat-crash,en,Heat Crash
oras,heat-crash,fr,Tacle Feu
oras,heat-crash,it,Marchiafuoco
oras,heat-crash,de,Brandstempel
oras,heat-crash,es,Golpe Calor
oras,heat-crash,ko,히트스탬프
oras,heat-wave,jp-kana,ねっぷう
oras,heat-wave,jp-kanji,ねっぷう
oras,heat-wave,en,Heat Wave
oras,heat-wave,fr,Canicule
oras,heat-wave,it,Ondacalda
oras,heat-wave,de,Hitzewelle
oras,heat-wave,es,Onda Ígnea
oras,heat-wave,ko,열풍
oras,heavy-slam,jp-kana,ヘビーボンバー
oras,heavy-slam,jp-kanji,ヘビーボンバー
oras,heavy-slam,en,Heavy Slam
oras,heavy-slam,fr,Tacle Lourd
oras,heavy-slam,it,Pesobomba
oras,heavy-slam,de,Rammboss
oras,heavy-slam,es,Cuerpo Pesado
oras,heavy-slam,ko,헤비봄버
oras,helping-hand,jp-kana,てだすけ
oras,helping-hand,jp-kanji,てだすけ
oras,helping-hand,en,Helping Hand
oras,helping-hand,fr,Coup d’Main
oras,helping-hand,it,Altruismo
oras,helping-hand,de,Rechte Hand
oras,helping-hand,es,Refuerzo
oras,helping-hand,ko,도우미
oras,hex,jp-kana,たたりめ
oras,hex,jp-kanji,たたりめ
oras,hex,en,Hex
oras,hex,fr,Châtiment
oras,hex,it,Sciagura
oras,hex,de,Bürde
oras,hex,es,Infortunio
oras,hex,ko,병상첨병
oras,hidden-power,jp-kana,めざめるパワー
oras,hidden-power,jp-kanji,めざめるパワー
oras,hidden-power,en,Hidden Power
oras,hidden-power,fr,Puissance Cachée
oras,hidden-power,it,Introforza
oras,hidden-power,de,Kraftreserve
oras,hidden-power,es,Poder Oculto
oras,hidden-power,ko,잠재파워
oras,high-jump-kick,jp-kana,とびひざげり
oras,high-jump-kick,jp-kanji,とびひざげり
oras,high-jump-kick,en,High Jump Kick
oras,high-jump-kick,fr,Pied Voltige
oras,high-jump-kick,it,Calcinvolo
oras,high-jump-kick,de,Turmkick
oras,high-jump-kick,es,Pat. Salto Alta
oras,high-jump-kick,ko,무릎차기
oras,hold-back,jp-kana,てかげん
oras,hold-back,jp-kanji,てかげん
oras,hold-back,en,Hold Back
oras,hold-back,fr,Retenue
oras,hold-back,it,Riguardo
oras,hold-back,de,Zurückhaltung
oras,hold-back,es,Clemencia
oras,hold-back,ko,적당히손봐주기
oras,hold-hands,jp-kana,てをつなぐ
oras,hold-hands,jp-kanji,てをつなぐ
oras,hold-hands,en,Hold Hands
oras,hold-hands,fr,Mains Jointes
oras,hold-hands,it,Mano nella Mano
oras,hold-hands,de,Händchenhalten
oras,hold-hands,es,Manos Juntas
oras,hold-hands,ko,손에손잡기
oras,hone-claws,jp-kana,つめとぎ
oras,hone-claws,jp-kanji,つめとぎ
oras,hone-claws,en,Hone Claws
oras,hone-claws,fr,Aiguisage
oras,hone-claws,it,Unghiaguzze
oras,hone-claws,de,Klauenwetzer
oras,hone-claws,es,Afilagarras
oras,hone-claws,ko,손톱갈기
oras,horn-attack,jp-kana,つのでつく
oras,horn-attack,jp-kanji,つのでつく
oras,horn-attack,en,Horn Attack
oras,horn-attack,fr,Koud’Korne
oras,horn-attack,it,Incornata
oras,horn-attack,de,Hornattacke
oras,horn-attack,es,Cornada
oras,horn-attack,ko,뿔찌르기
oras,horn-drill,jp-kana,つのドリル
oras,horn-drill,jp-kanji,つのドリル
oras,horn-drill,en,Horn Drill
oras,horn-drill,fr,Empal’Korne
oras,horn-drill,it,Perforcorno
oras,horn-drill,de,Hornbohrer
oras,horn-drill,es,Perforador
oras,horn-drill,ko,뿔드릴
oras,horn-leech,jp-kana,ウッドホーン
oras,horn-leech,jp-kanji,ウッドホーン
oras,horn-leech,en,Horn Leech
oras,horn-leech,fr,Encornebois
oras,horn-leech,it,Legnicorno
oras,horn-leech,de,Holzgeweih
oras,horn-leech,es,Asta Drenaje
oras,horn-leech,ko,우드호른
oras,howl,jp-kana,とおぼえ
oras,howl,jp-kanji,とおぼえ
oras,howl,en,Howl
oras,howl,fr,Grondement
oras,howl,it,Gridodilotta
oras,howl,de,Jauler
oras,howl,es,Aullido
oras,howl,ko,멀리짖음
oras,hurricane,jp-kana,ぼうふう
oras,hurricane,jp-kanji,ぼうふう
oras,hurricane,en,Hurricane
oras,hurricane,fr,Vent Violent
oras,hurricane,it,Tifone
oras,hurricane,de,Orkan
oras,hurricane,es,Vendaval
oras,hurricane,ko,폭풍
oras,hydro-cannon,jp-kana,ハイドロカノン
oras,hydro-cannon,jp-kanji,ハイドロカノン
oras,hydro-cannon,en,Hydro Cannon
oras,hydro-cannon,fr,Hydroblast
oras,hydro-cannon,it,Idrocannone
oras,hydro-cannon,de,Aquahaubitze
oras,hydro-cannon,es,Hidrocañón
oras,hydro-cannon,ko,하이드로캐논
oras,hydro-pump,jp-kana,ハイドロポンプ
oras,hydro-pump,jp-kanji,ハイドロポンプ
oras,hydro-pump,en,Hydro Pump
oras,hydro-pump,fr,Hydrocanon
oras,hydro-pump,it,Idropompa
oras,hydro-pump,de,Hydropumpe
oras,hydro-pump,es,Hidrobomba
oras,hydro-pump,ko,하이드로펌프
oras,hyper-beam,jp-kana,はかいこうせん
oras,hyper-beam,jp-kanji,はかいこうせん
oras,hyper-beam,en,Hyper Beam
oras,hyper-beam,fr,Ultralaser
oras,hyper-beam,it,Iper Raggio
oras,hyper-beam,de,Hyperstrahl
oras,hyper-beam,es,Hiperrayo
oras,hyper-beam,ko,파괴광선
oras,hyper-fang,jp-kana,ひっさつまえば
oras,hyper-fang,jp-kanji,ひっさつまえば
oras,hyper-fang,en,Hyper Fang
oras,hyper-fang,fr,Croc de Mort
oras,hyper-fang,it,Iperzanna
oras,hyper-fang,de,Hyperzahn
oras,hyper-fang,es,Hipercolmillo
oras,hyper-fang,ko,필살앞니
oras,hyper-voice,jp-kana,ハイパーボイス
oras,hyper-voice,jp-kanji,ハイパーボイス
oras,hyper-voice,en,Hyper Voice
oras,hyper-voice,fr,Mégaphone
oras,hyper-voice,it,Granvoce
oras,hyper-voice,de,Schallwelle
oras,hyper-voice,es,Vozarrón
oras,hyper-voice,ko,하이퍼보이스
oras,hyperspace-fury,jp-kana,いじげんラッシュ
oras,hyperspace-fury,jp-kanji,いじげんラッシュ
oras,hyperspace-fury,en,Hyperspace Fury
oras,hyperspace-fury,fr,Furie Dimension
oras,hyperspace-fury,it,Urtodimensionale
oras,hyperspace-fury,de,Dimensionswahn
oras,hyperspace-fury,es,Cerco Dimensión
oras,hyperspace-fury,ko,다른차원러시
oras,hyperspace-hole,jp-kana,いじげんホール
oras,hyperspace-hole,jp-kanji,いじげんホール
oras,hyperspace-hole,en,Hyperspace Hole
oras,hyperspace-hole,fr,TrouDimensionnel
oras,hyperspace-hole,it,Forodimensionale
oras,hyperspace-hole,de,Dimensionsloch
oras,hyperspace-hole,es,Paso Dimensional
