game_group_identifier,pokemon_identifier,slot,type_identifier
sm,oranguru,1,normal
sm,oranguru,2,psychic
sm,passimian,1,fighting
sm,wimpod,1,bug
sm,wimpod,2,water
sm,golisopod,1,bug
sm,golisopod,2,water
sm,sandygast,1,ghost
sm,sandygast,2,ground
sm,palossand,1,ghost
sm,palossand,2,ground
sm,pyukumuku,1,water
sm,type-null,1,normal
sm,silvally-type-normal,1,normal
sm,silvally-type-fighting,1,normal
sm,silvally-type-flying,1,normal
sm,silvally-type-poison,1,normal
sm,silvally-type-ground,1,normal
sm,silvally-type-rock,1,normal
sm,silvally-type-bug,1,normal
sm,silvally-type-ghost,1,normal
sm,silvally-type-steel,1,normal
sm,silvally-type-fire,1,normal
sm,silvally-type-water,1,normal
sm,silvally-type-grass,1,normal
sm,silvally-type-electric,1,normal
sm,silvally-type-psychic,1,normal
sm,silvally-type-ice,1,normal
sm,silvally-type-dragon,1,normal
sm,silvally-type-dark,1,normal
sm,silvally-type-fairy,1,normal
sm,minior-red-meteor,1,rock
sm,minior-red-meteor,2,flying
sm,minior-orange-meteor,1,rock
sm,minior-orange-meteor,2,flying
sm,minior-yellow-meteor,1,rock
sm,minior-yellow-meteor,2,flying
sm,minior-green-meteor,1,rock
sm,minior-green-meteor,2,flying
sm,minior-blue-meteor,1,rock
sm,minior-blue-meteor,2,flying
sm,minior-indigo-meteor,1,rock
sm,minior-indigo-meteor,2,flying
sm,minior-violet-meteor,1,rock
sm,minior-violet-meteor,2,flying
sm,minior-red-core,1,rock
sm,minior-red-core,2,flying
sm,minior-orange-core,1,rock
sm,minior-orange-core,2,flying
sm,minior-yellow-core,1,rock
sm,minior-yellow-core,2,flying
sm,minior-green-core,1,rock
sm,minior-green-core,2,flying
sm,minior-blue-core,1,rock
sm,minior-blue-core,2,flying
sm,minior-indigo-core,1,rock
sm,minior-indigo-core,2,flying
sm,minior-violet-core,1,rock
sm,minior-violet-core,2,flying
sm,komala,1,normal
sm,turtonator,1,fire
sm,turtonator,2,dragon
sm,togedemaru,1,electric
sm,togedemaru,2,steel
sm,mimikyu-disguised-form,1,ghost
sm,mimikyu-disguised-form,2,fairy
sm,mimikyu-busted-form,1,ghost
sm,mimikyu-busted-form,2,fairy
sm,mimikyu-totem-disguised-form,1,ghost
sm,mimikyu-totem-disguised-form,2,fairy
sm,mimikyu-totem-busted-form,1,ghost
sm,mimikyu-totem-busted-form,2,fairy
sm,bruxish,1,water
sm,bruxish,2,psychic
sm,drampa,1,normal
sm,drampa,2,dragon
sm,dhelmise,1,ghost
sm,dhelmise,2,grass
sm,jangmo-o,1,dragon
sm,hakamo-o,1,dragon
sm,hakamo-o,2,fighting
sm,kommo-o,1,dragon
sm,kommo-o,2,fighting
sm,kommo-o-totem,1,dragon
sm,kommo-o-totem,2,fighting
sm,tapu-koko,1,electric
sm,tapu-koko,2,fairy
sm,tapu-lele,1,psychic
sm,tapu-lele,2,fairy
sm,tapu-bulu,1,grass
sm,tapu-bulu,2,fairy
sm,tapu-fini,1,water
sm,tapu-fini,2,fairy
sm,cosmog,1,psychic
sm,cosmoem,1,psychic
sm,solgaleo,1,psychic
sm,solgaleo,2,steel
sm,lunala,1,psychic
sm,lunala,2,ghost
sm,nihilego,1,rock
sm,nihilego,2,poison
sm,buzzwole,1,bug
sm,buzzwole,2,fighting
sm,pheromosa,1,bug
sm,pheromosa,2,fighting
sm,xurkitree,1,electric
sm,celesteela,1,steel
sm,celesteela,2,flying
sm,kartana,1,grass
sm,kartana,2,steel
sm,guzzlord,1,dark
sm,guzzlord,2,dragon
sm,necrozma,1,psychic
sm,magearna,1,steel
sm,magearna,2,fairy
sm,magearna-original-color,1,steel
sm,magearna-original-color,2,fairy
sm,marshadow,1,fighting
sm,marshadow,2,ghost
usum,bulbasaur,1,grass
usum,bulbasaur,2,poison
usum,ivysaur,1,grass
usum,ivysaur,2,poison
usum,venusaur,1,grass
usum,venusaur,2,poison
usum,venusaur-mega,1,grass
usum,venusaur-mega,2,poison
usum,charmander,1,fire
usum,charmeleon,1,fire
usum,charizard,1,fire
usum,charizard,2,flying
usum,charizard-mega-x,1,fire
usum,charizard-mega-x,2,dragon
usum,charizard-mega-y,1,fire
usum,charizard-mega-y,2,flying
usum,squirtle,1,water
usum,wartortle,1,water
usum,blastoise,1,water
usum,blastoise-mega,1,water
usum,caterpie,1,bug
usum,metapod,1,bug
usum,butterfree,1,bug
usum,butterfree,2,flying
usum,weedle,1,bug
usum,weedle,2,poison
usum,kakuna,1,bug
usum,kakuna,2,poison
usum,beedrill,1,bug
usum,beedrill,2,poison
usum,beedrill-mega,1,bug
usum,beedrill-mega,2,poison
usum,pidgey,1,normal
usum,pidgey,2,flying
usum,pidgeotto,1,normal
usum,pidgeotto,2,flying
usum,pidgeot,1,normal
usum,pidgeot,2,flying
usum,pidgeot-mega,1,normal
usum,pidgeot-mega,2,flying
usum,rattata,1,normal
usum,rattata-alolan-form,1,dark
usum,rattata-alolan-form,2,normal
usum,raticate,1,normal
usum,raticate-alolan-form,1,dark
usum,raticate-alolan-form,2,normal
usum,raticate-alolan-form-totem,1,dark
usum,raticate-alolan-form-totem,2,normal
usum,spearow,1,normal
usum,spearow,2,flying
usum,fearow,1,normal
usum,fearow,2,flying
usum,ekans,1,poison
usum,arbok,1,poison
usum,pikachu,1,electric
usum,pikachu-original-cap,1,electric
usum,pikachu-hoenn-cap,1,electric
usum,pikachu-sinnoh-cap,1,electric
usum,pikachu-unova-cap,1,electric
usum,pikachu-kalos-cap,1,electric
usum,pikachu-alola-cap,1,electric
usum,pikachu-partner-cap,1,electric
usum,raichu,1,electric
usum,raichu-alolan-form,1,electric
usum,raichu-alolan-form,2,psychic
usum,sandshrew,1,ground
usum,sandshrew-alolan-form,1,ice
usum,sandshrew-alolan-form,2,steel
usum,sandslash,1,ground
usum,sandslash-alolan-form,1,ice
usum,sandslash-alolan-form,2,steel
usum,nidoran-f,1,poison
usum,nidorina,1,poison
usum,nidoqueen,1,poison
usum,nidoqueen,2,ground
usum,nidoran-m,1,poison
usum,nidorino,1,poison
usum,nidoking,1,poison
usum,nidoking,2,ground
usum,clefairy,1,fairy
usum,clefable,1,fairy
usum,vulpix,1,fire
usum,vulpix-alolan-form,1,ice
usum,ninetales,1,fire
usum,ninetales-alolan-form,1,ice
usum,ninetales-alolan-form,2,fairy
usum,jigglypuff,1,normal
usum,jigglypuff,2,fairy
usum,wigglytuff,1,normal
usum,wigglytuff,2,fairy
usum,zubat,1,poison
usum,zubat,2,flying
usum,golbat,1,poison
usum,golbat,2,flying
usum,oddish,1,grass
usum,oddish,2,poison
usum,gloom,1,grass
usum,gloom,2,poison
usum,vileplume,1,grass
usum,vileplume,2,poison
usum,paras,1,bug
usum,paras,2,grass
usum,parasect,1,bug
usum,parasect,2,grass
usum,venonat,1,bug
usum,venonat,2,poison
usum,venomoth,1,bug
usum,venomoth,2,poison
usum,diglett,1,ground
usum,diglett-alolan-form,1,ground
usum,diglett-alolan-form,2,steel
usum,dugtrio,1,ground
usum,dugtrio-alolan-form,1,ground
usum,dugtrio-alolan-form,2,steel
usum,meowth,1,normal
usum,meowth-alolan-form,1,dark
usum,persian,1,normal
usum,persian-alolan-form,1,dark
usum,psyduck,1,water
usum,golduck,1,water
usum,mankey,1,fighting
usum,primeape,1,fighting
usum,growlithe,1,fire
usum,arcanine,1,fire
usum,poliwag,1,water
usum,poliwhirl,1,water
usum,poliwrath,1,water
usum,poliwrath,2,fighting
usum,abra,1,psychic
usum,kadabra,1,psychic
usum,alakazam,1,psychic
usum,alakazam-mega,1,psychic
usum,machop,1,fighting
usum,machoke,1,fighting
usum,machamp,1,fighting
usum,bellsprout,1,grass
usum,bellsprout,2,poison
usum,weepinbell,1,grass
usum,weepinbell,2,poison
usum,victreebel,1,grass
usum,victreebel,2,poison
usum,tentacool,1,water
usum,tentacool,2,poison
usum,tentacruel,1,water
usum,tentacruel,2,poison
usum,geodude,1,rock
usum,geodude,2,ground
usum,geodude-alolan-form,1,rock
usum,geodude-alolan-form,2,electric
usum,graveler,1,rock
usum,graveler,2,ground
usum,graveler-alolan-form,1,rock
usum,graveler-alolan-form,2,electric
usum,golem,1,rock
usum,golem,2,ground
usum,golem-alolan-form,1,rock
usum,golem-alolan-form,2,electric
usum,ponyta,1,fire
usum,rapidash,1,fire
usum,slowpoke,1,water
usum,slowpoke,2,psychic
usum,slowbro,1,water
usum,slowbro,2,psychic
usum,slowbro-mega,1,water
usum,slowbro-mega,2,psychic
usum,magnemite,1,electric
usum,magnemite,2,steel
usum,magneton,1,electric
usum,magneton,2,steel
usum,farfetchd,1,normal
usum,farfetchd,2,flying
usum,doduo,1,normal
usum,doduo,2,flying
usum,dodrio,1,normal
usum,dodrio,2,flying
usum,seel,1,water
usum,dewgong,1,water
usum,dewgong,2,ice
usum,grimer,1,poison
usum,grimer-alolan-form,1,poison
usum,grimer-alolan-form,2,dark
usum,muk,1,poison
usum,muk-alolan-form,1,poison
usum,muk-alolan-form,2,dark
usum,shellder,1,water
usum,cloyster,1,water
usum,cloyster,2,ice
usum,gastly,1,ghost
usum,gastly,2,poison
usum,haunter,1,ghost
usum,haunter,2,poison
usum,gengar,1,ghost
usum,gengar,2,poison
usum,gengar-mega,1,ghost
usum,gengar-mega,2,poison
usum,onix,1,rock
usum,onix,2,ground
usum,drowzee,1,psychic
usum,hypno,1,psychic
usum,krabby,1,water
usum,kingler,1,water
usum,voltorb,1,electric
usum,electrode,1,electric
usum,exeggcute,1,grass
usum,exeggcute,2,psychic
usum,exeggutor,1,grass
usum,exeggutor,2,psychic
usum,exeggutor-alolan-form,1,grass
usum,exeggutor-alolan-form,2,dragon
usum,cubone,1,ground
usum,marowak,1,ground
usum,marowak-alolan-form,1,fire
usum,marowak-alolan-form,2,ghost
usum,marowak-alolan-form-totem,1,fire
usum,marowak-alolan-form-totem,2,ghost
usum,hitmonlee,1,fighting
usum,hitmonchan,1,fighting
usum,lickitung,1,normal
usum,koffing,1,poison
usum,weezing,1,poison
usum,rhyhorn,1,ground
usum,rhyhorn,2,rock
usum,rhydon,1,ground
usum,rhydon,2,rock
usum,chansey,1,normal
usum,tangela,1,grass
usum,kangaskhan,1,normal
usum,kangaskhan-mega,1,normal
usum,horsea,1,water
usum,seadra,1,water
usum,goldeen,1,water
usum,seaking,1,water
usum,staryu,1,water
usum,starmie,1,water
usum,starmie,2,psychic
usum,mr-mime,1,psychic
usum,mr-mime,2,fairy
usum,scyther,1,bug
usum,scyther,2,flying
usum,jynx,1,ice
usum,jynx,2,psychic
usum,electabuzz,1,electric
usum,magmar,1,fire
usum,pinsir,1,bug
usum,pinsir-mega,1,bug
usum,pinsir-mega,2,flying
usum,tauros,1,normal
usum,magikarp,1,water
usum,gyarados,1,water
usum,gyarados,2,flying
usum,gyarados-mega,1,water
usum,gyarados-mega,2,dark
usum,lapras,1,water
usum,lapras,2,ice
usum,ditto,1,normal
usum,eevee,1,normal
usum,vaporeon,1,water
usum,jolteon,1,electric
usum,flareon,1,fire
usum,porygon,1,normal
usum,omanyte,1,rock
usum,omanyte,2,water
usum,omastar,1,rock
usum,omastar,2,water
usum,kabuto,1,rock
usum,kabuto,2,water
usum,kabutops,1,rock
usum,kabutops,2,water
usum,aerodactyl,1,rock
usum,aerodactyl,2,flying
usum,aerodactyl-mega,1,rock
usum,aerodactyl-mega,2,flying
usum,snorlax,1,normal
usum,articuno,1,ice
usum,articuno,2,flying
usum,zapdos,1,electric
usum,zapdos,2,flying
usum,moltres,1,fire
usum,moltres,2,flying
usum,dratini,1,dragon
usum,dragonair,1,dragon
usum,dragonite,1,dragon
usum,dragonite,2,flying
usum,mewtwo,1,psychic
usum,mewtwo-mega-x,1,psychic
usum,mewtwo-mega-x,2,fighting
usum,mewtwo-mega-y,1,psychic
usum,mew,1,psychic
usum,chikorita,1,grass
usum,bayleef,1,grass
usum,meganium,1,grass
usum,cyndaquil,1,fire
usum,quilava,1,fire
usum,typhlosion,1,fire
usum,totodile,1,water
usum,croconaw,1,water
usum,feraligatr,1,water
usum,sentret,1,normal
usum,furret,1,normal
usum,hoothoot,1,normal
usum,hoothoot,2,flying
usum,noctowl,1,normal
usum,noctowl,2,flying
usum,ledyba,1,bug
usum,ledyba,2,flying
usum,ledian,1,bug
usum,ledian,2,flying
usum,spinarak,1,bug
usum,spinarak,2,poison
usum,ariados,1,bug
usum,ariados,2,poison
usum,crobat,1,poison
usum,crobat,2,flying
usum,chinchou,1,water
usum,chinchou,2,electric
usum,lanturn,1,water
usum,lanturn,2,electric
usum,pichu,1,electric
usum,cleffa,1,fairy
usum,igglybuff,1,normal
usum,igglybuff,2,fairy
usum,togepi,1,fairy
usum,togetic,1,fairy
usum,togetic,2,flying
usum,natu,1,psychic
usum,natu,2,flying
usum,xatu,1,psychic
usum,xatu,2,flying
usum,mareep,1,electric
usum,flaaffy,1,electric
usum,ampharos,1,electric
usum,ampharos-mega,1,electric
usum,ampharos-mega,2,dragon
usum,bellossom,1,grass
usum,marill,1,water
usum,marill,2,fairy
usum,azumarill,1,water
usum,azumarill,2,fairy
usum,sudowoodo,1,rock
usum,politoed,1,water
usum,hoppip,1,grass
usum,hoppip,2,flying
usum,skiploom,1,grass
usum,skiploom,2,flying
usum,jumpluff,1,grass
usum,jumpluff,2,flying
usum,aipom,1,normal
usum,sunkern,1,grass
usum,sunflora,1,grass
usum,yanma,1,bug
usum,yanma,2,flying
usum,wooper,1,water
usum,wooper,2,ground
usum,quagsire,1,water
usum,quagsire,2,ground
usum,espeon,1,psychic
usum,umbreon,1,dark
usum,murkrow,1,dark
usum,murkrow,2,flying
usum,slowking,1,water
usum,slowking,2,psychic
usum,misdreavus,1,ghost
usum,unown-a,1,psychic
usum,unown-b,1,psychic
usum,unown-c,1,psychic
usum,unown-d,1,psychic
usum,unown-e,1,psychic
usum,unown-f,1,psychic
usum,unown-g,1,psychic
usum,unown-h,1,psychic
usum,unown-i,1,psychic
usum,unown-j,1,psychic
usum,unown-k,1,psychic
usum,unown-l,1,psychic
usum,unown-m,1,psychic
usum,unown-n,1,psychic
usum,unown-o,1,psychic
usum,unown-p,1,psychic
usum,unown-q,1,psychic
usum,unown-r,1,psychic
usum,unown-s,1,psychic
usum,unown-t,1,psychic
usum,unown-u,1,psychic
usum,unown-v,1,psychic
usum,unown-w,1,psychic
usum,unown-x,1,psychic
usum,unown-y,1,psychic
usum,unown-z,1,psychic
usum,unown-exclamation,1,psychic
usum,unown-question,1,psychic
usum,wobbuffet,1,psychic
usum,girafarig,1,normal
usum,girafarig,2,psychic
usum,pineco,1,bug
usum,forretress,1,bug
usum,forretress,2,steel
usum,dunsparce,1,normal
usum,gligar,1,ground
usum,gligar,2,flying
usum,steelix,1,steel
usum,steelix,2,ground
usum,steelix-mega,1,steel
usum,steelix-mega,2,ground
usum,snubbull,1,fairy
usum,granbull,1,fairy
usum,qwilfish,1,water
usum,qwilfish,2,poison
usum,scizor,1,bug
usum,scizor,2,steel
usum,scizor-mega,1,bug
usum,scizor-mega,2,steel
usum,shuckle,1,bug
usum,shuckle,2,rock
usum,heracross,1,bug
usum,heracross,2,fighting
usum,heracross-mega,1,bug
usum,heracross-mega,2,fighting
usum,sneasel,1,dark
usum,sneasel,2,ice
usum,teddiursa,1,normal
usum,ursaring,1,normal
usum,slugma,1,fire
usum,magcargo,1,fire
usum,magcargo,2,rock
usum,swinub,1,ice
usum,swinub,2,ground
usum,piloswine,1,ice
usum,piloswine,2,ground
usum,corsola,1,water
usum,corsola,2,rock
usum,remoraid,1,water
usum,octillery,1,water
usum,delibird,1,ice
usum,delibird,2,flying
usum,mantine,1,water
usum,mantine,2,flying
usum,skarmory,1,steel
usum,skarmory,2,flying
usum,houndour,1,dark
usum,houndour,2,fire
usum,houndoom,1,dark
usum,houndoom,2,fire
usum,houndoom-mega,1,dark
usum,houndoom-mega,2,fire
usum,kingdra,1,water
usum,kingdra,2,dragon
usum,phanpy,1,ground
usum,donphan,1,ground
usum,porygon2,1,normal
usum,stantler,1,normal
usum,smeargle,1,normal
usum,tyrogue,1,fighting
usum,hitmontop,1,fighting
usum,smoochum,1,ice
usum,smoochum,2,psychic
usum,elekid,1,electric
usum,magby,1,fire
usum,miltank,1,normal
usum,blissey,1,normal
usum,raikou,1,electric
usum,entei,1,fire
usum,suicune,1,water
usum,larvitar,1,rock
usum,larvitar,2,ground
usum,pupitar,1,rock
usum,pupitar,2,ground
usum,tyranitar,1,rock
usum,tyranitar,2,dark
usum,tyranitar-mega,1,rock
usum,tyranitar-mega,2,dark
usum,lugia,1,psychic
usum,lugia,2,flying
usum,ho-oh,1,fire
usum,ho-oh,2,flying
usum,celebi,1,psychic
usum,celebi,2,grass
usum,treecko,1,grass
usum,grovyle,1,grass
usum,sceptile,1,grass
usum,sceptile-mega,1,grass
usum,sceptile-mega,2,dragon
usum,torchic,1,fire
usum,combusken,1,fire
usum,combusken,2,fighting
usum,blaziken,1,fire
usum,blaziken,2,fighting
usum,blaziken-mega,1,fire
usum,blaziken-mega,2,fighting
usum,mudkip,1,water
usum,marshtomp,1,water
usum,marshtomp,2,ground
usum,swampert,1,water
usum,swampert,2,ground
usum,swampert-mega,1,water
usum,swampert-mega,2,ground
usum,poochyena,1,dark
usum,mightyena,1,dark
usum,zigzagoon,1,normal
usum,linoone,1,normal
usum,wurmple,1,bug
usum,silcoon,1,bug
usum,beautifly,1,bug
usum,beautifly,2,flying
usum,cascoon,1,bug
usum,dustox,1,bug
usum,dustox,2,poison
usum,lotad,1,water
usum,lotad,2,grass
usum,lombre,1,water
usum,lombre,2,grass
usum,ludicolo,1,water
usum,ludicolo,2,grass
usum,seedot,1,grass
usum,nuzleaf,1,grass
usum,nuzleaf,2,dark
usum,shiftry,1,grass
usum,shiftry,2,dark
usum,taillow,1,normal
usum,taillow,2,flying
usum,swellow,1,normal
usum,swellow,2,flying
usum,wingull,1,water
usum,wingull,2,flying
usum,pelipper,1,water
usum,pelipper,2,flying
usum,ralts,1,psychic
usum,ralts,2,fairy
usum,kirlia,1,psychic
usum,kirlia,2,fairy
usum,gardevoir,1,psychic
usum,gardevoir,2,fairy
usum,gardevoir-mega,1,psychic
usum,gardevoir-mega,2,fairy
usum,surskit,1,bug
usum,surskit,2,water
usum,masquerain,1,bug
usum,masquerain,2,flying
usum,shroomish,1,grass
usum,breloom,1,grass
usum,breloom,2,fighting
usum,slakoth,1,normal
usum,vigoroth,1,normal
usum,slaking,1,normal
usum,nincada,1,bug
usum,nincada,2,ground
usum,ninjask,1,bug
usum,ninjask,2,flying
usum,shedinja,1,bug
usum,shedinja,2,ghost
usum,whismur,1,normal
usum,loudred,1,normal
usum,exploud,1,normal
usum,makuhita,1,fighting
usum,hariyama,1,fighting
usum,azurill,1,normal
usum,azurill,2,fairy
usum,nosepass,1,rock
usum,skitty,1,normal
usum,delcatty,1,normal
usum,sableye,1,dark
usum,sableye,2,ghost
usum,sableye-mega,1,dark
usum,sableye-mega,2,ghost
usum,mawile,1,steel
usum,mawile,2,fairy
usum,mawile-mega,1,steel
usum,mawile-mega,2,fairy
usum,aron,1,steel
usum,aron,2,rock
usum,lairon,1,steel
usum,lairon,2,rock
usum,aggron,1,steel
usum,aggron,2,rock
usum,aggron-mega,1,steel
usum,meditite,1,fighting
usum,meditite,2,psychic
usum,medicham,1,fighting
usum,medicham,2,psychic
usum,medicham-mega,1,fighting
usum,medicham-mega,2,psychic
usum,electrike,1,electric
usum,manectric,1,electric
usum,manectric-mega,1,electric
usum,plusle,1,electric
usum,minun,1,electric
usum,volbeat,1,bug
usum,illumise,1,bug
usum,roselia,1,grass
usum,roselia,2,poison
usum,gulpin,1,poison
usum,swalot,1,poison
usum,carvanha,1,water
usum,carvanha,2,dark
usum,sharpedo,1,water
usum,sharpedo,2,dark
usum,sharpedo-mega,1,water
usum,sharpedo-mega,2,dark
usum,wailmer,1,water
usum,wailord,1,water
usum,numel,1,fire
usum,numel,2,ground
usum,camerupt,1,fire
usum,camerupt,2,ground
usum,camerupt-mega,1,fire
usum,camerupt-mega,2,ground
usum,torkoal,1,fire
usum,spoink,1,psychic
usum,grumpig,1,psychic
usum,spinda,1,normal
usum,trapinch,1,ground
usum,vibrava,1,ground
usum,vibrava,2,dragon
usum,flygon,1,ground
usum,flygon,2,dragon
usum,cacnea,1,grass
usum,cacturne,1,grass
usum,cacturne,2,dark
usum,swablu,1,normal
usum,swablu,2,flying
usum,altaria,1,dragon
usum,altaria,2,flying
usum,altaria-mega,1,dragon
usum,altaria-mega,2,fairy
usum,zangoose,1,normal
usum,seviper,1,poison
usum,lunatone,1,rock
usum,lunatone,2,psychic
usum,solrock,1,rock
usum,solrock,2,psychic
usum,barboach,1,water
usum,barboach,2,ground
usum,whiscash,1,water
usum,whiscash,2,ground
usum,corphish,1,water
usum,crawdaunt,1,water
usum,crawdaunt,2,dark
usum,baltoy,1,ground
usum,baltoy,2,psychic
usum,claydol,1,ground
usum,claydol,2,psychic
usum,lileep,1,rock
usum,lileep,2,grass
usum,cradily,1,rock
usum,cradily,2,grass
usum,anorith,1,rock
usum,anorith,2,bug
usum,armaldo,1,rock
usum,armaldo,2,bug
usum,feebas,1,water
usum,milotic,1,water
usum,castform-normal,1,normal
usum,castform-sunny-form,1,fire
usum,castform-rainy-form,1,water
usum,castform-snowy-form,1,ice
usum,kecleon,1,normal
usum,shuppet,1,ghost
usum,banette,1,ghost
usum,banette-mega,1,ghost
usum,duskull,1,ghost
usum,dusclops,1,ghost
usum,tropius,1,grass
usum,tropius,2,flying
usum,chimecho,1,psychic
usum,absol,1,dark
usum,absol-mega,1,dark
usum,wynaut,1,psychic
usum,snorunt,1,ice
usum,glalie,1,ice
usum,glalie-mega,1,ice
usum,spheal,1,ice
usum,spheal,2,water
usum,sealeo,1,ice
usum,sealeo,2,water
usum,walrein,1,ice
usum,walrein,2,water
usum,clamperl,1,water
usum,huntail,1,water
usum,gorebyss,1,water
usum,relicanth,1,water
usum,relicanth,2,rock
usum,luvdisc,1,water
usum,bagon,1,dragon
usum,shelgon,1,dragon
usum,salamence,1,dragon
usum,salamence,2,flying
usum,salamence-mega,1,dragon
usum,salamence-mega,2,flying
usum,beldum,1,steel
usum,beldum,2,psychic
usum,metang,1,steel
usum,metang,2,psychic
usum,metagross,1,steel
usum,metagross,2,psychic
usum,metagross-mega,1,steel
usum,metagross-mega,2,psychic
usum,regirock,1,rock
usum,regice,1,ice
usum,registeel,1,steel
usum,latias,1,dragon
usum,latias,2,psychic
usum,latias-mega,1,dragon
usum,latias-mega,2,psychic
usum,latios,1,dragon
usum,latios,2,psychic
usum,latios-mega,1,dragon
usum,latios-mega,2,psychic
usum,kyogre,1,water
usum,kyogre-primal-reversion,1,water
usum,groudon,1,ground
usum,groudon-primal-reversion,1,ground
usum,groudon-primal-reversion,2,fire
usum,rayquaza,1,dragon
usum,rayquaza,2,flying
usum,rayquaza-mega,1,dragon
usum,rayquaza-mega,2,flying
usum,jirachi,1,steel
usum,jirachi,2,psychic
usum,deoxys-normal-forme,1,psychic
usum,deoxys-attack-forme,1,psychic
usum,deoxys-defense-forme,1,psychic
usum,deoxys-speed-forme,1,psychic
usum,turtwig,1,grass
usum,grotle,1,grass
usum,torterra,1,grass
usum,torterra,2,ground
usum,chimchar,1,fire
usum,monferno,1,fire
usum,monferno,2,fighting
usum,infernape,1,fire
usum,infernape,2,fighting
usum,piplup,1,water
usum,prinplup,1,water
usum,empoleon,1,water
usum,empoleon,2,steel
usum,starly,1,normal
usum,starly,2,flying
usum,staravia,1,normal
usum,staravia,2,flying
usum,staraptor,1,normal
usum,staraptor,2,flying
usum,bidoof,1,normal
usum,bibarel,1,normal
usum,bibarel,2,water
usum,kricketot,1,bug
usum,kricketune,1,bug
usum,shinx,1,electric
usum,luxio,1,electric
usum,luxray,1,electric
usum,budew,1,grass
usum,budew,2,poison
usum,roserade,1,grass
usum,roserade,2,poison
usum,cranidos,1,rock
usum,rampardos,1,rock
usum,shieldon,1,rock
usum,shieldon,2,steel
usum,bastiodon,1,rock
usum,bastiodon,2,steel
usum,burmy-plant-cloak,1,bug
usum,burmy-sandy-cloak,1,bug
usum,burmy-trash-cloak,1,bug
usum,wormadam-plant-cloak,1,bug
usum,wormadam-plant-cloak,2,grass
usum,wormadam-sandy-cloak,1,bug
usum,wormadam-sandy-cloak,2,ground
usum,wormadam-trash-cloak,1,bug
usum,wormadam-trash-cloak,2,steel
usum,mothim,1,bug
usum,mothim,2,flying
usum,combee,1,bug
usum,combee,2,flying
usum,vespiquen,1,bug
usum,vespiquen,2,flying
usum,pachirisu,1,electric
usum,buizel,1,water
usum,floatzel,1,water
usum,cherubi,1,grass
usum,cherrim-overcast-form,1,grass
usum,cherrim-sunshine-form,1,grass
usum,shellos-west-sea,1,water
usum,shellos-east-sea,1,water
usum,gastrodon-west-sea,1,water
usum,gastrodon-west-sea,2,ground
usum,gastrodon-east-sea,1,water
usum,gastrodon-east-sea,2,ground
usum,ambipom,1,normal
usum,drifloon,1,ghost
usum,drifloon,2,flying
usum,drifblim,1,ghost
usum,drifblim,2,flying
usum,buneary,1,normal
usum,lopunny,1,normal
usum,lopunny-mega,1,normal
usum,lopunny-mega,2,fighting
usum,mismagius,1,ghost
usum,honchkrow,1,dark
usum,honchkrow,2,flying
usum,glameow,1,normal
usum,purugly,1,normal
usum,chingling,1,psychic
usum,stunky,1,poison
usum,stunky,2,dark
usum,skuntank,1,poison
usum,skuntank,2,dark
usum,bronzor,1,steel
usum,bronzor,2,psychic
usum,bronzong,1,steel
usum,bronzong,2,psychic
usum,bonsly,1,rock
usum,mime-jr,1,psychic
usum,mime-jr,2,fairy
usum,happiny,1,normal
usum,chatot,1,normal
usum,chatot,2,flying
usum,spiritomb,1,ghost
usum,spiritomb,2,dark
usum,gible,1,dragon
usum,gible,2,ground
usum,gabite,1,dragon
usum,gabite,2,ground
usum,garchomp,1,dragon
usum,garchomp,2,ground
usum,garchomp-mega,1,dragon
usum,garchomp-mega,2,ground
usum,munchlax,1,normal
usum,riolu,1,fighting
usum,lucario,1,fighting
usum,lucario,2,steel
usum,lucario-mega,1,fighting
usum,lucario-mega,2,steel
usum,hippopotas,1,ground
usum,hippowdon,1,ground
usum,skorupi,1,poison
usum,skorupi,2,bug
usum,drapion,1,poison
usum,drapion,2,dark
usum,croagunk,1,poison
usum,croagunk,2,fighting
usum,toxicroak,1,poison
usum,toxicroak,2,fighting
