pokemon_species_identifier,language,name
braixen,zh-trad,長尾火狐
delphox,jp-kana,マフォクシー
delphox,jp-kanji,マフォクシー
delphox,en,Delphox
delphox,fr,Goupelin
delphox,it,Delphox
delphox,de,Fennexis
delphox,es,Delphox
delphox,ko,마폭시
delphox,zh-simp,妖火红狐
delphox,zh-trad,妖火紅狐
froakie,jp-kana,ケロマツ
froakie,jp-kanji,ケロマツ
froakie,en,Froakie
froakie,fr,Grenousse
froakie,it,Froakie
froakie,de,Froxy
froakie,es,Froakie
froakie,ko,개구마르
froakie,zh-simp,呱呱泡蛙
froakie,zh-trad,呱呱泡蛙
frogadier,jp-kana,ゲコガシラ
frogadier,jp-kanji,ゲコガシラ
frogadier,en,Frogadier
frogadier,fr,Croâporal
frogadier,it,Frogadier
frogadier,de,Amphizel
frogadier,es,Frogadier
frogadier,ko,개굴반장
frogadier,zh-simp,呱头蛙
frogadier,zh-trad,呱頭蛙
greninja,jp-kana,ゲッコウガ
greninja,jp-kanji,ゲッコウガ
greninja,en,Greninja
greninja,fr,Amphinobi
greninja,it,Greninja
greninja,de,Quajutsu
greninja,es,Greninja
greninja,ko,개굴닌자
greninja,zh-simp,甲贺忍蛙
greninja,zh-trad,甲賀忍蛙
bunnelby,jp-kana,ホルビー
bunnelby,jp-kanji,ホルビー
bunnelby,en,Bunnelby
bunnelby,fr,Sapereau
bunnelby,it,Bunnelby
bunnelby,de,Scoppel
bunnelby,es,Bunnelby
bunnelby,ko,파르빗
bunnelby,zh-simp,掘掘兔
bunnelby,zh-trad,掘掘兔
diggersby,jp-kana,ホルード
diggersby,jp-kanji,ホルード
diggersby,en,Diggersby
diggersby,fr,Excavarenne
diggersby,it,Diggersby
diggersby,de,Grebbit
diggersby,es,Diggersby
diggersby,ko,파르토
diggersby,zh-simp,掘地兔
diggersby,zh-trad,掘地兔
fletchling,jp-kana,ヤヤコマ
fletchling,jp-kanji,ヤヤコマ
fletchling,en,Fletchling
fletchling,fr,Passerouge
fletchling,it,Fletchling
fletchling,de,Dartiri
fletchling,es,Fletchling
fletchling,ko,화살꼬빈
fletchling,zh-simp,小箭雀
fletchling,zh-trad,小箭雀
fletchinder,jp-kana,ヒノヤコマ
fletchinder,jp-kanji,ヒノヤコマ
fletchinder,en,Fletchinder
fletchinder,fr,Braisillon
fletchinder,it,Fletchinder
fletchinder,de,Dartignis
fletchinder,es,Fletchinder
fletchinder,ko,불화살빈
fletchinder,zh-simp,火箭雀
fletchinder,zh-trad,火箭雀
talonflame,jp-kana,ファイアロー
talonflame,jp-kanji,ファイアロー
talonflame,en,Talonflame
talonflame,fr,Flambusard
talonflame,it,Talonflame
talonflame,de,Fiaro
talonflame,es,Talonflame
talonflame,ko,파이어로
talonflame,zh-simp,烈箭鹰
talonflame,zh-trad,烈箭鷹
scatterbug,jp-kana,コフキムシ
scatterbug,jp-kanji,コフキムシ
scatterbug,en,Scatterbug
scatterbug,fr,Lépidonille
scatterbug,it,Scatterbug
scatterbug,de,Purmel
scatterbug,es,Scatterbug
scatterbug,ko,분이벌레
scatterbug,zh-simp,粉蝶虫
scatterbug,zh-trad,粉蝶蟲
spewpa,jp-kana,コフーライ
spewpa,jp-kanji,コフーライ
spewpa,en,Spewpa
spewpa,fr,Pérégrain
spewpa,it,Spewpa
spewpa,de,Puponcho
spewpa,es,Spewpa
spewpa,ko,분떠도리
spewpa,zh-simp,粉蝶蛹
spewpa,zh-trad,粉蝶蛹
vivillon,jp-kana,ビビヨン
vivillon,jp-kanji,ビビヨン
vivillon,en,Vivillon
vivillon,fr,Prismillon
vivillon,it,Vivillon
vivillon,de,Vivillon
vivillon,es,Vivillon
vivillon,ko,비비용
vivillon,zh-simp,彩粉蝶
vivillon,zh-trad,彩粉蝶
litleo,jp-kana,シシコ
litleo,jp-kanji,シシコ
litleo,en,Litleo
litleo,fr,Hélionceau
litleo,it,Litleo
litleo,de,Leufeo
litleo,es,Litleo
litleo,ko,레오꼬
litleo,zh-simp,小狮狮
litleo,zh-trad,小獅獅
pyroar,jp-kana,カエンジシ
pyroar,jp-kanji,カエンジシ
pyroar,en,Pyroar
pyroar,fr,Némélios
pyroar,it,Pyroar
pyroar,de,Pyroleo
pyroar,es,Pyroar
pyroar,ko,화염레오
pyroar,zh-simp,火炎狮
pyroar,zh-trad,火炎獅
flabebe,jp-kana,フラベベ
flabebe,jp-kanji,フラベベ
flabebe,en,Flabébé
flabebe,fr,Flabébé
flabebe,it,Flabébé
flabebe,de,Flabébé
flabebe,es,Flabébé
flabebe,ko,플라베베
flabebe,zh-simp,花蓓蓓
flabebe,zh-trad,花蓓蓓
floette,jp-kana,フラエッテ
floette,jp-kanji,フラエッテ
floette,en,Floette
floette,fr,Floette
floette,it,Floette
floette,de,Floette
floette,es,Floette
floette,ko,플라엣테
floette,zh-simp,花叶蒂
floette,zh-trad,花葉蒂
florges,jp-kana,フラージェス
florges,jp-kanji,フラージェス
florges,en,Florges
florges,fr,Florges
florges,it,Florges
florges,de,Florges
florges,es,Florges
florges,ko,플라제스
florges,zh-simp,花洁夫人
florges,zh-trad,花潔夫人
skiddo,jp-kana,メェークル
skiddo,jp-kanji,メェークル
skiddo,en,Skiddo
skiddo,fr,Cabriolaine
skiddo,it,Skiddo
skiddo,de,Mähikel
skiddo,es,Skiddo
skiddo,ko,메이클
skiddo,zh-simp,坐骑小羊
skiddo,zh-trad,坐騎小羊
gogoat,jp-kana,ゴーゴート
gogoat,jp-kanji,ゴーゴート
gogoat,en,Gogoat
gogoat,fr,Chevroum
gogoat,it,Gogoat
gogoat,de,Chevrumm
gogoat,es,Gogoat
gogoat,ko,고고트
gogoat,zh-simp,坐骑山羊
gogoat,zh-trad,坐騎山羊
pancham,jp-kana,ヤンチャム
pancham,jp-kanji,ヤンチャム
pancham,en,Pancham
pancham,fr,Pandespiègle
pancham,it,Pancham
pancham,de,Pam-Pam
pancham,es,Pancham
pancham,ko,판짱
pancham,zh-simp,顽皮熊猫
pancham,zh-trad,頑皮熊貓
pangoro,jp-kana,ゴロンダ
pangoro,jp-kanji,ゴロンダ
pangoro,en,Pangoro
pangoro,fr,Pandarbare
pangoro,it,Pangoro
pangoro,de,Pandagro
pangoro,es,Pangoro
pangoro,ko,부란다
pangoro,zh-simp,霸道熊猫
pangoro,zh-trad,流氓熊貓
furfrou,jp-kana,トリミアン
furfrou,jp-kanji,トリミアン
furfrou,en,Furfrou
furfrou,fr,Couafarel
furfrou,it,Furfrou
furfrou,de,Coiffwaff
furfrou,es,Furfrou
furfrou,ko,트리미앙
furfrou,zh-simp,多丽米亚
furfrou,zh-trad,多麗米亞
espurr,jp-kana,ニャスパー
espurr,jp-kanji,ニャスパー
espurr,en,Espurr
espurr,fr,Psystigri
espurr,it,Espurr
espurr,de,Psiau
espurr,es,Espurr
espurr,ko,냐스퍼
espurr,zh-simp,妙喵
espurr,zh-trad,妙喵
meowstic,jp-kana,ニャオニクス
meowstic,jp-kanji,ニャオニクス
meowstic,en,Meowstic
meowstic,fr,Mistigrix
meowstic,it,Meowstic
meowstic,de,Psiaugon
meowstic,es,Meowstic
meowstic,ko,냐오닉스
meowstic,zh-simp,超能妙喵
meowstic,zh-trad,超能妙喵
honedge,jp-kana,ヒトツキ
honedge,jp-kanji,ヒトツキ
honedge,en,Honedge
honedge,fr,Monorpale
honedge,it,Honedge
honedge,de,Gramokles
honedge,es,Honedge
honedge,ko,단칼빙
honedge,zh-simp,独剑鞘
honedge,zh-trad,獨劍鞘
doublade,jp-kana,ニダンギル
doublade,jp-kanji,ニダンギル
doublade,en,Doublade
doublade,fr,Dimoclès
doublade,it,Doublade
doublade,de,Duokles
doublade,es,Doublade
doublade,ko,쌍검킬
doublade,zh-simp,双剑鞘
doublade,zh-trad,雙劍鞘
aegislash,jp-kana,ギルガルド
aegislash,jp-kanji,ギルガルド
aegislash,en,Aegislash
aegislash,fr,Exagide
aegislash,it,Aegislash
aegislash,de,Durengard
aegislash,es,Aegislash
aegislash,ko,킬가르도
aegislash,zh-simp,坚盾剑怪
aegislash,zh-trad,堅盾劍怪
spritzee,jp-kana,シュシュプ
spritzee,jp-kanji,シュシュプ
spritzee,en,Spritzee
spritzee,fr,Fluvetin
spritzee,it,Spritzee
spritzee,de,Parfi
spritzee,es,Spritzee
spritzee,ko,슈쁘
spritzee,zh-simp,粉香香
spritzee,zh-trad,粉香香
aromatisse,jp-kana,フレフワン
aromatisse,jp-kanji,フレフワン
aromatisse,en,Aromatisse
aromatisse,fr,Cocotine
aromatisse,it,Aromatisse
aromatisse,de,Parfinesse
aromatisse,es,Aromatisse
aromatisse,ko,프레프티르
aromatisse,zh-simp,芳香精
aromatisse,zh-trad,芳香精
swirlix,jp-kana,ペロッパフ
swirlix,jp-kanji,ペロッパフ
swirlix,en,Swirlix
swirlix,fr,Sucroquin
swirlix,it,Swirlix
swirlix,de,Flauschling
swirlix,es,Swirlix
swirlix,ko,나룸퍼프
swirlix,zh-simp,绵绵泡芙
swirlix,zh-trad,綿綿泡芙
slurpuff,jp-kana,ペロリーム
slurpuff,jp-kanji,ペロリーム
slurpuff,en,Slurpuff
slurpuff,fr,Cupcanaille
slurpuff,it,Slurpuff
slurpuff,de,Sabbaione
slurpuff,es,Slurpuff
slurpuff,ko,나루림
slurpuff,zh-simp,胖甜妮
slurpuff,zh-trad,胖甜妮
inkay,jp-kana,マーイーカ
inkay,jp-kanji,マーイーカ
inkay,en,Inkay
inkay,fr,Sepiatop
inkay,it,Inkay
inkay,de,Iscalar
inkay,es,Inkay
inkay,ko,오케이징
inkay,zh-simp,好啦鱿
inkay,zh-trad,好啦魷
malamar,jp-kana,カラマネロ
malamar,jp-kanji,カラマネロ
malamar,en,Malamar
malamar,fr,Sepiatroce
malamar,it,Malamar
malamar,de,Calamanero
malamar,es,Malamar
malamar,ko,칼라마네로
malamar,zh-simp,乌贼王
malamar,zh-trad,烏賊王
binacle,jp-kana,カメテテ
binacle,jp-kanji,カメテテ
binacle,en,Binacle
binacle,fr,Opermine
binacle,it,Binacle
binacle,de,Bithora
binacle,es,Binacle
binacle,ko,거북손손
binacle,zh-simp,龟脚脚
binacle,zh-trad,龜腳腳
barbaracle,jp-kana,ガメノデス
barbaracle,jp-kanji,ガメノデス
barbaracle,en,Barbaracle
barbaracle,fr,Golgopathe
barbaracle,it,Barbaracle
barbaracle,de,Thanathora
barbaracle,es,Barbaracle
barbaracle,ko,거북손데스
barbaracle,zh-simp,龟足巨铠
barbaracle,zh-trad,龜足巨鎧
skrelp,jp-kana,クズモー
skrelp,jp-kanji,クズモー
skrelp,en,Skrelp
skrelp,fr,Venalgue
skrelp,it,Skrelp
skrelp,de,Algitt
skrelp,es,Skrelp
skrelp,ko,수레기
skrelp,zh-simp,垃垃藻
skrelp,zh-trad,垃垃藻
dragalge,jp-kana,ドラミドロ
dragalge,jp-kanji,ドラミドロ
dragalge,en,Dragalge
dragalge,fr,Kravarech
dragalge,it,Dragalge
dragalge,de,Tandrak
dragalge,es,Dragalge
dragalge,ko,드래캄
dragalge,zh-simp,毒藻龙
dragalge,zh-trad,毒藻龍
clauncher,jp-kana,ウデッポウ
clauncher,jp-kanji,ウデッポウ
clauncher,en,Clauncher
clauncher,fr,Flingouste
clauncher,it,Clauncher
clauncher,de,Scampisto
clauncher,es,Clauncher
clauncher,ko,완철포
clauncher,zh-simp,铁臂枪虾
clauncher,zh-trad,鐵臂槍蝦
clawitzer,jp-kana,ブロスター
clawitzer,jp-kanji,ブロスター
clawitzer,en,Clawitzer
clawitzer,fr,Gamblast
clawitzer,it,Clawitzer
clawitzer,de,Wummer
clawitzer,es,Clawitzer
clawitzer,ko,블로스터
clawitzer,zh-simp,钢炮臂虾
clawitzer,zh-trad,鋼炮臂蝦
helioptile,jp-kana,エリキテル
helioptile,jp-kanji,エリキテル
helioptile,en,Helioptile
helioptile,fr,Galvaran
helioptile,it,Helioptile
helioptile,de,Eguana
helioptile,es,Helioptile
helioptile,ko,목도리키텔
helioptile,zh-simp,伞电蜥
helioptile,zh-trad,傘電蜥
heliolisk,jp-kana,エレザード
heliolisk,jp-kanji,エレザード
heliolisk,en,Heliolisk
heliolisk,fr,Iguolta
heliolisk,it,Heliolisk
heliolisk,de,Elezard
heliolisk,es,Heliolisk
heliolisk,ko,일레도리자드
heliolisk,zh-simp,光电伞蜥
heliolisk,zh-trad,光電傘蜥
tyrunt,jp-kana,チゴラス
tyrunt,jp-kanji,チゴラス
tyrunt,en,Tyrunt
tyrunt,fr,Ptyranidur
tyrunt,it,Tyrunt
tyrunt,de,Balgoras
tyrunt,es,Tyrunt
tyrunt,ko,티고라스
tyrunt,zh-simp,宝宝暴龙
tyrunt,zh-trad,寶寶暴龍
tyrantrum,jp-kana,ガチゴラス
tyrantrum,jp-kanji,ガチゴラス
tyrantrum,en,Tyrantrum
tyrantrum,fr,Rexillius
tyrantrum,it,Tyrantrum
tyrantrum,de,Monargoras
tyrantrum,es,Tyrantrum
tyrantrum,ko,견고라스
tyrantrum,zh-simp,怪颚龙
tyrantrum,zh-trad,怪顎龍
amaura,jp-kana,アマルス
amaura,jp-kanji,アマルス
amaura,en,Amaura
amaura,fr,Amagara
amaura,it,Amaura
amaura,de,Amarino
amaura,es,Amaura
amaura,ko,아마루스
amaura,zh-simp,冰雪龙
amaura,zh-trad,冰雪龍
aurorus,jp-kana,アマルルガ
aurorus,jp-kanji,アマルルガ
aurorus,en,Aurorus
aurorus,fr,Dragmara
aurorus,it,Aurorus
aurorus,de,Amagarga
aurorus,es,Aurorus
aurorus,ko,아마루르가
aurorus,zh-simp,冰雪巨龙
aurorus,zh-trad,冰雪巨龍
sylveon,jp-kana,ニンフィア
sylveon,jp-kanji,ニンフィア
sylveon,en,Sylveon
sylveon,fr,Nymphali
sylveon,it,Sylveon
sylveon,de,Feelinara
sylveon,es,Sylveon
sylveon,ko,님피아
sylveon,zh-simp,仙子伊布
sylveon,zh-trad,仙子伊布
hawlucha,jp-kana,ルチャブル
hawlucha,jp-kanji,ルチャブル
hawlucha,en,Hawlucha
hawlucha,fr,Brutalibré
hawlucha,it,Hawlucha
hawlucha,de,Resladero
hawlucha,es,Hawlucha
hawlucha,ko,루차불
hawlucha,zh-simp,摔角鹰人
hawlucha,zh-trad,摔角鷹人
dedenne,jp-kana,デデンネ
dedenne,jp-kanji,デデンネ
dedenne,en,Dedenne
dedenne,fr,Dedenne
dedenne,it,Dedenne
dedenne,de,Dedenne
dedenne,es,Dedenne
dedenne,ko,데덴네
dedenne,zh-simp,咚咚鼠
dedenne,zh-trad,咚咚鼠
carbink,jp-kana,メレシー
carbink,jp-kanji,メレシー
carbink,en,Carbink
carbink,fr,Strassie
carbink,it,Carbink
carbink,de,Rocara
carbink,es,Carbink
carbink,ko,멜리시
carbink,zh-simp,小碎钻
carbink,zh-trad,小碎鑽
goomy,jp-kana,ヌメラ
goomy,jp-kanji,ヌメラ
goomy,en,Goomy
goomy,fr,Mucuscule
goomy,it,Goomy
goomy,de,Viscora
goomy,es,Goomy
goomy,ko,미끄메라
goomy,zh-simp,黏黏宝
goomy,zh-trad,黏黏寶
sliggoo,jp-kana,ヌメイル
sliggoo,jp-kanji,ヌメイル
sliggoo,en,Sliggoo
sliggoo,fr,Colimucus
sliggoo,it,Sliggoo
sliggoo,de,Viscargot
sliggoo,es,Sliggoo
sliggoo,ko,미끄네일
sliggoo,zh-simp,黏美儿
sliggoo,zh-trad,黏美兒
goodra,jp-kana,ヌメルゴン
goodra,jp-kanji,ヌメルゴン
goodra,en,Goodra
goodra,fr,Muplodocus
goodra,it,Goodra
goodra,de,Viscogon
goodra,es,Goodra
goodra,ko,미끄래곤
goodra,zh-simp,黏美龙
goodra,zh-trad,黏美龍
klefki,jp-kana,クレッフィ
klefki,jp-kanji,クレッフィ
klefki,en,Klefki
klefki,fr,Trousselin
klefki,it,Klefki
klefki,de,Clavion
klefki,es,Klefki
klefki,ko,클레피
klefki,zh-simp,钥圈儿
klefki,zh-trad,鑰圈兒
phantump,jp-kana,ボクレー
phantump,jp-kanji,ボクレー
phantump,en,Phantump
phantump,fr,Brocélôme
phantump,it,Phantump
phantump,de,Paragoni
phantump,es,Phantump
phantump,ko,나목령
phantump,zh-simp,小木灵
phantump,zh-trad,小木靈
trevenant,jp-kana,オーロット
trevenant,jp-kanji,オーロット
trevenant,en,Trevenant
trevenant,fr,Desséliande
trevenant,it,Trevenant
trevenant,de,Trombork
trevenant,es,Trevenant
trevenant,ko,대로트
trevenant,zh-simp,朽木妖
trevenant,zh-trad,朽木妖
pumpkaboo,jp-kana,バケッチャ
pumpkaboo,jp-kanji,バケッチャ
pumpkaboo,en,Pumpkaboo
pumpkaboo,fr,Pitrouille
pumpkaboo,it,Pumpkaboo
pumpkaboo,de,Irrbis
pumpkaboo,es,Pumpkaboo
pumpkaboo,ko,호바귀
pumpkaboo,zh-simp,南瓜精
pumpkaboo,zh-trad,南瓜精
gourgeist,jp-kana,パンプジン
gourgeist,jp-kanji,パンプジン
gourgeist,en,Gourgeist
gourgeist,fr,Banshitrouye
gourgeist,it,Gourgeist
gourgeist,de,Pumpdjinn
gourgeist,es,Gourgeist
gourgeist,ko,펌킨인
gourgeist,zh-simp,南瓜怪人
gourgeist,zh-trad,南瓜怪人
bergmite,jp-kana,カチコール
bergmite,jp-kanji,カチコール
bergmite,en,Bergmite
bergmite,fr,Grelaçon
bergmite,it,Bergmite
bergmite,de,Arktip
bergmite,es,Bergmite
bergmite,ko,꽁어름
bergmite,zh-simp,冰宝
bergmite,zh-trad,冰寶
avalugg,jp-kana,クレベース
avalugg,jp-kanji,クレベース
avalugg,en,Avalugg
avalugg,fr,Séracrawl
avalugg,it,Avalugg
avalugg,de,Arktilas
avalugg,es,Avalugg
avalugg,ko,크레베이스
avalugg,zh-simp,冰岩怪
avalugg,zh-trad,冰岩怪
noibat,jp-kana,オンバット
noibat,jp-kanji,オンバット
noibat,en,Noibat
noibat,fr,Sonistrelle
noibat,it,Noibat
noibat,de,eF-eM
noibat,es,Noibat
noibat,ko,음뱃
noibat,zh-simp,嗡蝠
noibat,zh-trad,嗡蝠
noivern,jp-kana,オンバーン
noivern,jp-kanji,オンバーン
noivern,en,Noivern
noivern,fr,Bruyverne
noivern,it,Noivern
noivern,de,UHaFnir
noivern,es,Noivern
noivern,ko,음번
noivern,zh-simp,音波龙
noivern,zh-trad,音波龍
xerneas,jp-kana,ゼルネアス
xerneas,jp-kanji,ゼルネアス
xerneas,en,Xerneas
xerneas,fr,Xerneas
xerneas,it,Xerneas
xerneas,de,Xerneas
xerneas,es,Xerneas
xerneas,ko,제르네아스
xerneas,zh-simp,哲尔尼亚斯
xerneas,zh-trad,哲爾尼亞斯
yveltal,jp-kana,イベルタル
yveltal,jp-kanji,イベルタル
yveltal,en,Yveltal
yveltal,fr,Yveltal
yveltal,it,Yveltal
yveltal,de,Yveltal
yveltal,es,Yveltal
yveltal,ko,이벨타르
yveltal,zh-simp,伊裴尔塔尔
yveltal,zh-trad,伊裴爾塔爾
zygarde,jp-kana,ジガルデ
zygarde,jp-kanji,ジガルデ
zygarde,en,Zygarde
zygarde,fr,Zygarde
zygarde,it,Zygarde
zygarde,de,Zygarde
zygarde,es,Zygarde
zygarde,ko,지가르데
zygarde,zh-simp,基格尔德
zygarde,zh-trad,基格爾德
diancie,jp-kana,ディアンシー
diancie,jp-kanji,ディアンシー
diancie,en,Diancie
diancie,fr,Diancie
diancie,it,Diancie
diancie,de,Diancie
diancie,es,Diancie
diancie,ko,디안시
diancie,zh-simp,蒂安希
diancie,zh-trad,蒂安希
hoopa,jp-kana,フーパ
hoopa,jp-kanji,フーパ
hoopa,en,Hoopa
hoopa,fr,Hoopa
hoopa,it,Hoopa
hoopa,de,Hoopa
hoopa,es,Hoopa
hoopa,ko,후파
hoopa,zh-simp,胡帕
hoopa,zh-trad,胡帕
volcanion,jp-kana,ボルケニオン
volcanion,jp-kanji,ボルケニオン
volcanion,en,Volcanion
volcanion,fr,Volcanion
volcanion,it,Volcanion
volcanion,de,Volcanion
volcanion,es,Volcanion
volcanion,ko,볼케니온
volcanion,zh-simp,波尔凯尼恩
volcanion,zh-trad,波爾凱尼恩
rowlet,jp-kana,モクロー
rowlet,jp-kanji,モクロー
rowlet,en,Rowlet
rowlet,fr,Brindibou
rowlet,it,Rowlet
rowlet,de,Bauz
rowlet,es,Rowlet
rowlet,ko,나몰빼미
rowlet,zh-simp,木木枭
rowlet,zh-trad,木木梟
dartrix,jp-kana,フクスロー
dartrix,jp-kanji,フクスロー
dartrix,en,Dartrix
dartrix,fr,Efflèche
dartrix,it,Dartrix
dartrix,de,Arboretoss
dartrix,es,Dartrix
dartrix,ko,빼미스로우
dartrix,zh-simp,投羽枭
dartrix,zh-trad,投羽梟
decidueye,jp-kana,ジュナイパー
decidueye,jp-kanji,ジュナイパー
decidueye,en,Decidueye
decidueye,fr,Archéduc
decidueye,it,Decidueye
decidueye,de,Silvarro
decidueye,es,Decidueye
decidueye,ko,모크나이퍼
decidueye,zh-simp,狙射树枭
decidueye,zh-trad,狙射樹梟
litten,jp-kana,ニャビー
litten,jp-kanji,ニャビー
litten,en,Litten
litten,fr,Flamiaou
litten,it,Litten
litten,de,Flamiau
litten,es,Litten
litten,ko,냐오불
litten,zh-simp,火斑喵
litten,zh-trad,火斑喵
torracat,jp-kana,ニャヒート
torracat,jp-kanji,ニャヒート
torracat,en,Torracat
torracat,fr,Matoufeu
torracat,it,Torracat
torracat,de,Miezunder
torracat,es,Torracat
torracat,ko,냐오히트
torracat,zh-simp,炎热喵
torracat,zh-trad,炎熱喵
incineroar,jp-kana,ガオガエン
incineroar,jp-kanji,ガオガエン
incineroar,en,Incineroar
incineroar,fr,Félinferno
incineroar,it,Incineroar
incineroar,de,Fuegro
incineroar,es,Incineroar
incineroar,ko,어흥염
incineroar,zh-simp,炽焰咆哮虎
incineroar,zh-trad,熾焰咆哮虎
popplio,jp-kana,アシマリ
popplio,jp-kanji,アシマリ
popplio,en,Popplio
popplio,fr,Otaquin
popplio,it,Popplio
popplio,de,Robball
popplio,es,Popplio
popplio,ko,누리공
popplio,zh-simp,球球海狮
popplio,zh-trad,球球海獅
brionne,jp-kana,オシャマリ
brionne,jp-kanji,オシャマリ
brionne,en,Brionne
brionne,fr,Otarlette
brionne,it,Brionne
brionne,de,Marikeck
brionne,es,Brionne
brionne,ko,키요공
brionne,zh-simp,花漾海狮
brionne,zh-trad,花漾海獅
primarina,jp-kana,アシレーヌ
primarina,jp-kanji,アシレーヌ
primarina,en,Primarina
primarina,fr,Oratoria
primarina,it,Primarina
primarina,de,Primarene
primarina,es,Primarina
primarina,ko,누리레느
primarina,zh-simp,西狮海壬
primarina,zh-trad,西獅海壬
pikipek,jp-kana,ツツケラ
pikipek,jp-kanji,ツツケラ
pikipek,en,Pikipek
pikipek,fr,Picassaut
pikipek,it,Pikipek
pikipek,de,Peppeck
pikipek,es,Pikipek
pikipek,ko,콕코구리
pikipek,zh-simp,小笃儿
pikipek,zh-trad,小篤兒
trumbeak,jp-kana,ケララッパ
trumbeak,jp-kanji,ケララッパ
trumbeak,en,Trumbeak
trumbeak,fr,Piclairon
trumbeak,it,Trumbeak
trumbeak,de,Trompeck
trumbeak,es,Trumbeak
trumbeak,ko,크라파
trumbeak,zh-simp,喇叭啄鸟
trumbeak,zh-trad,喇叭啄鳥
toucannon,jp-kana,ドデカバシ
toucannon,jp-kanji,ドデカバシ
toucannon,en,Toucannon
toucannon,fr,Bazoucan
toucannon,it,Toucannon
toucannon,de,Tukanon
toucannon,es,Toucannon
toucannon,ko,왕큰부리
toucannon,zh-simp,铳嘴大鸟
toucannon,zh-trad,銃嘴大鳥
yungoos,jp-kana,ヤングース
yungoos,jp-kanji,ヤングース
yungoos,en,Yungoos
yungoos,fr,Manglouton
yungoos,it,Yungoos
yungoos,de,Mangunior
yungoos,es,Yungoos
yungoos,ko,영구스
yungoos,zh-simp,猫鼬少
yungoos,zh-trad,貓鼬少
gumshoos,jp-kana,デカグース
gumshoos,jp-kanji,デカグース
gumshoos,en,Gumshoos
gumshoos,fr,Argouste
gumshoos,it,Gumshoos
gumshoos,de,Manguspektor
gumshoos,es,Gumshoos
gumshoos,ko,형사구스
gumshoos,zh-simp,猫鼬探长
gumshoos,zh-trad,貓鼬探長
grubbin,jp-kana,アゴジムシ
grubbin,jp-kanji,アゴジムシ
grubbin,en,Grubbin
grubbin,fr,Larvibule
grubbin,it,Grubbin
grubbin,de,Mabula
grubbin,es,Grubbin
grubbin,ko,턱지충이
grubbin,zh-simp,强颚鸡母虫
grubbin,zh-trad,強顎雞母蟲
charjabug,jp-kana,デンヂムシ
charjabug,jp-kanji,デンヂムシ
charjabug,en,Charjabug
charjabug,fr,Chrysapile
charjabug,it,Charjabug
charjabug,de,Akkup
charjabug,es,Charjabug
charjabug,ko,전지충이
charjabug,zh-simp,虫电宝
charjabug,zh-trad,蟲電寶
vikavolt,jp-kana,クワガノン
vikavolt,jp-kanji,クワガノン
vikavolt,en,Vikavolt
vikavolt,fr,Lucanon
vikavolt,it,Vikavolt
vikavolt,de,Donarion
vikavolt,es,Vikavolt
vikavolt,ko,투구뿌논
vikavolt,zh-simp,锹农炮虫
vikavolt,zh-trad,鍬農炮蟲
crabrawler,jp-kana,マケンカニ
crabrawler,jp-kanji,マケンカニ
crabrawler,en,Crabrawler
crabrawler,fr,Crabagarre
crabrawler,it,Crabrawler
crabrawler,de,Krabbox
crabrawler,es,Crabrawler
crabrawler,ko,오기지게
crabrawler,zh-simp,好胜蟹
crabrawler,zh-trad,好勝蟹
crabominable,jp-kana,ケケンカニ
crabominable,jp-kanji,ケケンカニ
crabominable,en,Crabominable
crabominable,fr,Crabominable
crabominable,it,Crabominable
crabominable,de,Krawell
crabominable,es,Crabominable
crabominable,ko,모단단게
crabominable,zh-simp,好胜毛蟹
crabominable,zh-trad,好勝毛蟹
oricorio,jp-kana,オドリドリ
oricorio,jp-kanji,オドリドリ
oricorio,en,Oricorio
oricorio,fr,Plumeline
oricorio,it,Oricorio
oricorio,de,Choreogel
oricorio,es,Oricorio
oricorio,ko,춤추새
oricorio,zh-simp,花舞鸟
oricorio,zh-trad,花舞鳥
cutiefly,jp-kana,アブリー
cutiefly,jp-kanji,アブリー
cutiefly,en,Cutiefly
cutiefly,fr,Bombydou
cutiefly,it,Cutiefly
cutiefly,de,Wommel
cutiefly,es,Cutiefly
cutiefly,ko,에블리
cutiefly,zh-simp,萌虻
cutiefly,zh-trad,萌虻
ribombee,jp-kana,アブリボン
ribombee,jp-kanji,アブリボン
ribombee,en,Ribombee
ribombee,fr,Rubombelle
ribombee,it,Ribombee
