move_identifier,language,name
mountain-gale,en,Mountain Gale
mountain-gale,fr,Bise Glaciaire
mountain-gale,it,Soffio d’Iceberg
mountain-gale,de,Frostfallwind
mountain-gale,es,Viento Carámbano
mountain-gale,ko,빙산바람
mountain-gale,zh-simp,冰山风
mountain-gale,zh-trad,冰山風
mud-bomb,jp-kana,どろばくだん
mud-bomb,jp-kanji,どろばくだん
mud-bomb,en,Mud Bomb
mud-bomb,fr,Boue-Bombe
mud-bomb,it,Pantanobomba
mud-bomb,de,Schlammbombe
mud-bomb,es,Bomba Fango
mud-bomb,ko,진흙폭탄
mud-bomb,zh-simp,泥巴炸弹
mud-bomb,zh-trad,泥巴炸彈
mud-shot,jp-kana,マッドショット
mud-shot,jp-kanji,マッドショット
mud-shot,en,Mud Shot
mud-shot,fr,Tir de Boue
mud-shot,it,Colpodifango
mud-shot,de,Lehmschuss
mud-shot,es,Disparo Lodo
mud-shot,ko,머드샷
mud-shot,zh-simp,泥巴射击
mud-shot,zh-trad,泥巴射擊
mud-slap,jp-kana,どろかけ
mud-slap,jp-kanji,どろかけ
mud-slap,en,Mud-Slap
mud-slap,fr,Coud’Boue
mud-slap,it,Fangosberla
mud-slap,de,Lehmschelle
mud-slap,es,Bofetón Lodo
mud-slap,ko,진흙뿌리기
mud-slap,zh-simp,掷泥
mud-slap,zh-trad,擲泥
mud-sport,jp-kana,どろあそび
mud-sport,jp-kanji,どろあそび
mud-sport,en,Mud Sport
mud-sport,fr,Lance-Boue
mud-sport,it,Fangata
mud-sport,de,Lehmsuhler
mud-sport,es,Chapoteo Lodo
mud-sport,ko,흙놀이
mud-sport,zh-simp,玩泥巴
mud-sport,zh-trad,玩泥巴
muddy-water,jp-kana,だくりゅう
muddy-water,jp-kanji,だくりゅう
muddy-water,en,Muddy Water
muddy-water,fr,Ocroupi
muddy-water,it,Fanghiglia
muddy-water,de,Lehmbrühe
muddy-water,es,Agua Lodosa
muddy-water,ko,탁류
muddy-water,zh-simp,浊流
muddy-water,zh-trad,濁流
multi-attack,jp-kana,マルチアタック
multi-attack,jp-kanji,マルチアタック
multi-attack,en,Multi-Attack
multi-attack,fr,Coup Varia-Type
multi-attack,it,Multiattacco
multi-attack,de,Multi-Angriff
multi-attack,es,Multiataque
multi-attack,ko,멀티어택
multi-attack,zh-simp,多属性攻击
multi-attack,zh-trad,多屬性攻擊
mystical-fire,jp-kana,マジカルフレイム
mystical-fire,jp-kanji,マジカルフレイム
mystical-fire,en,Mystical Fire
mystical-fire,fr,Feu Ensorcelé
mystical-fire,it,Magifiamma
mystical-fire,de,Magieflamme
mystical-fire,es,Llama Embrujada
mystical-fire,ko,매지컬플레임
mystical-fire,zh-simp,魔法火焰
mystical-fire,zh-trad,魔法火焰
mystical-power,jp-kana,しんぴのちから
mystical-power,jp-kanji,しんぴのちから
mystical-power,en,Mystical Power
mystical-power,fr,Force Mystique
mystical-power,it,Forza Mistica
mystical-power,de,Mythenkraft
mystical-power,es,Poder Místico
mystical-power,ko,신비의힘
mystical-power,zh-simp,神秘之力
mystical-power,zh-trad,神秘之力
nasty-plot,jp-kana,わるだくみ
nasty-plot,jp-kanji,わるだくみ
nasty-plot,en,Nasty Plot
nasty-plot,fr,Machination
nasty-plot,it,Congiura
nasty-plot,de,Ränkeschmied
nasty-plot,es,Maquinación
nasty-plot,ko,나쁜음모
nasty-plot,zh-simp,诡计
nasty-plot,zh-trad,詭計
natural-gift,jp-kana,しぜんのめぐみ
natural-gift,jp-kanji,しぜんのめぐみ
natural-gift,en,Natural Gift
natural-gift,fr,Don Naturel
natural-gift,it,Dononaturale
natural-gift,de,Beerenkräfte
natural-gift,es,Don Natural
natural-gift,ko,자연의은혜
natural-gift,zh-simp,自然之恩
natural-gift,zh-trad,自然之恩
nature-power,jp-kana,しぜんのちから
nature-power,jp-kanji,しぜんのちから
nature-power,en,Nature Power
nature-power,fr,Force Nature
nature-power,it,Naturforza
nature-power,de,Natur-Kraft
nature-power,es,Adaptación
nature-power,ko,자연의힘
nature-power,zh-simp,自然之力
nature-power,zh-trad,自然之力
natures-madness,jp-kana,しぜんのいかり
natures-madness,jp-kanji,しぜんのいかり
natures-madness,en,Nature’s Madness
natures-madness,fr,Ire de la Nature
natures-madness,it,Ira della Natura
natures-madness,de,Naturzorn
natures-madness,es,Furia Natural
natures-madness,ko,자연의분노
natures-madness,zh-simp,自然之怒
natures-madness,zh-trad,自然之怒
needle-arm,jp-kana,ニードルアーム
needle-arm,jp-kanji,ニードルアーム
needle-arm,en,Needle Arm
needle-arm,fr,Poing Dard
needle-arm,it,Pugnospine
needle-arm,de,Nietenranke
needle-arm,es,Brazo Pincho
needle-arm,ko,바늘팔
needle-arm,zh-simp,尖刺臂
needle-arm,zh-trad,尖刺臂
never-ending-nightmare--physical,jp-kana,むげんあんやへのいざない
never-ending-nightmare--physical,jp-kanji,むげんあんやへのいざない
never-ending-nightmare--physical,en,Never-Ending Nightmare
never-ending-nightmare--physical,fr,Appel des Ombres Éternelles
never-ending-nightmare--physical,it,Abbraccio Spettrale
never-ending-nightmare--physical,de,Ewige Nacht
never-ending-nightmare--physical,es,Presa Espectral
never-ending-nightmare--physical,ko,무한암야로의유인
never-ending-nightmare--physical,zh-simp,无尽暗夜之诱惑
never-ending-nightmare--physical,zh-trad,無盡暗夜之誘惑
never-ending-nightmare--special,jp-kana,むげんあんやへのいざない
never-ending-nightmare--special,jp-kanji,むげんあんやへのいざない
never-ending-nightmare--special,en,Never-Ending Nightmare
never-ending-nightmare--special,fr,Appel des Ombres Éternelles
never-ending-nightmare--special,it,Abbraccio Spettrale
never-ending-nightmare--special,de,Ewige Nacht
never-ending-nightmare--special,es,Presa Espectral
never-ending-nightmare--special,ko,무한암야로의유인
never-ending-nightmare--special,zh-simp,无尽暗夜之诱惑
never-ending-nightmare--special,zh-trad,無盡暗夜之誘惑
night-daze,jp-kana,ナイトバースト
night-daze,jp-kanji,ナイトバースト
night-daze,en,Night Daze
night-daze,fr,Explonuit
night-daze,it,Urtoscuro
night-daze,de,Nachtflut
night-daze,es,Pulso Noche
night-daze,ko,나이트버스트
night-daze,zh-simp,暗黑爆破
night-daze,zh-trad,暗黑爆破
night-shade,jp-kana,ナイトヘッド
night-shade,jp-kanji,ナイトヘッド
night-shade,en,Night Shade
night-shade,fr,Ombre Nocturne
night-shade,it,Ombra Notturna
night-shade,de,Nachtnebel
night-shade,es,Tinieblas
night-shade,ko,나이트헤드
night-shade,zh-simp,黑夜魔影
night-shade,zh-trad,黑夜魔影
night-slash,jp-kana,つじぎり
night-slash,jp-kanji,つじぎり
night-slash,en,Night Slash
night-slash,fr,Tranche-Nuit
night-slash,it,Nottesferza
night-slash,de,Nachthieb
night-slash,es,Tajo Umbrío
night-slash,ko,깜짝베기
night-slash,zh-simp,暗袭要害
night-slash,zh-trad,暗襲要害
nightmare,jp-kana,あくむ
nightmare,jp-kanji,あくむ
nightmare,en,Nightmare
nightmare,fr,Cauchemar
nightmare,it,Incubo
nightmare,de,Nachtmahr
nightmare,es,Pesadilla
nightmare,ko,악몽
nightmare,zh-simp,恶梦
nightmare,zh-trad,惡夢
no-retreat,jp-kana,はいすいのじん
no-retreat,jp-kanji,はいすいのじん
no-retreat,en,No Retreat
no-retreat,fr,Ultime Bastion
no-retreat,it,Spalle al Muro
no-retreat,de,Finalformation
no-retreat,es,Bastión Final
no-retreat,ko,배수의진
no-retreat,zh-simp,背水一战
no-retreat,zh-trad,背水一戰
noble-roar,jp-kana,おたけび
noble-roar,jp-kanji,おたけび
noble-roar,en,Noble Roar
noble-roar,fr,Râle Mâle
noble-roar,it,Urlo
noble-roar,de,Kampfgebrüll
noble-roar,es,Rugido de Guerra
noble-roar,ko,부르짖기
noble-roar,zh-simp,战吼
noble-roar,zh-trad,戰吼
noxious-torque,jp-kana,ポイズンアクセル
noxious-torque,jp-kanji,ポイズンアクセル
noxious-torque,en,Noxious Torque
noxious-torque,fr,Crash Toxique
noxious-torque,it,Turbotossina
noxious-torque,de,Toxiturbo
noxious-torque,es,Ponzochoque
noxious-torque,ko,포이즌액셀
noxious-torque,zh-simp,剧毒暴冲
noxious-torque,zh-trad,劇毒暴衝
nuzzle,jp-kana,ほっぺすりすり
nuzzle,jp-kanji,ほっぺすりすり
nuzzle,en,Nuzzle
nuzzle,fr,Frotte-Frimousse
nuzzle,it,Elettrococcola
nuzzle,de,Wangenrubbler
nuzzle,es,Moflete Estático
nuzzle,ko,볼부비부비
nuzzle,zh-simp,蹭蹭脸颊
nuzzle,zh-trad,蹭蹭臉頰
oblivion-wing,jp-kana,デスウイング
oblivion-wing,jp-kanji,デスウイング
oblivion-wing,en,Oblivion Wing
oblivion-wing,fr,Mort’Ailes
oblivion-wing,it,Ali del Fato
oblivion-wing,de,Unheilsschwingen
oblivion-wing,es,Ala Mortífera
oblivion-wing,ko,데스윙
oblivion-wing,zh-simp,归天之翼
oblivion-wing,zh-trad,死亡之翼
obstruct,jp-kana,ブロッキング
obstruct,jp-kanji,ブロッキング
obstruct,en,Obstruct
obstruct,fr,Blocage
obstruct,it,Sbarramento
obstruct,de,Abblocker
obstruct,es,Obstrucción
obstruct,ko,블로킹
obstruct,zh-simp,拦堵
obstruct,zh-trad,攔堵
oceanic-operetta,jp-kana,わだつみのシンフォニア
oceanic-operetta,jp-kanji,わだつみのシンフォニア
oceanic-operetta,en,Oceanic Operetta
oceanic-operetta,fr,Symphonie des Ondines
oceanic-operetta,it,Sinfonia del Mare
oceanic-operetta,de,Grandiose Meeressymphonie
oceanic-operetta,es,Sinfonía de la Diva Marina
oceanic-operetta,ko,바다의심포니
oceanic-operetta,zh-simp,海神庄严交响乐
oceanic-operetta,zh-trad,海神莊嚴交響樂
octazooka,jp-kana,オクタンほう
octazooka,jp-kanji,オクタンほう
octazooka,en,Octazooka
octazooka,fr,Octazooka
octazooka,it,Octazooka
octazooka,de,Octazooka
octazooka,es,Pulpocañón
octazooka,ko,대포무노포
octazooka,zh-simp,章鱼桶炮
octazooka,zh-trad,章魚桶炮
octolock,jp-kana,たこがため
octolock,jp-kanji,たこがため
octolock,en,Octolock
octolock,fr,Octoprise
octolock,it,Tentacolock
octolock,de,Octoklammer
octolock,es,Octopresa
octolock,ko,문어굳히기
octolock,zh-simp,蛸固
octolock,zh-trad,蛸固
odor-sleuth,jp-kana,かぎわける
odor-sleuth,jp-kanji,かぎわける
odor-sleuth,en,Odor Sleuth
odor-sleuth,fr,Flair
odor-sleuth,it,Segugio
odor-sleuth,de,Schnüffler
odor-sleuth,es,Rastreo
odor-sleuth,ko,냄새구별
odor-sleuth,zh-simp,气味侦测
odor-sleuth,zh-trad,氣味偵測
ominous-wind,jp-kana,あやしいかぜ
ominous-wind,jp-kanji,あやしいかぜ
ominous-wind,en,Ominous Wind
ominous-wind,fr,Vent Mauvais
ominous-wind,it,Funestovento
ominous-wind,de,Unheilböen
ominous-wind,es,Viento Aciago
ominous-wind,ko,괴상한바람
ominous-wind,zh-simp,奇异之风
ominous-wind,zh-trad,奇異之風
order-up,jp-kana,いっちょうあがり
order-up,jp-kanji,いっちょうあがり
order-up,en,Order Up
order-up,fr,Plat du Jour
order-up,it,Alta Cucina
order-up,de,Auftischen
order-up,es,Oído Cocina
order-up,ko,한판내기
order-up,zh-simp,上菜
order-up,zh-trad,上菜
origin-pulse,jp-kana,こんげんのはどう
origin-pulse,jp-kanji,こんげんのはどう
origin-pulse,en,Origin Pulse
origin-pulse,fr,Onde Originelle
origin-pulse,it,Primopulsar
origin-pulse,de,Ursprungswoge
origin-pulse,es,Pulso Primigenio
origin-pulse,ko,근원의파동
origin-pulse,zh-simp,根源波动
origin-pulse,zh-trad,根源波動
outrage,jp-kana,げきりん
outrage,jp-kanji,げきりん
outrage,en,Outrage
outrage,fr,Colère
outrage,it,Oltraggio
outrage,de,Wutanfall
outrage,es,Enfado
outrage,ko,역린
outrage,zh-simp,逆鳞
outrage,zh-trad,逆鱗
overdrive,jp-kana,オーバードライブ
overdrive,jp-kanji,オーバードライブ
overdrive,en,Overdrive
overdrive,fr,Overdrive
overdrive,it,Overdrive
overdrive,de,Overdrive
overdrive,es,Amplificador
overdrive,ko,오버드라이브
overdrive,zh-simp,破音
overdrive,zh-trad,破音
overheat,jp-kana,オーバーヒート
overheat,jp-kanji,オーバーヒート
overheat,en,Overheat
overheat,fr,Surchauffe
overheat,it,Vampata
overheat,de,Hitzekoller
overheat,es,Sofoco
overheat,ko,오버히트
overheat,zh-simp,过热
overheat,zh-trad,過熱
pain-split,jp-kana,いたみわけ
pain-split,jp-kanji,いたみわけ
pain-split,en,Pain Split
pain-split,fr,Balance
pain-split,it,Malcomune
pain-split,de,Leidteiler
pain-split,es,Divide Dolor
pain-split,ko,아픔나누기
pain-split,zh-simp,分担痛楚
pain-split,zh-trad,分擔痛楚
parabolic-charge,jp-kana,パラボラチャージ
parabolic-charge,jp-kanji,パラボラチャージ
parabolic-charge,en,Parabolic Charge
parabolic-charge,fr,Parabocharge
parabolic-charge,it,Caricaparabola
parabolic-charge,de,Parabolladung
parabolic-charge,es,Carga Parábola
parabolic-charge,ko,파라볼라차지
parabolic-charge,zh-simp,抛物面充电
parabolic-charge,zh-trad,拋物面充電
parting-shot,jp-kana,すてゼリフ
parting-shot,jp-kanji,すてゼリフ
parting-shot,en,Parting Shot
parting-shot,fr,Dernier Mot
parting-shot,it,Monito
parting-shot,de,Abgangstirade
parting-shot,es,Última Palabra
parting-shot,ko,막말내뱉기
parting-shot,zh-simp,抛下狠话
parting-shot,zh-trad,拋下狠話
pay-day,jp-kana,ネコにこばん
pay-day,jp-kanji,ネコにこばん
pay-day,en,Pay Day
pay-day,fr,Jackpot
pay-day,it,Giornopaga
pay-day,de,Zahltag
pay-day,es,Día de Pago
pay-day,ko,고양이돈받기
pay-day,zh-simp,聚宝功
pay-day,zh-trad,聚寶功
payback,jp-kana,しっぺがえし
payback,jp-kanji,しっぺがえし
payback,en,Payback
payback,fr,Représailles
payback,it,Rivincita
payback,de,Gegenstoß
payback,es,Vendetta
payback,ko,보복
payback,zh-simp,以牙还牙
payback,zh-trad,以牙還牙
peck,jp-kana,つつく
peck,jp-kanji,つつく
peck,en,Peck
peck,fr,Picpic
peck,it,Beccata
peck,de,Pikser
peck,es,Picotazo
peck,ko,쪼기
peck,zh-simp,啄
peck,zh-trad,啄
perish-song,jp-kana,ほろびのうた
perish-song,jp-kanji,ほろびのうた
perish-song,en,Perish Song
perish-song,fr,Requiem
perish-song,it,Ultimocanto
perish-song,de,Abgesang
perish-song,es,Canto Mortal
perish-song,ko,멸망의노래
perish-song,zh-simp,终焉之歌
perish-song,zh-trad,滅亡之歌
petal-blizzard,jp-kana,はなふぶき
petal-blizzard,jp-kanji,はなふぶき
petal-blizzard,en,Petal Blizzard
petal-blizzard,fr,Tempête Florale
petal-blizzard,it,Fiortempesta
petal-blizzard,de,Blütenwirbel
petal-blizzard,es,Tormenta Floral
petal-blizzard,ko,꽃보라
petal-blizzard,zh-simp,落英缤纷
petal-blizzard,zh-trad,落英繽紛
petal-dance,jp-kana,はなびらのまい
petal-dance,jp-kanji,はなびらのまい
petal-dance,en,Petal Dance
petal-dance,fr,Danse Fleurs
petal-dance,it,Petalodanza
petal-dance,de,Blättertanz
petal-dance,es,Danza Pétalo
petal-dance,ko,꽃잎댄스
petal-dance,zh-simp,花瓣舞
petal-dance,zh-trad,花瓣舞
phantom-force,jp-kana,ゴーストダイブ
phantom-force,jp-kanji,ゴーストダイブ
phantom-force,en,Phantom Force
phantom-force,fr,Hantise
phantom-force,it,Spettrotuffo
phantom-force,de,Phantomkraft
phantom-force,es,Golpe Fantasma
phantom-force,ko,고스트다이브
phantom-force,zh-simp,潜灵奇袭
phantom-force,zh-trad,潛靈奇襲
photon-geyser,jp-kana,フォトンゲイザー
photon-geyser,jp-kanji,フォトンゲイザー
photon-geyser,en,Photon Geyser
photon-geyser,fr,Photo-Geyser
photon-geyser,it,Geyser Fotonico
photon-geyser,de,Photonen-Geysir
photon-geyser,es,Géiser Fotónico
photon-geyser,ko,포톤가이저
photon-geyser,zh-simp,光子喷涌
photon-geyser,zh-trad,光子噴湧
pika-papow,jp-kana,ピカピカサンダー
pika-papow,jp-kanji,ピカピカサンダー
pika-papow,en,Pika Papow
pika-papow,fr,Pika-Fracas
pika-papow,it,Pikasaetta
pika-papow,de,Pika-Flash
pika-papow,es,Pikatormenta
pika-papow,ko,피카피카썬더
pika-papow,zh-simp,闪闪雷光
pika-papow,zh-trad,閃閃雷光
pin-missile,jp-kana,ミサイルばり
pin-missile,jp-kanji,ミサイルばり
pin-missile,en,Pin Missile
pin-missile,fr,Dard-Nuée
pin-missile,it,Missilspillo
pin-missile,de,Nadelrakete
pin-missile,es,Pin Misil
pin-missile,ko,바늘미사일
pin-missile,zh-simp,飞弹针
pin-missile,zh-trad,飛彈針
plasma-fists,jp-kana,プラズマフィスト
plasma-fists,jp-kanji,プラズマフィスト
plasma-fists,en,Plasma Fists
plasma-fists,fr,Plasma Punch
plasma-fists,it,Pugni Plasma
plasma-fists,de,Plasmafäuste
plasma-fists,es,Puños Plasma
plasma-fists,ko,플라스마피스트
plasma-fists,zh-simp,等离子闪电拳
plasma-fists,zh-trad,等離子閃電拳
play-nice,jp-kana,なかよくする
play-nice,jp-kanji,なかよくする
play-nice,en,Play Nice
play-nice,fr,Camaraderie
play-nice,it,Simpatia
play-nice,de,Kameradschaft
play-nice,es,Camaradería
play-nice,ko,친해지기
play-nice,zh-simp,和睦相处
play-nice,zh-trad,和睦相處
play-rough,jp-kana,じゃれつく
play-rough,jp-kanji,じゃれつく
play-rough,en,Play Rough
play-rough,fr,Câlinerie
play-rough,it,Carineria
play-rough,de,Knuddler
play-rough,es,Carantoña
play-rough,ko,치근거리기
play-rough,zh-simp,嬉闹
play-rough,zh-trad,嬉鬧
pluck,jp-kana,ついばむ
pluck,jp-kanji,ついばむ
pluck,en,Pluck
pluck,fr,Picore
pluck,it,Spennata
pluck,de,Pflücker
pluck,es,Picoteo
pluck,ko,쪼아대기
pluck,zh-simp,啄食
pluck,zh-trad,啄食
poison-fang,jp-kana,どくどくのキバ
poison-fang,jp-kanji,どくどくのキバ
poison-fang,en,Poison Fang
poison-fang,fr,Crochet Venin
poison-fang,it,Velenodenti
poison-fang,de,Giftzahn
poison-fang,es,Colmillo Veneno
poison-fang,ko,맹독엄니
poison-fang,zh-simp,剧毒牙
poison-fang,zh-trad,劇毒牙
poison-gas,jp-kana,どくガス
poison-gas,jp-kanji,どくガス
poison-gas,en,Poison Gas
poison-gas,fr,Gaz Toxik
poison-gas,it,Velenogas
poison-gas,de,Giftwolke
poison-gas,es,Gas Venenoso
poison-gas,ko,독가스
poison-gas,zh-simp,毒瓦斯
poison-gas,zh-trad,毒瓦斯
poison-jab,jp-kana,どくづき
poison-jab,jp-kanji,どくづき
poison-jab,en,Poison Jab
poison-jab,fr,Direct Toxik
poison-jab,it,Velenpuntura
poison-jab,de,Gifthieb
poison-jab,es,Puya Nociva
poison-jab,ko,독찌르기
poison-jab,zh-simp,毒击
poison-jab,zh-trad,毒擊
poison-powder,jp-kana,どくのこな
poison-powder,jp-kanji,どくのこな
poison-powder,en,Poison Powder
poison-powder,fr,Poudre Toxik
poison-powder,it,Velenpolvere
poison-powder,de,Giftpuder
poison-powder,es,Polvo Veneno
poison-powder,ko,독가루
poison-powder,zh-simp,毒粉
poison-powder,zh-trad,毒粉
poison-sting,jp-kana,どくばり
poison-sting,jp-kanji,どくばり
poison-sting,en,Poison Sting
poison-sting,fr,Dard-Venin
poison-sting,it,Velenospina
poison-sting,de,Giftstachel
poison-sting,es,Picotazo Veneno
poison-sting,ko,독침
poison-sting,zh-simp,毒针
poison-sting,zh-trad,毒針
poison-tail,jp-kana,ポイズンテール
poison-tail,jp-kanji,ポイズンテール
poison-tail,en,Poison Tail
poison-tail,fr,Queue-Poison
poison-tail,it,Velenocoda
poison-tail,de,Giftschweif
poison-tail,es,Cola Veneno
poison-tail,ko,포이즌테일
poison-tail,zh-simp,毒尾
poison-tail,zh-trad,毒尾
pollen-puff,jp-kana,かふんだんご
pollen-puff,jp-kanji,かふんだんご
pollen-puff,en,Pollen Puff
pollen-puff,fr,Boule Pollen
pollen-puff,it,Sferapolline
pollen-puff,de,Pollenknödel
pollen-puff,es,Bola de Polen
pollen-puff,ko,꽃가루경단
pollen-puff,zh-simp,花粉团
pollen-puff,zh-trad,花粉團
poltergeist,jp-kana,ポルターガイスト
poltergeist,jp-kanji,ポルターガイスト
poltergeist,en,Poltergeist
poltergeist,fr,Esprit Frappeur
poltergeist,it,Poltergeist
poltergeist,de,Poltergeist
poltergeist,es,Poltergeist
poltergeist,ko,폴터가이스트
poltergeist,zh-simp,灵骚
poltergeist,zh-trad,靈騷
population-bomb,jp-kana,ネズミざん
population-bomb,jp-kanji,ネズミざん
population-bomb,en,Population Bomb
population-bomb,fr,Prolifération
population-bomb,it,Infestazione
population-bomb,de,Mäuseplage
population-bomb,es,Proliferación
population-bomb,ko,찍찍베기
population-bomb,zh-simp,鼠数儿
population-bomb,zh-trad,鼠數兒
pounce,jp-kana,とびつく
pounce,jp-kanji,とびつく
pounce,en,Pounce
pounce,fr,Bond
pounce,it,Balzo
pounce,de,Anspringen
pounce,es,Brinco
pounce,ko,달려들기
pounce,zh-simp,虫扑
pounce,zh-trad,蟲撲
pound,jp-kana,はたく
pound,jp-kanji,はたく
pound,en,Pound
pound,fr,Écras’Face
pound,it,Botta
pound,de,Klaps
pound,es,Destructor
pound,ko,막치기
pound,zh-simp,拍击
pound,zh-trad,拍擊
powder,jp-kana,ふんじん
powder,jp-kanji,ふんじん
powder,en,Powder
powder,fr,Nuée de Poudre
powder,it,Pulviscoppio
powder,de,Pulverschleuder
powder,es,Polvo Explosivo
powder,ko,분진
powder,zh-simp,粉尘
powder,zh-trad,粉塵
powder-snow,jp-kana,こなゆき
powder-snow,jp-kanji,こなゆき
powder-snow,en,Powder Snow
powder-snow,fr,Poudreuse
powder-snow,it,Polneve
powder-snow,de,Pulverschnee
powder-snow,es,Nieve Polvo
powder-snow,ko,눈싸라기
powder-snow,zh-simp,细雪
powder-snow,zh-trad,細雪
power-gem,jp-kana,パワージェム
power-gem,jp-kanji,パワージェム
power-gem,en,Power Gem
